date,open,high,low,close,volume,change,changePercent,vwap,profile_symbol,profile_price,profile_marketCap,profile_beta,profile_lastDividend,profile_range,profile_change,profile_changePercentage,profile_volume,profile_averageVolume,profile_companyName,profile_currency,profile_cik,profile_isin,profile_cusip,profile_exchangeFullName,profile_exchange,profile_industry,profile_website,profile_ceo,profile_sector,profile_country,profile_fullTimeEmployees,profile_phone,profile_address,profile_city,profile_state,profile_zip,profile_image,profile_ipoDate,split_numerator,split_denominator,dividend_amount,income_annual_symbol,income_annual_reportedCurrency,income_annual_cik,income_annual_filingDate,income_annual_acceptedDate,income_annual_fiscalYear,income_annual_period,income_annual_revenue,income_annual_costOfRevenue,income_annual_grossProfit,income_annual_researchAndDevelopmentExpenses,income_annual_generalAndAdministrativeExpenses,income_annual_sellingAndMarketingExpenses,income_annual_sellingGeneralAndAdministrativeExpenses,income_annual_otherExpenses,income_annual_operatingExpenses,income_annual_costAndExpenses,income_annual_netInterestIncome,income_annual_interestIncome,income_annual_interestExpense,income_annual_depreciationAndAmortization,income_annual_ebitda,income_annual_ebit,income_annual_nonOperatingIncomeExcludingInterest,income_annual_operatingIncome,income_annual_totalOtherIncomeExpensesNet,income_annual_incomeBeforeTax,income_annual_incomeTaxExpense,income_annual_netIncomeFromContinuingOperations,income_annual_netIncomeFromDiscontinuedOperations,income_annual_otherAdjustmentsToNetIncome,income_annual_netIncome,income_annual_netIncomeDeductions,income_annual_bottomLineNetIncome,income_annual_eps,income_annual_epsDiluted,income_annual_weightedAverageShsOut,income_annual_weightedAverageShsOutDil,income_annual_period_type,balance_annual_symbol,balance_annual_reportedCurrency,balance_annual_cik,balance_annual_filingDate,balance_annual_acceptedDate,balance_annual_fiscalYear,balance_annual_period,balance_annual_cashAndCashEquivalents,balance_annual_shortTermInvestments,balance_annual_cashAndShortTermInvestments,balance_annual_netReceivables,balance_annual_accountsReceivables,balance_annual_otherReceivables,balance_annual_inventory,balance_annual_prepaids,balance_annual_otherCurrentAssets,balance_annual_totalCurrentAssets,balance_annual_propertyPlantEquipmentNet,balance_annual_goodwill,balance_annual_intangibleAssets,balance_annual_goodwillAndIntangibleAssets,balance_annual_longTermInvestments,balance_annual_taxAssets,balance_annual_otherNonCurrentAssets,balance_annual_totalNonCurrentAssets,balance_annual_otherAssets,balance_annual_totalAssets,balance_annual_totalPayables,balance_annual_accountPayables,balance_annual_otherPayables,balance_annual_accruedExpenses,balance_annual_shortTermDebt,balance_annual_capitalLeaseObligationsCurrent,balance_annual_taxPayables,balance_annual_deferredRevenue,balance_annual_otherCurrentLiabilities,balance_annual_totalCurrentLiabilities,balance_annual_longTermDebt,balance_annual_capitalLeaseObligationsNonCurrent,balance_annual_deferredRevenueNonCurrent,balance_annual_deferredTaxLiabilitiesNonCurrent,balance_annual_otherNonCurrentLiabilities,balance_annual_totalNonCurrentLiabilities,balance_annual_otherLiabilities,balance_annual_capitalLeaseObligations,balance_annual_totalLiabilities,balance_annual_treasuryStock,balance_annual_preferredStock,balance_annual_commonStock,balance_annual_retainedEarnings,balance_annual_additionalPaidInCapital,balance_annual_accumulatedOtherComprehensiveIncomeLoss,balance_annual_otherTotalStockholdersEquity,balance_annual_totalStockholdersEquity,balance_annual_totalEquity,balance_annual_minorityInterest,balance_annual_totalLiabilitiesAndTotalEquity,balance_annual_totalInvestments,balance_annual_totalDebt,balance_annual_netDebt,balance_annual_period_type,cashflow_annual_symbol,cashflow_annual_reportedCurrency,cashflow_annual_cik,cashflow_annual_filingDate,cashflow_annual_acceptedDate,cashflow_annual_fiscalYear,cashflow_annual_period,cashflow_annual_netIncome,cashflow_annual_depreciationAndAmortization,cashflow_annual_deferredIncomeTax,cashflow_annual_stockBasedCompensation,cashflow_annual_changeInWorkingCapital,cashflow_annual_accountsReceivables,cashflow_annual_inventory,cashflow_annual_accountsPayables,cashflow_annual_otherWorkingCapital,cashflow_annual_otherNonCashItems,cashflow_annual_netCashProvidedByOperatingActivities,cashflow_annual_investmentsInPropertyPlantAndEquipment,cashflow_annual_acquisitionsNet,cashflow_annual_purchasesOfInvestments,cashflow_annual_salesMaturitiesOfInvestments,cashflow_annual_otherInvestingActivities,cashflow_annual_netCashProvidedByInvestingActivities,cashflow_annual_netDebtIssuance,cashflow_annual_longTermNetDebtIssuance,cashflow_annual_shortTermNetDebtIssuance,cashflow_annual_netStockIssuance,cashflow_annual_netCommonStockIssuance,cashflow_annual_commonStockIssuance,cashflow_annual_commonStockRepurchased,cashflow_annual_netPreferredStockIssuance,cashflow_annual_netDividendsPaid,cashflow_annual_commonDividendsPaid,cashflow_annual_preferredDividendsPaid,cashflow_annual_otherFinancingActivities,cashflow_annual_netCashProvidedByFinancingActivities,cashflow_annual_effectOfForexChangesOnCash,cashflow_annual_netChangeInCash,cashflow_annual_cashAtEndOfPeriod,cashflow_annual_cashAtBeginningOfPeriod,cashflow_annual_operatingCashFlow,cashflow_annual_capitalExpenditure,cashflow_annual_freeCashFlow,cashflow_annual_incomeTaxesPaid,cashflow_annual_interestPaid,cashflow_annual_period_type,metrics_annual_symbol,metrics_annual_fiscalYear,metrics_annual_period,metrics_annual_reportedCurrency,metrics_annual_marketCap,metrics_annual_enterpriseValue,metrics_annual_evToSales,metrics_annual_evToOperatingCashFlow,metrics_annual_evToFreeCashFlow,metrics_annual_evToEBITDA,metrics_annual_netDebtToEBITDA,metrics_annual_currentRatio,metrics_annual_incomeQuality,metrics_annual_grahamNumber,metrics_annual_grahamNetNet,metrics_annual_taxBurden,metrics_annual_interestBurden,metrics_annual_workingCapital,metrics_annual_investedCapital,metrics_annual_returnOnAssets,metrics_annual_operatingReturnOnAssets,metrics_annual_returnOnTangibleAssets,metrics_annual_returnOnEquity,metrics_annual_returnOnInvestedCapital,metrics_annual_returnOnCapitalEmployed,metrics_annual_earningsYield,metrics_annual_freeCashFlowYield,metrics_annual_capexToOperatingCashFlow,metrics_annual_capexToDepreciation,metrics_annual_capexToRevenue,metrics_annual_salesGeneralAndAdministrativeToRevenue,metrics_annual_researchAndDevelopementToRevenue,metrics_annual_stockBasedCompensationToRevenue,metrics_annual_intangiblesToTotalAssets,metrics_annual_averageReceivables,metrics_annual_averagePayables,metrics_annual_averageInventory,metrics_annual_daysOfSalesOutstanding,metrics_annual_daysOfPayablesOutstanding,metrics_annual_daysOfInventoryOutstanding,metrics_annual_operatingCycle,metrics_annual_cashConversionCycle,metrics_annual_freeCashFlowToEquity,metrics_annual_freeCashFlowToFirm,metrics_annual_tangibleAssetValue,metrics_annual_netCurrentAssetValue,market_derived_shares,reported_shares,weighted_shares_outstanding
2020-10-19,34.1,34.37,33.39,33.42,23645846,-0.68,-1.99,33.82,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14196791171.962896,,14196791171.962896
2020-10-20,33.66,33.93,33.33,33.7,23040600,0.04,0.11884,33.655,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14078835637.002966,,14078835637.002966
2020-10-21,33.51,33.62,33.14,33.16,28619325,-0.35,-1.04,33.3575,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14308104974.879374,,14308104974.879374
2020-10-22,33.18,34.96,33.02,34.86,31831500,1.68,5.06,34.005,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13610348851.606426,,13610348851.606426
2020-10-23,34.97,35.08,33.86,34.16,27429113,-0.81,-2.32,34.5175,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13889249442.82787,,13889249442.82787
2020-10-26,33.61,33.77,32.95,33.35,30888700,-0.26,-0.77358,33.42,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14226589534.242878,,14226589534.242878
2020-10-27,33.15,33.2,32.7,32.82,27100739,-0.33,-0.99548,32.9675,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14456330315.874466,,14456330315.874466
2020-10-28,32.1,32.38,31.52,31.57,42136400,-0.53,-1.65,31.8925,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15028722235.25499,,15028722235.25499
2020-10-29,31.41,33.13,31.11,32.97,38622834,1.56,4.97,32.155,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14390559932.271763,,14390559932.271763
2020-10-30,32.41,33.14,32.01,32.62,47897924,0.21,0.64795,32.545,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14544965081.759657,,14544965081.759657
2020-11-02,33.14,34.46,32.57,33.99,40130308,0.85,2.56,33.54,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13958716121.418064,,13958716121.418064
2020-11-03,34.49,34.49,33.13,33.41,36773000,-1.08,-3.13,33.88,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14201040436.007185,,14201040436.007185
2020-11-04,33.27,34.14,32.53,33.23,35410100,-0.04,-0.12023,33.2925,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14277964519.01896,,14277964519.01896
2020-11-05,33.37,33.92,33.14,33.17,30824105,-0.2,-0.59934,33.4,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14303791406.903828,,14303791406.903828
2020-11-06,33.1,33.66,32.62,32.78,33985603,-0.32,-0.96677,33.04,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14473970743.349604,,14473970743.349604
2020-11-09,36.42,38.01,36.06,36.93,76879400,0.51,1.4,36.855,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12847461710.452208,,12847461710.452208
2020-11-10,37.05,37.43,35.98,36.86,49055400,-0.19,-0.51282,36.83,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12871860037.086273,,12871860037.086273
2020-11-11,37.09,37.12,36.19,36.48,34124500,-0.61,-1.64,36.72,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13005941912.47259,,13005941912.47259
2020-11-12,35.86,36.29,34.87,35.23,30955266,-0.63,-1.76,35.5625,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13467407350.752201,,13467407350.752201
2020-11-13,35.4,36.25,35.38,36.08,29260240,0.68,1.92,35.7775,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13150131955.848116,,13150131955.848116
2020-11-16,37.59,38.17,37.1,38.16,38596815,0.57,1.52,37.755,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12433353274.816563,,12433353274.816563
2020-11-17,37.81,38.71,37.38,38.67,26521100,0.86,2.27,38.1425,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12269375768.476854,,12269375768.476854
2020-11-18,39.02,39.13,37.2,37.21,31068017,-1.81,-4.64,38.14,XOM,111.29,474456760967,0.484,3.96,97.8-126.34,-0.7,-0.62506,11270956,15661292,Exxon Mobil Corporation,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,https://corporate.exxonmobil.com,Darren W. Woods,Energy,US,61000,972-940-6000,5959 Las Colinas Boulevard,Irving,TX,75039-2298,https://images.financialmodelingprep.com/symbol/XOM.png,1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12750786373.743616,,12750786373.743616
