Date,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2006-01-30,19.56045913696289,19.686205158892594,19.40677029485466,19.434713115033183,103999200,,,,,,,,,,,
2006-01-31,19.665231704711914,19.825906459644333,19.469628118689663,19.49757091707163,94841300,,,,,,,,,,,
2006-02-01,19.588388442993164,19.609345209130694,19.3927835201959,19.532500180094353,68448800,,,,,,,,,,,
2006-02-02,19.33690071105957,19.553462446150608,19.24608359694249,19.53949037744801,55073400,,,,,,,,,,,
2006-02-03,19.239093780517578,19.350867635524768,19.09937579553386,19.19717758555279,75022700,,,,,,,,,,,
2006-02-06,18.980615615844727,19.239093484350757,18.924728689201455,19.21813538719099,60170500,,,,,,,,,,,
2006-02-07,18.819950103759766,18.966652858520824,18.72913297061713,18.826936139574592,72159500,,,,,,,,,,,
2006-02-08,18.798980712890625,18.917740585561052,18.659262745355083,18.868839696658398,51795200,,,,,,,,,,,
2006-02-09,18.624338150024414,18.882816048941,18.6173521168159,18.833913816481413,52861700,,,,,,,,,,,
2006-02-10,18.645305633544922,18.785022370683674,18.519559637404864,18.596404708923846,52127000,,,,,,,,,,,
2006-02-13,18.435718536376953,18.65228156010045,18.40078970413744,18.603379329535777,46707000,,,,,,,,,,,
2006-02-14,18.617351531982422,18.638309630949593,18.407775872108893,18.449690737593688,58432900,,,,,,,,,,,
2006-02-15,18.841657638549805,18.87670616808505,18.57529549890544,18.64539122101123,62808900,,,,,,,,,,,
2006-02-16,18.792593002319336,18.855679025125095,18.624364053825587,18.820631828884043,48868500,,,,,,,,,,,
2006-02-17,18.71548843383789,18.79259253102751,18.61735388028732,18.69445931444174,41513200,,,,,,,,,,,
2006-02-21,18.603336334228516,18.729507043304928,18.463144874857157,18.729507043304928,50216100,,,,,,,,,,,
2006-02-22,18.729507446289062,18.827642004746416,18.554268786786853,18.59632702768209,43043100,,,,,,,,,,,
2006-02-23,18.68745231628418,18.848671577458546,18.603338500438856,18.736518931688117,47359100,,,,,,,,,,,
2006-02-24,18.666418075561523,18.743523499748477,18.589313988339196,18.638380590289213,44753800,,,,,,,,,,,
2006-02-27,18.9608211517334,19.108022311064847,18.694458995418334,18.75053530921965,51301500,,,,,,,,,,,
2006-02-28,18.83465003967285,19.13605938421106,18.83465003967285,18.890726352257257,65036100,,,,,,,,,,,
2006-03-01,19.023906707763672,19.065964944812173,18.890726301337665,18.91175408289717,53061200,,,,,,,,,,,
2006-03-02,18.904747009277344,18.995871865273816,18.855680396186138,18.939795545031732,41850300,,,,,,,,,,,
2006-03-03,18.876710891723633,19.037930157034577,18.743529120092184,18.79259573675508,45218800,,,,,,,,,,,
2006-03-06,18.862680435180664,19.030909309680407,18.806604143680747,18.869690138738683,53054100,,,,,,,,,,,
2006-03-07,18.96782684326172,18.995865662709942,18.792588232603812,18.855674239397818,51613900,,,,,,,,,,,
2006-03-08,19.101022720336914,19.276261460890463,18.904754849609365,18.918774269725365,57547400,,,,,,,,,,,
2006-03-09,18.925765991210938,19.22016684899723,18.925765991210938,19.115023971994457,45360700,,,,,,,,,,,
2006-03-10,19.04492950439453,19.079976686669752,18.841652103698202,18.96782409903188,41297200,,,,,,,,,,,
2006-03-13,19.00288200378418,19.129054061434168,18.883719653444185,19.051948617989183,40342600,,,,,,,,,,,
2006-03-14,19.086997985839844,19.19214093350399,18.918769002184185,18.953817542715644,39821800,,,,,,,,,,,
2006-03-15,19.178115844726562,19.241201857660368,18.9327814985356,19.065963229947485,57152000,,,,,,,,,,,
2006-03-16,19.115039825439453,19.26223970793369,19.07999127939416,19.16410645293753,73793700,,,,,,,,,,,
2006-03-17,19.276248931884766,19.388401545985836,19.115029716235057,19.171106023285592,120615000,,,,,,,,,,,
2006-03-20,19.549631118774414,19.619726873964552,19.395421526928374,19.416450654575012,67094100,,,,,,,,,,,
2006-03-21,19.444480895996094,19.780938790953204,19.402423993367663,19.444480895996094,73199600,,,,,,,,,,,
2006-03-22,19.030920028686523,19.276254443542797,18.78558561383025,18.98185341310827,145696100,,,,,,,,,,,
2006-03-23,18.82063102722168,18.995869674892337,18.68744928064184,18.981850262207136,73682900,,,,,,,,,,,
2006-03-24,18.932783126831055,19.0729732388795,18.65941127191656,18.722495953311277,69157600,,,,,,,,,,,
2006-03-27,18.932783126831055,19.13605925723896,18.92577342068392,18.932783126831055,59908600,,,,,,,,,,,
2006-03-28,18.855674743652344,19.072970252329192,18.79258873517124,18.932780162232483,58520500,,,,,,,,,,,
2006-03-29,18.939802169799805,19.065974268718232,18.869706410737855,18.89073553954606,53150300,,,,,,,,,,,
2006-03-30,19.086997985839844,19.19915064161028,18.925778710290476,18.946807834609352,54612000,,,,,,,,,,,
2006-03-31,19.07297706604004,19.304293404416875,19.07297706604004,19.136063097058265,62190500,,,,,,,,,,,
2006-04-03,19.31830406188965,19.437466370599026,19.234190277485673,19.39540947839704,57605300,,,,,,,,,,,
2006-04-04,19.374385833740234,19.48653846925233,19.255223491388026,19.34634834334465,45470000,,,,,,,,,,,
2006-04-05,19.444480895996094,19.58467235404397,19.374385166972154,19.54261411445071,41539300,,,,,,,,,,,
2006-04-06,19.31830406188965,19.430456665737943,19.185123680422606,19.38839977353596,51885500,,,,,,,,,,,
2006-04-07,19.101022720336914,19.430471071270013,19.087003300220914,19.353366934562985,47249400,,,,,,,,,,,
2006-04-10,19.129053115844727,19.23419604636729,19.06596709013821,19.08699487406378,39432000,,,,,,,,,,,
2006-04-11,19.01689910888672,19.15008086703559,18.925775592446897,19.12905308314596,42953400,,,,,,,,,,,
2006-04-12,19.065967559814453,19.065967559814453,18.904746969612408,18.995871825417684,32183000,,,,,,,,,,,
2006-04-13,18.974842071533203,19.065966924301076,18.92577546018045,18.981851778435725,28160000,,,,,,,,,,,
2006-04-17,18.813623428344727,18.960823267134025,18.736517986903706,18.946805189843328,35796200,,,,,,,,,,,
2006-04-18,19.07998275756836,19.276250516865566,18.799601199261442,18.88371633523588,56272700,,,,,,,,,,,
2006-04-19,18.94680404663086,19.058956679978955,18.897736099696825,19.002880363304907,45111100,,,,,,,,,,,
2006-04-20,18.94680404663086,19.058956679978955,18.71548907322981,18.960822123075733,45648300,,,,,,,,,,,
2006-04-21,19.030920028686523,19.199148997939822,18.925777090023836,18.96082429058973,58528000,,,,,,,,,,,
2006-04-24,19.00288200378418,19.101015232194186,18.911757145719204,18.974843174544198,42318400,,,,,,,,,,,
2006-04-25,19.00288200378418,19.072976402954204,18.939795974959186,18.98886258916419,49222500,,,,,,,,,,,
2006-04-26,18.995880126953125,19.087003685616075,18.92578436192327,18.98186070655405,39190000,,,,,,,,,,,
2006-04-27,19.101022720336914,19.367385017713495,18.88372705640085,18.904754849609365,96509600,,,,,,,,,,,
2006-04-28,16.928056716918945,17.173391143504887,16.822913773229278,16.98413304268444,591052200,,,,,,,,,,,
2006-05-01,17.026187896728516,17.52386502159882,16.885996441769805,17.047215679096965,174800900,,,,,,,,,,,
2006-05-02,16.82992172241211,17.52386668260758,16.75281628117986,17.166379641846593,190533500,,,,,,,,,,,
2006-05-03,16.241117477416992,16.836929130668707,16.22709806511348,16.815900012213444,211527100,,,,,,,,,,,
2006-05-04,16.430374145507812,16.591593362493224,16.220086989602613,16.367288132432716,171257400,,,,,,,,,,,
2006-05-05,16.682723999023438,16.78786829044734,16.486457507224586,16.58459075312401,131604300,,,,,,,,,,,
2006-05-08,16.633651733398438,17.5238643639591,16.479442208302906,16.717766870609932,80693500,,,,,,,,,,,
2006-05-09,16.556547164916992,16.822909307352266,16.465422324135265,16.647670668734012,75345900,,,,,,,,,,,
2006-05-10,16.661691665649414,16.675711078944012,16.53551961992772,16.591595936141267,76563300,,,,,,,,,,,
2006-05-11,16.27616310119629,16.675708291517324,16.227096499831763,16.61963064771259,92916700,,,,,,,,,,,
2006-05-12,16.241117477416992,16.3813089265226,16.157002340560677,16.22008835896173,83115900,,,,,,,,,,,
2006-05-15,16.290374755859375,16.346669734653613,16.2059329587571,16.255190897429788,67314800,,,,,,,,,,,
2006-05-16,16.191858291625977,16.888509132270773,16.121489235139226,16.297411205267046,82095100,,,,,,,,,,,
2006-05-17,15.99483585357666,16.241127044207573,15.994835853576658,16.10742588206296,98598300,,,,,,,,,,,
2006-05-18,16.0651912689209,16.28333409547678,16.015933341199688,16.07222830747791,95476400,,,,,,,,,,,
2006-05-19,15.875203132629395,16.114457193588315,15.847056306611098,16.037052415404098,100071200,,,,,,,,,,,
2006-05-22,16.10038185119629,16.198899090007238,15.797797119799483,15.81890690211878,87322300,,,,,,,,,,,
2006-05-23,16.037057876586914,16.45223276144355,16.022983787695775,16.262237930129153,79986300,,,,,,,,,,,
2006-05-24,16.536657333374023,16.564805479463253,16.170739487278897,16.177776523801203,107356700,,,,,,,,,,,
2006-05-25,16.705556869506836,16.832220953905896,16.56482004186906,16.585929827816464,83052700,,,,,,,,,,,
2006-05-26,16.69148063659668,16.804070621092762,16.5788906521006,16.726665845613258,46861600,,,,,,,,,,,
2006-05-30,16.290374755859375,16.719624808026797,16.283337715737826,16.57184964983057,52497500,,,,,,,,,,,
2006-05-31,15.9385347366333,16.431116929290496,15.9385347366333,16.367784894743757,120202000,,,,,,,,,,,
2006-06-01,16.05816078186035,16.072234864716393,15.917423979835156,16.00186579261459,80230800,,,,,,,,,,,
2006-06-02,16.01593589782715,16.17778378394062,15.95260388288221,16.093341992132757,73935600,,,,,,,,,,,
2006-06-05,15.832974433898926,15.994822294878315,15.825937395311405,15.987785256290794,63914100,,,,,,,,,,,
2006-06-06,15.572614669799805,15.875200721057784,15.467061739453106,15.868163680077561,126601300,,,,,,,,,,,
2006-06-07,15.509281158447266,15.755570836972067,15.488170039354532,15.586685910764453,73827500,,,,,,,,,,,
2006-06-08,15.55854320526123,15.628910936474446,15.460025965641538,15.502248214983595,104126900,,,,,,,,,,,
2006-06-09,15.424842834472656,15.614838939023057,15.403731708796446,15.586690771454775,52573800,,,,,,,,,,,
2006-06-12,15.277067184448242,15.551506441357633,15.27003148494406,15.452989199979035,74309700,,,,,,,,,,,
2006-06-13,15.136333465576172,15.502251654660839,15.101148249984146,15.291144387644884,113175300,,,,,,,,,,,
2006-06-14,15.396692276000977,15.43891452079684,15.16447529833689,15.192623461534135,86081500,,,,,,,,,,,
2006-06-15,15.530385971069336,15.572606853580801,15.340389986501261,15.48816508855787,121577300,,,,,,,,,,,
2006-06-16,15.551502227783203,15.678166259395162,15.333359363439325,15.460022052873187,147506500,,,,,,,,,,,
2006-06-19,15.86816120147705,15.903346400882254,15.565576539661004,15.579649277244966,129640900,,,,,,,,,,,
2006-06-20,15.875203132629395,16.015941289256475,15.832982222512683,15.861130390709514,90598500,,,,,,,,,,,
2006-06-21,16.241113662719727,16.29037159182518,15.854085926452944,15.910380894313166,91660300,,,,,,,,,,,
2006-06-22,16.10038185119629,16.304452028139004,16.030014120560732,16.227045913825776,76590600,,,,,,,,,,,
2006-06-23,15.832974433898926,16.09333949292575,15.832974433898928,16.079265415750708,60532600,,,,,,,,,,,
2006-06-26,16.05816078186035,16.107418729678088,15.924459679084764,15.938533761940807,53644100,,,,,,,,,,,
2006-06-27,16.0863094329834,16.297415313480602,16.072235349702662,16.107419215726047,84759100,,,,,,,,,,,
2006-06-28,16.297420501708984,16.36075255445538,16.121498431230968,16.156682308455018,71906500,,,,,,,,,,,
2006-06-29,16.515554428100586,16.628144384032918,16.339632454184045,16.41000151218629,121395500,,,,,,,,,,,
2006-06-30,16.395925521850586,16.64221652507385,16.395925521850586,16.56481177825019,73048800,,,,,,,,,,,
2006-07-03,16.677406311035156,16.691479051126578,16.501484309197984,16.557779296098747,25711400,,,,,,,,,,,
2006-07-05,16.43111801147461,16.550745046588588,16.395932799865445,16.522596877301257,53093500,,,,,,,,,,,
2006-07-06,16.52259063720703,16.61407081066291,16.480369741400207,16.501480860392657,44775200,,,,,,,,,,,
2006-07-07,16.395925521850586,16.57184747527035,16.395925521850586,16.45925753245594,63168800,,,,,,,,,,,
2006-07-10,16.536657333374023,16.649247233375988,16.45221423728381,16.487399419895347,50565100,,,,,,,,,,,
2006-07-11,16.255199432373047,16.44519558887966,16.001871223697567,16.44519558887966,88676300,,,,,,,,,,,
2006-07-12,15.931498527526855,16.100383514419743,15.91742578525304,16.037052818741156,77379300,,,,,,,,,,,
2006-07-13,15.664093971252441,15.910385022867196,15.657056930671647,15.741500075462914,73099500,,,,,,,,,,,
2006-07-14,15.685200691223145,15.868158326266965,15.642978459587301,15.67816365261717,67499400,,,,,,,,,,,
2006-07-17,15.818904876708984,15.910385062307817,15.664094010082525,15.685205131877238,37053500,,,,,,,,,,,
2006-07-18,16.00186538696289,16.01593946946215,15.818906341007628,15.896312452575188,65047300,,,,,,,,,,,
2006-07-19,16.466293334960938,16.508514224800862,15.987785442848816,16.058154487367286,82188200,,,,,,,,,,,
2006-07-20,16.079269409179688,16.501482434046242,16.03001146901126,16.49444539371101,76605200,,,,,,,,,,,
2006-07-21,16.79703140258789,16.994063163089788,16.184822315738504,16.944805222964312,175483800,,,,,,,,,,,
2006-07-24,16.888505935668945,16.96591201737101,16.740732152977216,16.895542974203487,59586700,,,,,,,,,,,
2006-07-25,17.043317794799805,17.09257706754137,16.818137916692997,16.88850696414586,60075800,,,,,,,,,,,
2006-07-26,17.148874282836914,17.261464236634783,16.95887823248621,16.972952312255476,54942100,,,,,,,,,,,
2006-07-27,16.79703140258789,17.310723267008125,16.726662341475127,17.29664918634993,85386800,,,,,,,,,,,
2006-07-28,17.064435958862305,17.085547084469898,16.93073484770454,16.94480893144293,51705800,,,,,,,,,,,
2006-07-31,16.93073081970215,17.18405889800982,16.89554696090527,16.937767859897157,40254400,,,,,,,,,,,
2006-08-01,16.8814697265625,17.029244858692646,16.782953866594355,16.902580843203356,49168700,,,,,,,,,,,
2006-08-02,17.09962272644043,17.1699918148898,16.90962793245946,16.972959977846028,46462000,,,,,,,,,,,
2006-08-03,17.036277770996094,17.226273763177197,16.994056886792862,17.02220503771349,43155300,,,,,,,,,,,
2006-08-04,17.09258270263672,17.23331950176271,16.994065466852295,17.16998747239358,45690400,,,,,,,,,,,
2006-08-07,17.043317794799805,17.226276781306073,17.022208020088506,17.08554002857829,36862400,,,,,,,,,,,
2006-08-08,17.127769470214844,17.254433550424036,17.029253559909304,17.16295334041579,58171300,,,,,,,,,,,
2006-08-09,17.198131561279297,17.33886832704831,17.127762507305757,17.233315417177035,44405700,,,,,,,,,,,
2006-08-10,17.212217330932617,17.310734617961288,17.127775475969855,17.148886610800087,31753400,,,,,,,,,,,
2006-08-11,17.191089630126953,17.20516370535265,17.029241791564495,17.191089630126953,30255500,,,,,,,,,,,
2006-08-14,17.261465072631836,17.31072301203177,17.134801032930184,17.25442803240639,47831900,,,,,,,,,,,
2006-08-15,17.38858985900879,17.409777367200626,17.261459421376543,17.33914919661379,48994500,,,,,,,,,,,
2006-08-16,17.44509506225586,17.466282574013785,17.282649838428718,17.381529832741005,52373600,,,,,,,,,,,
2006-08-17,17.44509506225586,17.480408479932763,17.381529832741005,17.44509506225586,45674800,,,,,,,,,,,
2006-08-18,18.21494483947754,18.222006447416646,17.642857603702613,17.692296942001967,128414800,,,,,,,,,,,
2006-08-21,18.448009490966797,18.455071096043824,18.05249225063388,18.12312042548764,88398300,,,,,,,,,,,
2006-08-22,18.094881057739258,18.539836542014264,18.094881057739258,18.37032962671325,89312400,,,,,,,,,,,
2006-08-23,18.130186080932617,18.32794473058529,18.024244476416058,18.116060174431585,44648500,,,,,,,,,,,
2006-08-24,18.179630279541016,18.26438439414461,18.01012339745478,18.236132573569762,35933300,,,,,,,,,,,
2006-08-25,18.257308959960938,18.363250520462678,18.14430444914308,18.15842900265529,33115900,,,,,,,,,,,
2006-08-28,18.32794189453125,18.363255308198866,18.144309179794817,18.250250767918043,34190900,,,,,,,,,,,
2006-08-29,18.250255584716797,18.349134246779514,18.10193624450198,18.306757869769882,42711200,,,,,,,,,,,
2006-08-30,18.221994400024414,18.28555960641799,18.108989888018066,18.257309151976425,30283100,,,,,,,,,,,
2006-08-31,18.151376724243164,18.349134046206935,18.13725081635412,18.27144424705862,26380500,,,,,,,,,,,
2006-09-01,18.250255584716797,18.342071292757787,18.10899919852371,18.285569007704698,31594600,,,,,,,,,,,
2006-09-05,18.08780860900879,18.33500522214704,18.052493844902962,18.144310884457603,44222400,,,,,,,,,,,
2006-09-06,18.08780860900879,18.165498395800594,18.01718042791764,18.01718042791764,50160400,,,,,,,,,,,
2006-09-07,17.96068000793457,18.151375712444732,17.932428193731294,17.995993428568017,51266900,,,,,,,,,,,
2006-09-08,18.08074951171875,18.214942949695228,17.98186949825781,18.031310178548676,36866800,,,,,,,,,,,
2006-09-11,18.299697875976562,18.3279496966336,17.953621155653632,17.96068411081789,55608200,,,,,,,,,,,
2006-09-12,18.31382179260254,18.349135217458542,18.165502444541552,18.292632929416452,52248800,,,,,,,,,,,
2006-09-13,18.349138259887695,18.43389237956412,18.236133665066482,18.236133665066482,37706700,,,,,,,,,,,
2006-09-14,18.596332550048828,18.716400076120088,18.34913454377026,18.356197497906305,74324500,,,,,,,,,,,
2006-09-15,18.963598251342773,19.027163492012722,18.709337288662983,18.77290252933293,126057700,,,,,,,,,,,
2006-09-18,18.921228408813477,19.09779828341403,18.83647427627187,18.885913625620624,49135000,,,,,,,,,,,
2006-09-19,18.970661163330078,19.027163449675335,18.871781151885305,18.88590706025181,43039100,,,,,,,,,,,
2006-09-20,19.196666717529297,19.2319801347186,19.062473307393017,19.076599213116946,71676400,,,,,,,,,,,
2006-09-21,18.99891471862793,19.246112766707082,18.963601289097046,19.239049811376706,58495100,,,,,,,,,,,
2006-09-22,18.829402923583984,18.96359634563737,18.702272455019788,18.949470438658988,47712500,,,,,,,,,,,
2006-09-25,19.03422737121582,19.203734238866264,18.921222792782192,18.93534735474577,67903900,,,,,,,,,,,
2006-09-26,19.210796356201172,19.295549112772445,18.984785862062626,19.00597472476583,54766500,,,,,,,,,,,
2006-09-27,19.380298614501953,19.401486125053285,19.154289521151334,19.19666588937446,66233900,,,,,,,,,,,
2006-09-28,19.352052688598633,19.436806797936296,19.253174016972086,19.40149202441191,44179700,,,,,,,,,,,
2006-09-29,19.316740036010742,19.36617937380452,19.217860013302257,19.316740036010742,34283500,,,,,,,,,,,
2006-10-02,19.32379913330078,19.415614835570942,19.17547980240818,19.295547318989563,52908100,,,,,,,,,,,
2006-10-03,19.330862045288086,19.408551840235486,19.21785613540699,19.330862045288086,39386200,,,,,,,,,,,
2006-10-04,19.73343849182129,19.747563050053124,19.33085961912371,19.344984177355546,82191200,,,,,,,,,,,
2006-10-05,19.719322204589844,19.853515676648875,19.620443513136422,19.719322204589844,81967200,,,,,,,,,,,
2006-10-06,19.684001922607422,19.77581762599502,19.52861963624595,19.606310779426686,36452200,,,,,,,,,,,
2006-10-09,19.578065872192383,19.726385257219288,19.507439004877913,19.634568174316644,33366300,,,,,,,,,,,
2006-10-10,19.55687141418457,19.599247788966927,19.380301614283965,19.55687141418457,34598500,,,,,,,,,,,
2006-10-11,19.45093536376953,19.54275109323052,19.36618124285696,19.394431718413784,37219600,,,,,,,,,,,
2006-10-12,19.931201934814453,19.980642618819267,19.450933128570032,19.479183600880457,120174900,,,,,,,,,,,
2006-10-13,20.03714370727539,20.263152860669916,19.994765980673304,20.01595484397435,129751900,,,,,,,,,,,
2006-10-16,20.09364128112793,20.19958287853483,20.00888719493011,20.11482879233701,49744800,,,,,,,,,,,
2006-10-17,20.086589813232422,20.136029163815476,19.89589402059384,19.945333371176893,40122600,,,,,,,,,,,
2006-10-18,20.14308738708496,20.27021788563552,19.959454594414257,20.128961476774688,40630800,,,,,,,,,,,
2006-10-19,19.98065185546875,20.093656491191997,19.860584261622613,20.023028257084587,44730800,,,,,,,,,,,
2006-10-20,20.079526901245117,20.121903295107874,19.895894065011476,20.1148403382772,48887800,,,,,,,,,,,
2006-10-23,20.09364128112793,20.263148106403072,19.90294559752321,19.98769833660053,48525000,,,,,,,,,,,
2006-10-24,19.973581314086914,20.079522951464995,19.867638329587827,20.079522951464995,61409600,,,,,,,,,,,
2006-10-25,19.99476432800293,20.100705941509894,19.874696806796187,19.97357681357396,40717100,,,,,,,,,,,
2006-10-26,20.023014068603516,20.065390440191088,19.804067910427058,20.00888816236747,69964200,,,,,,,,,,,
2006-10-27,20.015954971313477,20.333781187247013,19.95238972812677,20.121896594251048,89060100,,,,,,,,,,,
2006-10-30,20.1501522064209,20.36909844800203,20.001832828683238,20.023021696108923,47296800,,,,,,,,,,,
2006-10-31,20.277284622192383,20.37616467225205,20.171342962312508,20.24197118460619,61861700,,,,,,,,,,,
2006-11-01,20.347909927368164,20.475040439846836,20.270220106392053,20.32672240670245,75895900,,,,,,,,,,,
2006-11-02,20.319658279418945,20.383223531993977,20.1854648187471,20.277280546288242,58674400,,,,,,,,,,,
2006-11-03,20.291400909423828,20.4326572869963,20.20664816057687,20.376155005391443,41124500,,,,,,,,,,,
2006-11-06,20.369098663330078,20.51741669551458,20.31259636338535,20.319659319268577,60446200,,,,,,,,,,,
2006-11-07,20.446781158447266,20.53153389885604,20.340838212255516,20.383215929580423,56511200,,,,,,,,,,,
2006-11-08,20.46796989440918,20.644539685797362,20.241960776971602,20.326714869570996,77403300,,,,,,,,,,,
2006-11-09,20.665740966796875,20.764619678326362,20.482108111726824,20.559799297712225,89407500,,,,,,,,,,,
2006-11-10,20.651607513427734,20.686922288312942,20.588042265755277,20.602168175709362,37855100,,,,,,,,,,,
2006-11-13,20.72930145263672,20.80699127356723,20.595107984307877,20.61629685208225,47271800,,,,,,,,,,,
2006-11-14,20.715124130249023,20.84977636115754,20.601733204765992,20.750559639291506,63012500,,,,,,,,,,,
2006-11-15,20.63717269897461,20.8072591200439,20.63008559579755,20.644258450424953,63943200,,,,,,,,,,,
2006-11-16,20.88520622253418,21.005684225044234,20.644250217514074,20.651337317864805,64328500,,,,,,,,,,,
2006-11-17,20.83559799194336,20.934816045699492,20.7505554906966,20.771815440145197,49356700,,,,,,,,,,,
2006-11-20,21.182857513427734,21.2608142649516,20.90646736053574,20.920641561126654,85703800,,,,,,,,,,,
2006-11-21,21.204132080078125,21.26082756618554,21.11200242205121,21.19704497534882,66446600,,,,,,,,,,,
2006-11-22,21.204132080078125,21.26082756618554,21.133262384512104,21.23956625199763,43907200,,,,,,,,,,,
2006-11-24,21.090728759765625,21.14742421267926,21.005684904532064,21.019859105692028,20456700,,,,,,,,,,,
2006-11-27,20.89229965209961,21.076560261860855,20.785995818086814,21.04112610109879,72722100,,,,,,,,,,,
2006-11-28,20.828506469726562,20.84976776638764,20.644245953841587,20.79307232701733,52602300,,,,,,,,,,,
2006-11-29,20.956079483032227,21.10490591257368,20.856862764488866,20.86394986606002,58775100,,,,,,,,,,,
2006-11-30,20.807262420654297,20.956087555800213,20.786001107750483,20.849783694735,53297400,,,,,,,,,,,
2006-12-01,20.63717269897461,20.764736500981538,20.481259132532724,20.715128130468837,72257000,,,,,,,,,,,
2006-12-04,20.78599739074707,20.920649644938525,20.672606445657433,20.715127712134375,55123400,,,,,,,,,,,
2006-12-05,20.64425277709961,20.8356004551151,20.573384468258034,20.807253401923738,45606000,,,,,,,,,,,
2006-12-06,20.545040130615234,20.644256864016327,20.459997602479046,20.622996907845586,48564100,,,,,,,,,,,
2006-12-07,20.445823669433594,20.601735874243527,20.417475258526352,20.523779095975247,46831100,,,,,,,,,,,
2006-12-08,20.83559799194336,20.83559799194336,20.410381430531007,20.424555631314195,108854900,,,,,,,,,,,
2006-12-11,20.934818267822266,21.0836433366642,20.630079677268217,20.686775134692716,107712000,,,,,,,,,,,
2006-12-12,20.856861114501953,20.998599079532944,20.70803469673416,20.94899072418578,68529400,,,,,,,,,,,
2006-12-13,20.94190788269043,20.977343394950374,20.778908581474433,20.977343394950374,46002500,,,,,,,,,,,
2006-12-14,21.3104248046875,21.317511905711072,20.92064371047513,20.934817912522274,85866500,,,,,,,,,,,
2006-12-15,21.395469665527344,21.423816719220614,21.282078747301522,21.360034158752793,102783700,,,,,,,,,,,
2006-12-18,21.182857513427734,21.445074817454987,21.10490211363004,21.395466467112954,56986800,,,,,,,,,,,
2006-12-19,21.253732681274414,21.381297816251113,20.9277340934242,21.05529787667438,53822100,,,,,,,,,,,
2006-12-20,21.324594497680664,21.430898287103865,21.239550655106488,21.25372485415652,31202100,,,,,,,,,,,
2006-12-21,21.246646881103516,21.360037818758677,21.182864309706662,21.352950716189405,32270500,,,,,,,,,,,
2006-12-22,21.00568962097168,21.161603165286348,20.991516768355684,21.14034185877257,37971700,,,,,,,,,,,
2006-12-26,21.253732681274414,21.2608197834094,20.83560311739591,20.9277340934242,37098300,,,,,,,,,,,
2006-12-27,21.274988174438477,21.352943573169515,21.19703142398129,21.25372687384302,31248400,,,,,,,,,,,
2006-12-28,21.246646881103516,21.282082393949878,21.126168840879078,21.161604353725444,26690600,,,,,,,,,,,
2006-12-29,21.161598205566406,21.367118713458265,21.140336904035713,21.161598205566406,41739800,,,,,,,,,,,
