Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2018-07-20,20.905332565307617,21.549333572387695,20.78066635131836,21.415332794189453,77433000,,,,,,,,,,,
2018-07-23,20.213333129882812,20.366666793823242,19.52400016784668,20.12266731262207,164893500,,,,,,,,,,,
2018-07-24,19.82866668701172,20.514667510986328,19.503332138061523,20.294666290283203,143862000,,,,,,,,,,,
2018-07-25,20.582666397094727,20.641332626342773,19.633333206176758,19.78266716003418,106131000,,,,,,,,,,,
2018-07-26,20.44333267211914,20.713333129882812,20.242666244506836,20.323333740234375,69457500,,,,,,,,,,,
2018-07-27,19.812000274658203,20.512666702270508,19.689332962036133,20.483333587646484,85549500,,,,,,,,,,,
2018-07-30,19.344667434692383,19.739999771118164,19.075332641601562,19.726667404174805,102211500,,,,,,,,,,,
2018-07-31,19.875999450683594,19.88800048828125,19.271333694458008,19.483333587646484,76153500,,,,,,,,,,,
2018-08-01,20.055999755859375,20.200000762939453,19.53333282470703,19.865999221801758,151941000,,,,,,,,,,,
2018-08-02,23.30266761779785,23.332666397094727,21.54400062561035,21.895999908447266,348225000,,,,,,,,,,,
2018-08-03,23.211332321166992,23.666667938232422,22.8353328704834,23.187332153320312,204847500,,,,,,,,,,,
2018-08-06,22.799333572387695,23.665332794189453,22.788000106811523,23.03066635131836,128464500,,,,,,,,,,,
2018-08-07,25.30466651916504,25.83066749572754,22.610000610351562,22.922666549682617,463137000,,,,,,,,,,,
2018-08-08,24.689332962036133,25.50933265686035,24.474666595458984,24.606000900268555,368568000,,,,,,,,,,,
2018-08-09,23.496667861938477,24.46733283996582,23.048667907714844,24.3700008392334,257757000,,,,,,,,,,,
2018-08-10,23.69933319091797,24.0,23.066667556762695,23.600000381469727,173280000,,,,,,,,,,,
2018-08-13,23.76066780090332,24.21266746520996,23.26799964904785,24.075332641601562,156958500,,,,,,,,,,,
2018-08-14,23.176000595092773,23.946666717529297,23.139999389648438,23.89666748046875,104796000,,,,,,,,,,,
2018-08-15,22.57933235168457,22.965999603271484,22.142667770385742,22.79400062561035,136519500,,,,,,,,,,,
2018-08-16,22.363332748413086,22.818666458129883,22.254667282104492,22.660667419433594,90960000,,,,,,,,,,,
2018-08-17,20.366666793823242,21.784666061401367,20.235332489013672,21.566667556762695,284379000,,,,,,,,,,,
2018-08-20,20.562667846679688,20.566667556762695,19.213333129882812,19.446666717529297,261034500,,,,,,,,,,,
2018-08-21,21.459999084472656,21.652666091918945,20.600000381469727,20.707332611083984,197583000,,,,,,,,,,,
2018-08-22,21.44266700744629,21.591999053955078,20.97800064086914,21.391332626342773,89190000,,,,,,,,,,,
2018-08-23,21.34000015258789,21.821332931518555,21.206666946411133,21.275999069213867,77209500,,,,,,,,,,,
2018-08-24,21.521333694458008,21.59000015258789,21.293333053588867,21.3799991607666,54039000,,,,,,,,,,,
2018-08-27,21.284666061401367,21.496000289916992,20.58733367919922,21.200000762939453,196189500,,,,,,,,,,,
2018-08-28,20.790666580200195,21.2586669921875,20.746000289916992,21.227333068847656,114736500,,,,,,,,,,,
2018-08-29,20.333999633789062,20.790000915527344,20.246000289916992,20.684667587280273,111711000,,,,,,,,,,,
2018-08-30,20.209999084472656,20.30666732788086,19.847999572753906,20.150667190551758,108250500,,,,,,,,,,,
2018-08-31,20.110666275024414,20.354000091552734,19.906667709350586,20.133333206176758,80626500,,,,,,,,,,,
2018-09-04,19.26333236694336,19.87933349609375,19.200000762939453,19.79599952697754,125257500,,,,,,,,,,,
2018-09-05,18.715999603271484,19.118667602539062,18.478666305541992,19.003332138061523,115812000,,,,,,,,,,,
2018-09-06,18.729999542236328,19.411333084106445,18.591999053955078,18.98666763305664,112212000,,,,,,,,,,,
2018-09-07,17.549333572387695,17.889999389648438,16.816667556762695,17.34000015258789,337378500,,,,,,,,,,,
2018-09-10,19.03333282470703,19.068666458129883,18.066667556762695,18.21733283996582,214252500,,,,,,,,,,,
2018-09-11,18.62933349609375,18.799999237060547,18.23666763305664,18.631332397460938,137550000,,,,,,,,,,,
2018-09-12,19.369333267211914,19.5,18.57666778564453,18.762666702270508,150231000,,,,,,,,,,,
2018-09-13,19.297332763671875,19.666667938232422,19.011999130249023,19.201332092285156,95104500,,,,,,,,,,,
2018-09-14,19.68000030517578,19.82200050354004,19.101333618164062,19.250667572021484,101484000,,,,,,,,,,,
2018-09-17,19.6560001373291,20.058000564575195,19.208667755126953,19.336000442504883,103314000,,,,,,,,,,,
2018-09-18,18.997333526611328,20.176000595092773,18.366666793823242,19.779333114624023,248212500,,,,,,,,,,,
2018-09-19,19.934667587280273,20.0,18.700000762939453,18.700666427612305,124423500,,,,,,,,,,,
2018-09-20,19.8886661529541,20.398666381835938,19.55533218383789,20.237333297729492,110241000,,,,,,,,,,,
2018-09-21,19.940000534057617,20.038667678833008,19.691333770751953,19.84666633605957,75757500,,,,,,,,,,,
2018-09-24,19.978666305541992,20.200000762939453,19.57200050354004,19.898666381835938,72645000,,,,,,,,,,,
2018-09-25,20.06599998474121,20.30666732788086,19.766666412353516,20.0,67225500,,,,,,,,,,,
2018-09-26,20.6386661529541,20.926000595092773,20.073999404907227,20.12733268737793,117648000,,,,,,,,,,,
2018-09-27,20.501333236694336,20.997333526611328,20.46066665649414,20.860000610351562,127636500,,,,,,,,,,,
2018-09-28,17.65133285522461,18.53333282470703,17.37066650390625,18.017332077026367,504745500,,,,,,,,,,,
2018-10-01,20.713333129882812,20.762666702270508,20.06999969482422,20.384666442871094,326664000,,,,,,,,,,,
2018-10-02,20.06800079345703,21.12266731262207,19.94333267211914,20.93000030517578,176152500,,,,,,,,,,,
2018-10-03,19.65333366394043,20.30666732788086,19.437999725341797,20.222000122070312,119925000,,,,,,,,,,,
2018-10-04,18.788667678833008,19.600000381469727,18.511333465576172,19.59666633605957,147213000,,,,,,,,,,,
2018-10-05,17.463333129882812,18.325332641601562,17.333332061767578,18.309999465942383,269167500,,,,,,,,,,,
2018-10-08,16.70400047302246,17.85066795349121,16.600000381469727,17.634666442871094,202090500,,,,,,,,,,,
2018-10-09,17.520000457763672,17.784666061401367,16.886667251586914,17.016666412353516,180909000,,,,,,,,,,,
2018-10-10,17.125333786010742,17.700666427612305,16.51799964904785,17.640666961669922,192229500,,,,,,,,,,,
2018-10-11,16.815332412719727,17.483333587646484,16.601999282836914,17.16866683959961,122515500,,,,,,,,,,,
2018-10-12,17.25200080871582,17.465999603271484,16.80066680908203,17.399999618530273,108021000,,,,,,,,,,,
2018-10-15,17.305999755859375,17.552000045776367,16.96933364868164,17.270666122436523,93000000,,,,,,,,,,,
2018-10-16,18.439332962036133,18.492000579833984,17.482667922973633,17.713333129882812,142896000,,,,,,,,,,,
2018-10-17,18.118667602539062,18.84666633605957,17.719999313354492,18.82666778564453,129832500,,,,,,,,,,,
2018-10-18,17.5939998626709,18.066667556762695,17.53333282470703,17.952667236328125,81318000,,,,,,,,,,,
2018-10-19,17.333332061767578,17.977333068847656,16.899999618530273,17.826000213623047,140632500,,,,,,,,,,,
2018-10-22,17.39666748046875,17.457332611083984,16.839332580566406,17.3786678314209,84004500,,,,,,,,,,,
2018-10-23,19.609333038330078,19.86199951171875,17.47333335876465,17.591333389282227,285417000,,,,,,,,,,,
2018-10-24,19.233333587646484,20.29599952697754,19.048667907714844,20.06999969482422,300874500,,,,,,,,,,,
2018-10-25,20.99066734313965,21.399999618530273,20.067333221435547,21.148000717163086,312610500,,,,,,,,,,,
2018-10-26,22.059999465942383,22.65999984741211,20.44333267211914,20.549999237060547,411382500,,,,,,,,,,,
2018-10-29,22.323333740234375,23.143999099731445,21.766666412353516,22.49799919128418,217290000,,,,,,,,,,,
2018-10-30,21.99333381652832,22.52666664123535,21.483999252319336,21.892667770385742,136900500,,,,,,,,,,,
2018-10-31,22.488000869750977,22.799999237060547,21.940000534057617,22.16933250427246,114364500,,,,,,,,,,,
2018-11-01,22.95199966430664,23.189332962036133,22.315332412719727,22.55066680908203,120001500,,,,,,,,,,,
2018-11-02,23.0939998626709,23.280000686645508,22.727333068847656,22.916000366210938,117120000,,,,,,,,,,,
2018-11-05,22.760000228881836,22.930667877197266,22.00933265686035,22.700000762939453,117465000,,,,,,,,,,,
2018-11-06,22.737333297729492,23.253332138061523,22.4060001373291,22.60466766357422,101443500,,,,,,,,,,,
2018-11-07,23.21066665649414,23.41200065612793,22.719999313354492,22.889333724975586,110617500,,,,,,,,,,,
2018-11-08,23.426666259765625,23.838666915893555,23.229333877563477,23.233333587646484,106360500,,,,,,,,,,,
2018-11-09,23.367332458496094,23.600000381469727,23.01533317565918,23.266666412353516,76482000,,,,,,,,,,,
2018-11-12,22.0853328704834,23.318666458129883,22.022666931152344,23.224666595458984,104122500,,,,,,,,,,,
2018-11-13,22.582000732421875,22.979999542236328,22.14666748046875,22.21066665649414,81729000,,,,,,,,,,,
2018-11-14,22.933332443237305,23.140666961669922,22.476667404174805,22.84666633605957,75604500,,,,,,,,,,,
2018-11-15,23.229333877563477,23.238666534423828,22.6026668548584,22.82200050354004,69385500,,,,,,,,,,,
2018-11-16,23.62066650390625,23.713333129882812,23.007999420166016,23.012666702270508,108093000,,,,,,,,,,,
2018-11-19,23.564666748046875,24.450000762939453,23.525333404541016,23.756000518798828,145633500,,,,,,,,,,,
2018-11-20,23.166000366210938,23.31999969482422,22.23666763305664,22.78333282470703,120070500,,,,,,,,,,,
2018-11-21,22.54599952697754,23.540000915527344,22.49333381652832,23.46666717529297,70302000,,,,,,,,,,,
2018-11-23,21.722000122070312,22.5,21.703332901000977,22.290000915527344,63039000,,,,,,,,,,,
2018-11-26,23.066667556762695,23.08133316040039,21.666667938232422,21.666667938232422,119881500,,,,,,,,,,,
2018-11-27,22.92799949645996,23.130666732788086,22.366666793823242,22.670000076293945,95374500,,,,,,,,,,,
2018-11-28,23.191333770751953,23.218666076660156,22.81399917602539,23.06599998474121,61914000,,,,,,,,,,,
2018-11-29,22.744667053222656,23.166667938232422,22.636667251586914,23.133333206176758,46210500,,,,,,,,,,,
2018-11-30,23.365333557128906,23.440000534057617,22.55066680908203,22.788667678833008,84436500,,,,,,,,,,,
2018-12-03,23.89933204650879,24.399999618530273,23.46666717529297,24.0,124597500,,,,,,,,,,,
2018-12-04,23.979999542236328,24.57866668701172,23.46666717529297,23.73666763305664,126928500,,,,,,,,,,,
2018-12-06,24.20400047302246,24.492000579833984,23.384000778198242,23.733999252319336,117637500,,,,,,,,,,,
2018-12-07,23.864667892456055,25.299333572387695,23.843332290649414,24.600000381469727,172668000,,,,,,,,,,,
2018-12-10,24.343332290649414,24.398666381835938,23.541332244873047,24.0,99202500,,,,,,,,,,,
2018-12-11,24.450666427612305,24.81133270263672,24.01533317565918,24.660667419433594,94632000,,,,,,,,,,,
2018-12-12,24.440000534057617,24.79400062561035,24.3439998626709,24.628000259399414,75405000,,,,,,,,,,,
2018-12-13,25.119333267211914,25.16266632080078,24.450000762939453,24.676666259765625,110488500,,,,,,,,,,,
2018-12-14,24.380666732788086,25.191333770751953,24.288667678833008,25.0,95064000,,,,,,,,,,,
2018-12-17,23.22800064086914,24.3799991607666,22.92533302307129,24.133333206176758,115110000,,,,,,,,,,,
2018-12-18,22.468666076660156,23.43666648864746,22.246000289916992,23.369333267211914,106500000,,,,,,,,,,,
2018-12-19,22.197999954223633,23.134000778198242,21.982667922973633,22.50666618347168,124113000,,,,,,,,,,,
2018-12-20,21.025333404541016,22.019332885742188,20.791332244873047,21.803333282470703,136078500,,,,,,,,,,,
2018-12-21,21.31800079345703,21.564666748046875,20.82933235168457,21.15999984741211,120252000,,,,,,,,,,,
2018-12-24,19.69266700744629,20.96666717529297,19.68000030517578,20.899999618530273,83398500,,,,,,,,,,,
2018-12-26,21.73933219909668,21.79800033569336,19.606000900268555,20.0,122446500,,,,,,,,,,,
2018-12-27,21.075332641601562,21.47800064086914,20.100000381469727,21.32266616821289,128626500,,,,,,,,,,,
2018-12-28,22.257999420166016,22.416000366210938,21.227333068847656,21.540000915527344,149085000,,,,,,,,,,,
2018-12-31,22.18666648864746,22.61400032043457,21.68400001525879,22.519332885742188,94534500,,,,,,,,,,,
