Date,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,SharesOutstanding
2005-06-28,0.20660459995269775,0.2079799243903581,0.20385393741471614,0.206146149365037,262308000,24347000000
2005-06-29,0.20469467341899872,0.20706298580659233,0.20301401624929793,0.20668156539535643,283572000,24347000000
2005-06-30,0.2041601538658142,0.2079799056144298,0.20255561111050827,0.206070029740122,593232000,24347000000
2005-07-01,0.20507694780826569,0.20538228078807688,0.20095096308600063,0.20347240578441456,315168000,24347000000
2005-07-05,0.2082860916852951,0.2091259625057356,0.2038538712656867,0.20584076308737062,388440000,24347000000
2005-07-06,0.2138635665178299,0.21478044028700702,0.20660458174049223,0.20897380990165387,703632000,24347000000
2005-07-07,0.21233505010604858,0.21393960606642973,0.20981362063991343,0.21050127576922895,465900000,24347000000
2005-07-08,0.2150096744298935,0.21569732976329417,0.21088368777885005,0.21363433643777244,408132000,24347000000
2005-07-11,0.21821869909763336,0.22043480909518745,0.21600258910007925,0.21691946256474592,399492000,24347000000
2005-07-12,0.21699656546115875,0.21867720924060097,0.21256433031547992,0.2180656412635634,564252000,24347000000
2005-07-13,0.2173018455505371,0.21852405222231935,0.21363429647449372,0.21791339975411927,594780000,24347000000
2005-07-14,0.20767450332641602,0.22387311015917646,0.20736917032919724,0.21959400783548197,1871496000,24347000000
2005-07-15,0.20545844733715057,0.20767455776299437,0.2018679145212708,0.20706298987306934,1223352000,24347000000
2005-07-18,0.20033951103687286,0.20492393476747,0.19827651762557208,0.20484783374888696,1044900000,24347000000
2005-07-19,0.20309016108512878,0.20354861165866284,0.2000341928200691,0.20156171925347174,517896000,24347000000
2005-07-20,0.20614610612392426,0.20698689243881607,0.1979711639697618,0.20072181226810776,526500000,24347000000
2005-07-21,0.20263166725635529,0.20438934071239073,0.1984295805691292,0.20347245348553075,594528000,24347000000
2005-07-22,0.19735963642597198,0.20652849784153654,0.19590821097456437,0.2036247178777827,699264000,24347000000
2005-07-25,0.198505699634552,0.2046185777275663,0.19422659616216553,0.1950673824678683,974952000,24347000000
2005-07-26,0.20263166725635529,0.20293698664509063,0.19690113916680124,0.19766489533763826,759492000,24347000000
2005-07-27,0.20675767958164215,0.20767456692662098,0.1994986954919583,0.20293701278863507,807828000,24347000000
2005-07-28,0.20836219191551208,0.20935518012370838,0.20354855113206802,0.20637530010113725,411240000,24347000000
2005-07-29,0.20675767958164215,0.2097375600371587,0.2050770223047763,0.2075214495135292,351660000,24347000000
2005-08-01,0.20989066362380981,0.21080755090838915,0.20660454855858082,0.20797987265412105,389040000,24347000000
2005-08-02,0.2127174735069275,0.21340514258222246,0.20981370708437988,0.21011994197776107,422652000,24347000000
2005-08-03,0.2127174735069275,0.2147043660459637,0.21080761105305604,0.2127174735069275,518256000,24347000000
2005-08-04,0.21050132811069489,0.2120297834582955,0.21004289124382688,0.21111289606190028,356424000,24347000000
2005-08-05,0.215850368142128,0.21630881852582476,0.20874451699004923,0.21019594180337836,684096000,24347000000
2005-08-08,0.21661417186260223,0.22135172550263277,0.21508573042402304,0.2173018407147214,725544000,24347000000
2005-08-09,0.21607965230941772,0.21745497646709008,0.21371041075907682,0.2169195095687511,291900000,24347000000
2005-08-10,0.2128705382347107,0.2180655996730151,0.21065442791586866,0.21699652407450984,440556000,24347000000
2005-08-11,0.215850368142128,0.21623180214040089,0.21080750956004754,0.21287050213004585,701556000,24347000000
2005-08-12,0.22883906960487366,0.23082594833807285,0.2207402133822785,0.2285337364691496,2295420000,24347000000
2005-08-15,0.23464660346508026,0.2370149160913791,0.226699950156753,0.22960371604964203,882804000,24347000000
2005-08-16,0.23067280650138855,0.23449345956433842,0.22899214925417058,0.23243048015285142,637488000,24347000000
2005-08-17,0.23067280650138855,0.23350048489204647,0.22952670075604767,0.22967980450378017,607572000,24347000000
2005-08-18,0.2247130125761032,0.2300621064229436,0.22372002438750485,0.228916014509178,822732000,24347000000
2005-08-19,0.22310854494571686,0.22578310659119794,0.22242088952507438,0.22509543750789388,422232000,24347000000
2005-08-22,0.2212747186422348,0.22631759220696726,0.21867718768372946,0.22272707289625507,547224000,24347000000
2005-08-23,0.22272704541683197,0.22387315104068725,0.22028171677496095,0.2210454729497593,254460000,24347000000
2005-08-24,0.2228793054819107,0.2276168466058101,0.22020567314921446,0.2212747489928685,514620000,24347000000
2005-08-25,0.22440771758556366,0.22562993802680678,0.221962388630275,0.22387317973449336,296484000,24347000000
2005-08-26,0.22096943855285645,0.2246369885847347,0.21883034405457372,0.2246369885847347,323436000,24347000000
2005-08-29,0.2213517427444458,0.22158096115878775,0.21714874023215083,0.21890640020412733,343392000,24347000000
2005-08-30,0.22929750382900238,0.2298329708110676,0.2206641097800623,0.22096942924955126,948852000,24347000000
2005-08-31,0.2344173938035965,0.23732024457609585,0.22807529621721548,0.2287629652328765,906804000,24347000000
2005-09-01,0.2344934344291687,0.2366325146175152,0.23250655623679944,0.23372966459262295,556884000,24347000000
2005-09-02,0.23067280650138855,0.2349518963974115,0.22990903658297493,0.2349518963974115,469800000,24347000000
2005-09-06,0.2325836420059204,0.23380584906274565,0.2279992178792506,0.23151363699941077,423096000,24347000000
2005-09-07,0.2399948090314865,0.24060634967725522,0.2316667348440798,0.23227737375431187,588012000,24347000000
2005-09-08,0.24282151460647583,0.24580139478533336,0.23854332676762072,0.23854332676762072,646116000,24347000000
2005-09-09,0.24595455825328827,0.24648912350744617,0.2414462355222272,0.24542002032445134,454236000,24347000000
2005-09-12,0.2451137751340866,0.24694755002194296,0.2422109244335599,0.24618378000763083,556584000,24347000000
2005-09-13,0.25252586603164673,0.25374807288139306,0.24396765822624522,0.24396765822624522,854724000,24347000000
2005-09-14,0.24946893751621246,0.25397725903839097,0.24832280456072958,0.2506150431463817,503448000,24347000000
2005-09-15,0.2539011836051941,0.2567279329356613,0.25176117412637505,0.25328961569894953,759756000,24347000000
2005-09-16,0.25405335426330566,0.25741557007890564,0.25199034778069646,0.25604023242383284,519828000,24347000000
2005-09-19,0.2504628300666809,0.25458878829247017,0.2490874924412095,0.25374801575416195,428316000,24347000000
2005-09-20,0.25535258650779724,0.25817936306834427,0.2520674004548458,0.2523727062046452,522192000,24347000000
2005-09-21,0.25313639640808105,0.2594023898523249,0.2509212157558467,0.25435953179430865,625656000,24347000000
2005-09-22,0.24633683264255524,0.25374800352393195,0.2418284842118474,0.25374800352393195,739152000,24347000000
2005-09-23,0.24992740154266357,0.25206741103924357,0.24373840860496387,0.24580141535930264,314640000,24347000000
2005-09-26,0.25199034810066223,0.2537480215377845,0.2473298246814835,0.25183814610693095,406776000,24347000000
2005-09-27,0.25283125042915344,0.2552765663601995,0.25092137422442956,0.2530604552479537,404160000,24347000000
2005-09-28,0.254359632730484,0.2550473016761218,0.2506920832372944,0.2535949337142052,353556000,24347000000
2005-09-29,0.2596317231655121,0.25978392518418447,0.25237272523690524,0.2544357320601958,513372000,24347000000
2005-09-30,0.26192396879196167,0.26429228169586194,0.25924942101464343,0.2597839589457403,458832000,24347000000
2005-10-03,0.2691059708595276,0.2710158470877189,0.26284087511672777,0.26497998349186014,549888000,24347000000
2005-10-04,0.26559144258499146,0.27468325743666366,0.2649798747491051,0.2702519660372618,514476000,24347000000
2005-10-05,0.25680404901504517,0.2658967945071514,0.2551995063421303,0.2658967945071514,599184000,24347000000
2005-10-06,0.25588709115982056,0.26047151290384046,0.24817056052060488,0.2564986315755703,685512000,24347000000
2005-10-07,0.2526020109653473,0.25894410921078703,0.2506151320547999,0.25634566223861344,551952000,24347000000
2005-10-10,0.24618379771709442,0.25435967062222625,0.246107696695919,0.25390123369861406,459216000,24347000000
2005-10-11,0.24312782287597656,0.24923978708153582,0.24030014384345746,0.2471006788530256,540048000,24347000000
2005-10-12,0.24603065848350525,0.24977523848141991,0.2421339037735903,0.24244013864473188,657660000,24347000000
2005-10-13,0.24473227560520172,0.24587838118822142,0.2353341988943152,0.2454960454154438,509304000,24347000000
2005-10-14,0.24473227560520172,0.24954592998400943,0.24068239103663605,0.2464890472724148,311256000,24347000000
2005-10-17,0.24710053205490112,0.2495458737209708,0.24488442238387736,0.24488442238387736,243912000,24347000000
2005-10-18,0.24305075407028198,0.24847597740413382,0.24144621138327482,0.2480175405400344,299832000,24347000000
2005-10-19,0.24098777770996094,0.24137011356782645,0.23311814060350367,0.23991870194501455,635952000,24347000000
2005-10-20,0.2426694631576538,0.24771232572144844,0.24030022030836276,0.24137022563092245,359520000,24347000000
2005-10-21,0.24404475092887878,0.24755917035550004,0.24236317771682686,0.24679540017967555,298368000,24347000000
2005-10-24,0.2506920397281647,0.2506920397281647,0.24396760810916593,0.24618371831662186,291012000,24347000000
2005-10-25,0.2522965669631958,0.2530603367402741,0.24794137686695317,0.24901045234755897,334680000,24347000000
2005-10-26,0.2454199641942978,0.2529072643798836,0.24503762839071422,0.2523726992479864,415344000,24347000000
2005-10-27,0.24030008912086487,0.24664218574903762,0.23953631920301166,0.24587841583118442,227784000,24347000000
2005-10-28,0.2477121651172638,0.2481706019030483,0.2349518721617119,0.24091163235285126,464640000,24347000000
2005-10-31,0.2563455402851105,0.2581032135473061,0.24870513758675128,0.24870513758675128,432420000,24347000000
2005-11-01,0.253213495016098,0.2582563544396753,0.25122658943944043,0.2563455771885795,400488000,24347000000
2005-11-02,0.2678837478160858,0.2681890536481826,0.2521435694256019,0.25328967544150055,523668000,24347000000
2005-11-03,0.26475071907043457,0.2712450188431622,0.26261163828139167,0.26971750606642825,465072000,24347000000
2005-11-04,0.2602422535419464,0.26551434345867403,0.2574916062496165,0.26490370484228376,570276000,24347000000
2005-11-07,0.25909632444381714,0.26253464272903654,0.2580272484391527,0.2616177687831079,370824000,24347000000
2005-11-08,0.2542825937271118,0.26031938468078925,0.2531364879664165,0.26009015259852347,538968000,24347000000
2005-11-09,0.2657437026500702,0.2674252754697236,0.2519143039407601,0.254818083638612,818880000,24347000000
2005-11-10,0.25588709115982056,0.2809492087807179,0.250921235427264,0.2749894769086774,2503620000,24347000000
2005-11-11,0.2600901424884796,0.2631461238197262,0.25695715841760797,0.2581032641337526,545928000,24347000000
2005-11-14,0.26559144258499146,0.26742521703199984,0.2561933656223942,0.26016622024137226,493668000,24347000000
2005-11-15,0.2662021219730377,0.26971746940855734,0.2653622510167995,0.2671960257435756,496200000,24347000000
2005-11-16,0.2652851939201355,0.2679597683914604,0.2600901324267219,0.26650832965390314,455280000,24347000000
2005-11-17,0.27705255150794983,0.27728178360449307,0.26436835728234365,0.26750136899545185,703260000,24347000000
2005-11-18,0.27651703357696533,0.2802616125519692,0.27109274026078023,0.27796937398518684,465768000,24347000000
2005-11-21,0.28140780329704285,0.2818662402189486,0.2749896044143968,0.27682335210201997,454704000,24347000000
2005-11-22,0.28889501094818115,0.2916456591658973,0.28064303896971743,0.28285914936882134,731700000,24347000000
2005-11-23,0.28805509209632874,0.2922571783891473,0.2865266508374602,0.2892011976066662,411948000,24347000000
2005-11-25,0.290881872177124,0.2913403089225091,0.2874435282734579,0.28943043362406806,116676000,24347000000
2005-11-28,0.28943049907684326,0.2941671242356517,0.28423450800818767,0.29164568057785933,424524000,24347000000
2005-11-29,0.2710927426815033,0.2800323829982465,0.2698696343166323,0.27231494931102346,1043136000,24347000000
2005-11-30,0.27621182799339294,0.27758713884171843,0.26910595963841305,0.2691820606638762,575448000,24347000000
2005-12-01,0.279496967792511,0.2807962047212986,0.27552411237969077,0.27850399303584467,562032000,24347000000
2005-12-02,0.2795739769935608,0.2814838526770127,0.2758293975728209,0.28079618375765264,334476000,24347000000
2005-12-05,0.2743780016899109,0.28018463181358044,0.2734611006367357,0.28018463181358044,387708000,24347000000
2005-12-06,0.2755240797996521,0.27926772999644084,0.27445407509606273,0.27483641091026734,375252000,24347000000
2005-12-07,0.27598249912261963,0.27827471039171936,0.271244945526174,0.27659406696962296,352668000,24347000000
2005-12-08,0.273766428232193,0.2781216466651464,0.27063434566918804,0.27453109992212277,386664000,24347000000
2005-12-09,0.2776631712913513,0.2780455344462192,0.27078653677211,0.27460718986128196,262896000,24347000000
2005-12-12,0.28171300888061523,0.28232457668764216,0.2779693591658522,0.2784278232499547,281136000,24347000000
2005-12-13,0.28538045287132263,0.28782579414142095,0.28018446473261427,0.2822474430527463,443412000,24347000000
2005-12-14,0.28270605206489563,0.28461682943394273,0.27934473762349454,0.28324149163110723,287472000,24347000000
2005-12-15,0.2791155278682709,0.28461682433033453,0.27621174856935216,0.2824768149240831,332724000,24347000000
2005-12-16,0.2815600037574768,0.2827831124745404,0.2774340168328545,0.2801085646536975,1065600000,24347000000
2005-12-19,0.2768994867801666,0.2842345877235306,0.2762118449763856,0.28217158033621265,292296000,24347000000
2005-12-20,0.27674636244773865,0.28079624856637897,0.27307881224821323,0.2765941603987485,304356000,24347000000
2005-12-21,0.27621182799339294,0.280337815189016,0.27369038378347793,0.2780456031164836,289380000,24347000000
2005-12-22,0.2846168577671051,0.28492219087802356,0.2759064479077764,0.2759825489202972,318336000,24347000000
2005-12-23,0.2868320643901825,0.28721440024605693,0.2834707496412567,0.28538062544961057,214536000,24347000000
2005-12-27,0.2885897755622864,0.291722787978031,0.2856099215908469,0.2865267955320091,367968000,24347000000
2005-12-28,0.29126426577568054,0.2921811394485408,0.28675594376744906,0.2885896911131696,264420000,24347000000
2005-12-29,0.2847689986228943,0.2920279952960179,0.2835467920315565,0.2911110944246993,310464000,24347000000
2005-12-30,0.2793448567390442,0.283241612408274,0.27819875052307497,0.28316460963506745,229608000,24347000000
