Date,Close_ORCL,High_ORCL,Low_ORCL,Open_ORCL,Volume_ORCL,SharesOutstanding
2005-03-16,10.455635070800781,10.608213120435835,10.359269100055666,10.471695555363254,44721200,2850792605
2005-03-17,10.568058013916016,10.712606166627,10.431540484320614,10.447601730551778,43835700,2850792605
2005-03-18,10.070172309875488,10.447603226068905,10.046081202922606,10.391389622055536,153018100,2850792605
2005-03-21,10.158507347106934,10.19062907980428,9.973807575557815,10.118355755617136,57215900,2850792605
2005-03-22,10.030019760131836,10.230780767816665,9.949715816563385,10.182598554844088,50698700,2850792605
2005-03-23,10.046083450317383,10.110326927125207,9.829261141708985,9.89350461851681,69699700,2850792605
2005-03-24,9.957743644714355,10.078200684272781,9.925621920667238,10.062139439328067,34531200,2850792605
2005-03-28,9.98183822631836,10.102294532788054,9.845320670536696,9.957746352350405,35841500,2850792605
2005-03-29,9.861383438110352,10.054114645281999,9.821231071372813,9.949718798101475,35637300,2850792605
2005-03-30,10.021988868713379,10.142445929616898,9.893501949756917,9.909563197547698,35214200,2850792605
2005-03-31,10.021988868713379,10.174567659356013,9.989867138974263,10.013959010660436,32835900,2850792605
2005-04-01,10.062135696411133,10.214714403260395,10.054105842768035,10.086227554866506,38333200,2850792605
2005-04-04,10.190628051757812,10.22274978121467,10.070171757755208,10.094262863387241,48303100,2850792605
2005-04-05,9.99789810180664,10.198659110942687,9.941685264318139,10.158506755946984,42466000,2850792605
2005-04-06,9.94168758392334,10.086235789297026,9.893504593517894,9.965778696204737,30283800,2850792605
2005-04-07,9.99789810180664,10.021989208467074,9.86138055432673,9.933654640150504,40822100,2850792605
2005-04-08,9.92562198638916,10.062139505953933,9.901530884654882,9.973804955700034,38601300,2850792605
2005-04-11,9.957743644714355,9.973804889659071,9.885470339990073,9.933652543139594,24216700,2850792605
2005-04-12,10.030019760131836,10.06214149072771,9.909563461857926,9.917594085967512,41508400,2850792605
2005-04-13,9.845317840576172,10.0300175595182,9.77304377113197,9.957743490073998,34983000,2850792605
2005-04-14,9.708803176879883,9.925624683081239,9.684712068600293,9.869411841814689,49235100,2850792605
2005-04-15,9.395614624023438,9.612436871101467,9.363492894735112,9.588344999753396,62108300,2850792605
2005-04-18,9.475918769836426,9.61243630269988,9.371522964361878,9.403644691750786,42602500,2850792605
2005-04-19,9.540164947509766,9.60440842062356,9.387586124482548,9.55622543286691,48096200,2850792605
2005-04-20,9.459856986999512,9.660617963260874,9.41970463857877,9.540161683840996,55428000,2850792605
2005-04-21,9.773046493530273,9.797137601441772,9.564254849383918,9.580316098553258,51078800,2850792605
2005-04-22,9.572287559509277,9.773048622811329,9.500013454185709,9.732896256982382,43471400,2850792605
2005-04-25,9.692742347717285,9.72486408209696,9.57228603525414,9.580316660309697,32411300,2850792605
2005-04-26,9.540164947509766,9.87744356427849,9.516073836552744,9.636530157180456,30723400,2850792605
2005-04-27,9.55622673034668,9.63653146556346,9.483953387662833,9.50001387520056,26514600,2850792605
2005-04-28,9.331372261047363,9.556224392465637,9.275159419653427,9.524102659405884,39434000,2850792605
2005-04-29,9.283191680908203,9.37955689707564,9.034247631427,9.371526270934353,41386100,2850792605
2005-05-02,9.315315246582031,9.37955873662664,9.243041128821144,9.291223363433195,27176700,2850792605
2005-05-03,9.307279586791992,9.419705250664594,9.243036131481249,9.259096612387737,39877600,2850792605
2005-05-04,9.411677360534668,9.532133672961708,9.33940326674142,9.355463751005166,37634100,2850792605
2005-05-05,9.363493919372559,9.451829258963727,9.283189970285383,9.403646276837407,44792300,2850792605
2005-05-06,9.443799018859863,9.475920752971255,9.371524925648593,9.411677284748471,27731800,2850792605
2005-05-09,9.435768127441406,9.516072843373664,9.387585144713546,9.427737502679674,28091400,2850792605
2005-05-10,9.251068115234375,9.411676777128893,9.226976241568314,9.299250330881476,36598000,2850792605
2005-05-11,9.395614624023438,9.443797600877145,9.218944730016426,9.29924943615846,32542900,2850792605
2005-05-12,9.548190116882324,9.652585892496866,9.347429186664092,9.363489662843621,62649000,2850792605
2005-05-13,9.92562198638916,9.949713853965756,9.564252397005717,9.572283019531248,69496400,2850792605
2005-05-16,9.917593002319336,9.997896937113358,9.83728830168293,9.845318924915047,41887000,2850792605
2005-05-17,9.805169105529785,9.861381950979629,9.62046855272767,9.845321466212209,61633100,2850792605
2005-05-18,9.901530265808105,9.981834954359737,9.740921654547112,9.805165099051509,44940000,2850792605
2005-05-19,9.98183822631836,10.150477514881445,9.91759476075552,9.925624619568985,40463700,2850792605
2005-05-20,10.078208923339844,10.15048305299148,9.957751785306138,9.997904164650706,25230900,2850792605
2005-05-23,10.198657989501953,10.254871586651701,10.118354054183209,10.134414534910002,47390500,2850792605
2005-05-24,10.27896499633789,10.327147215168415,10.150478058333084,10.166538542662405,43792600,2850792605
2005-05-25,10.238811492919922,10.270933223832637,10.126385051804176,10.214720386196003,32280900,2850792605
2005-05-26,10.375329971313477,10.423512189082734,10.254873661047792,10.295025253907992,31827400,2850792605
2005-05-27,10.319113731384277,10.359265311025803,10.270930763635238,10.327143587807209,21594400,2850792605
2005-05-31,10.27896499633789,10.335177840254355,10.190629652077666,10.25487388692263,28423900,2850792605
2005-06-01,10.351238250732422,10.415481714523388,10.254873055045975,10.270933538072466,33329000,2850792605
2005-06-02,10.423510551452637,10.431541175100008,10.311084883759124,10.343206612506188,33375700,2850792605
2005-06-03,10.110321044921875,10.407447143750218,10.07819932520644,10.399416522360807,49038900,2850792605
2005-06-06,10.158507347106934,10.214720953709179,10.078203398284824,10.094263881712239,29298000,2850792605
2005-06-07,10.110321044921875,10.27896026488847,10.08622994659585,10.150473386026723,34230100,2850792605
2005-06-08,10.174566268920898,10.238809719619752,10.118353441019986,10.142444543571472,35934900,2850792605
2005-06-09,10.174566268920898,10.222748474023868,10.102292195424102,10.142444543571472,30027400,2850792605
2005-06-10,10.150476455688477,10.319115726654207,10.078202373011386,10.158506313664034,28917900,2850792605
2005-06-13,10.118355751037598,10.270933789820312,10.086234018354789,10.102294501774935,29601000,2850792605
2005-06-14,10.021988868713379,10.150476553512288,9.973806657025929,10.094262952087,36616900,2850792605
2005-06-15,10.134414672851562,10.198658128317943,9.877440850986039,10.102292945118373,42236600,2850792605
2005-06-16,10.005931854248047,10.142449444409078,9.917597258314379,10.08623658934608,40706600,2850792605
2005-06-17,9.909563064575195,10.150476417307065,9.861380087691847,10.118354687998977,58512100,2850792605
2005-06-20,9.965774536132812,10.07820095625293,9.861378738701774,9.877439984079933,34560100,2850792605
2005-06-21,10.078208923339844,10.11033067364691,9.933660664036571,9.957751785306138,25868700,2850792605
2005-06-22,10.142446517944336,10.198659356787884,10.038050698775967,10.118355410703172,31376000,2850792605
2005-06-23,10.046083450317383,10.311087983610323,10.021991572132459,10.14244866552912,40990400,2850792605
2005-06-24,10.038050651550293,10.166537577355339,9.965776564324333,10.110324738776253,34563900,2850792605
2005-06-27,10.070172309875488,10.14244639657662,10.038050578657485,10.038050578657485,29560700,2850792605
2005-06-28,10.303054809570312,10.375328894566167,10.094263178658393,10.110324426809678,49229600,2850792605
2005-06-29,10.897307395935059,11.07397729946609,10.62427229934414,10.817003451306391,155754700,2850792605
2005-06-30,10.60018253326416,10.945491759785758,10.568060798181401,10.889278914851571,73638100,2850792605
2005-07-01,10.672456741333008,10.760791322282525,10.608213270489252,10.752761462808992,40126400,2850792605
2005-07-05,10.656394958496094,10.688516690005248,10.431542072089528,10.640333709820272,43866000,2850792605
2005-07-06,10.696547508239746,10.969582633486656,10.608212930124447,10.624273414398793,60319100,2850792605
2005-07-07,10.672456741333008,10.720639727387114,10.592152019857023,10.6242737552789,50565700,2850792605
2005-07-08,10.889278411865234,10.897308270883087,10.648365026951273,10.664425510829517,36333200,2850792605
2005-07-11,11.009730339050293,11.033821438199624,10.873212834133694,10.897303933283025,37520900,2850792605
2005-07-12,11.082003593444824,11.154277651459637,10.9374554774152,10.969577195883764,30736600,2850792605
2005-07-13,11.210497856140137,11.242619595780086,11.009736791929779,11.049889157940386,34444700,2850792605
2005-07-14,11.282771110534668,11.322923473515884,11.130192284374571,11.226557496023915,45097400,2850792605
2005-07-15,11.274738311767578,11.330951149601695,11.226555332307994,11.258677829176035,43579300,2850792605
2005-07-18,11.162313461303711,11.234587557873608,11.162313461303711,11.210496447631172,41776800,2850792605
2005-07-19,11.194435119628906,11.652170806130828,11.041857068023319,11.226556855011271,36381100,2850792605
2005-07-20,11.266708374023438,11.306860731712467,11.065947351420812,11.073977976127123,33567000,2850792605
2005-07-21,11.017766952514648,11.282771484801609,10.873218747324435,11.202466756175344,41179300,2850792605
2005-07-22,11.082003593444824,11.114125311913387,10.897303137868953,10.97760781696145,27661200,2850792605
2005-07-25,11.073976516723633,11.162311079324153,11.009733059224631,11.082007140371614,18455700,2850792605
2005-07-26,11.073976516723633,11.210494055369615,11.049885411622112,11.082007140371614,24798000,2850792605
2005-07-27,11.114126205444336,11.202460746874081,11.001699798844646,11.15427854821867,22664400,2850792605
2005-07-28,11.122162818908691,11.16231441747129,11.009736351742518,11.13019267911562,18985900,2850792605
2005-07-29,10.897307395935059,11.130190137290406,10.897307395935059,11.106099030486053,27162200,2850792605
2005-08-01,10.857156753540039,10.99367354790048,10.800943144970105,10.977613063910887,25341800,2850792605
2005-08-02,10.905340194702148,10.993674781160559,10.79291373079293,10.85715797148579,28944700,2850792605
2005-08-03,10.744731903076172,10.857158371123662,10.672457799748688,10.841097118898595,31846100,2850792605
2005-08-04,10.680485725402832,10.744729186374437,10.608211640349158,10.640333370834961,30788400,2850792605
2005-08-05,10.664422988891602,10.72866644089727,10.55199733080286,10.656393131772662,25542900,2850792605
2005-08-08,10.672456741333008,10.776852572914756,10.64033500591113,10.712609102071,24940300,2850792605
2005-08-09,10.728668212890625,10.792911675507023,10.68048599884957,10.704577105870097,21887400,2850792605
2005-08-10,10.7206392288208,10.897308382503788,10.680486869950105,10.7447303378062,29897300,2850792605
2005-08-11,10.73669719696045,10.817001895884244,10.648362640818169,10.704575470559405,25785900,2850792605
2005-08-12,10.680485725402832,10.728667938210304,10.600181016267092,10.6965462077245,31991200,2850792605
2005-08-15,10.672456741333008,10.744730837492877,10.616243895805367,10.648365631227245,37981700,2850792605
2005-08-16,10.680485725402832,10.720638079970701,10.640333370834961,10.648363994917029,32583500,2850792605
2005-08-17,10.632302284240723,10.704576366150425,10.55199834444072,10.66442401332921,29401000,2850792605
2005-08-18,10.51184368133545,10.65639181338619,10.47169133733888,10.600178225454089,28469400,2850792605
2005-08-19,10.495782852172852,10.616239888922784,10.487752995730023,10.551996442326404,22327200,2850792605
2005-08-22,10.51184368133545,10.600178225454089,10.431538993342311,10.487752581274412,22938400,2850792605
2005-08-23,10.519878387451172,10.584121856450112,10.407451933781745,10.4877566529517,26582100,2850792605
2005-08-24,10.399422645568848,10.535940226201925,10.33517916831124,10.495787861455256,34968300,2850792605
2005-08-25,10.415478706359863,10.487752773711371,10.37532636162655,10.415478706359863,23002700,2850792605
2005-08-26,10.359267234802246,10.439571940682933,10.295023776434668,10.39941958774259,21404700,2850792605
2005-08-29,10.503816604614258,10.57609069503357,10.303055582712851,10.311086207391112,24065700,2850792605
2005-08-30,10.463665008544922,10.495786743753063,10.311086957766895,10.44760452386214,24651900,2850792605
2005-08-31,10.431543350219727,10.463665085664612,10.295025783118314,10.439573975541593,41226700,2850792605
2005-09-01,10.688518524169922,10.760791858085856,10.375331013830388,10.391391499419724,48010000,2850792605
2005-09-02,10.752758979797363,10.889276515276554,10.720637251792988,10.728667109412278,30062900,2850792605
2005-09-06,10.889278411865234,10.937460629342503,10.752760852608741,10.784882586207766,21904000,2850792605
2005-09-07,10.76882266998291,10.905340246144283,10.704579194829634,10.841096770991005,21709400,2850792605
2005-09-08,10.73669719696045,10.865184102564628,10.648362640818169,10.833062376163584,21637400,2850792605
2005-09-09,10.664422988891602,10.825031618905772,10.439570906871761,10.808971138825534,26508800,2850792605
2005-09-12,10.833066940307617,10.841097566751902,10.664427614191103,10.833066940307617,63897300,2850792605
2005-09-13,10.953520774841309,11.242616348088879,10.808972605296292,10.825033087555482,52205500,2850792605
2005-09-14,10.792909622192383,11.041853566852039,10.792909622192383,10.985640739217613,42778400,2850792605
2005-09-15,10.73669719696045,10.865184102564628,10.656393263879023,10.849123622285289,35539600,2850792605
2005-09-16,10.640329360961914,10.81699919497596,10.535933584764622,10.784877476595423,139633800,2850792605
2005-09-19,10.672456741333008,10.752761462808992,10.552000424961612,10.664426116016893,34865300,2850792605
2005-09-20,10.760791778564453,10.897309351356732,10.6563967083987,10.696548304996629,50218900,2850792605
2005-09-21,10.672456741333008,10.817004933652747,10.576091535067375,10.776852572914756,41807500,2850792605
2005-09-22,10.857156753540039,10.93746070517309,10.608212742039731,10.69654731858885,50974700,2850792605
2005-09-23,9.99789810180664,10.118355166793751,9.845320071833934,10.070172187630414,171863900,2850792605
2005-09-26,9.957743644714355,10.078200684272781,9.893500196620119,10.062139439328067,59122300,2850792605
2005-09-27,9.901530265808105,10.00592605458832,9.869408543555906,9.981834954359737,37175600,2850792605
2005-09-28,9.789107322692871,9.909564398190975,9.78107746366703,9.901533773322592,44322900,2850792605
2005-09-29,9.893502235412598,9.917594107794375,9.636528390080054,9.789106419285634,52676000,2850792605
2005-09-30,9.957743644714355,10.078200684272781,9.83728737099824,9.877439717517715,47203900,2850792605
2005-10-03,9.94168758392334,10.094265649495725,9.93365695788199,9.973809322246087,29586900,2850792605
2005-10-04,9.829262733459473,9.997902078850126,9.748958757366596,9.941689219000834,41009900,2850792605
2005-10-05,9.773046493530273,9.837289958522613,9.660620046872426,9.813198850611114,34813500,2850792605
2005-10-06,9.660616874694824,9.861377828334282,9.556221086901235,9.789103762489315,45171900,2850792605
2005-10-07,9.620469093322754,9.716835070712616,9.516074021861881,9.692743193443839,39090400,2850792605
2005-10-10,9.644562721252441,9.692744952850687,9.516075749200104,9.612440978239357,29861900,2850792605
2005-10-11,9.700770378112793,9.805166178384688,9.628496303628992,9.644557549444215,45667300,2850792605
2005-10-12,9.636528968811035,9.837289988994598,9.636528968811035,9.684711950625797,38115600,2850792605
2005-10-13,9.700770378112793,9.813196801292301,9.61243582365612,9.628496303628992,27465200,2850792605
2005-10-14,9.885475158691406,9.917596898396353,9.68471409407482,9.748957573484713,32795600,2850792605
2005-10-17,9.94168758392334,10.110326901578425,9.805170004591002,9.861382855195147,39140000,2850792605
2005-10-18,9.933659553527832,10.013964303239499,9.893507178671998,9.901537806811735,25834800,2850792605
2005-10-19,9.789107322692871,10.110325424845273,9.604407545775336,9.893503148454212,58423300,2850792605
2005-10-20,9.748953819274902,9.965775287327169,9.724861949391682,9.869410105321451,47209000,2850792605
2005-10-21,9.845317840576172,9.941683011221008,9.781074393479614,9.805165494680248,35759000,2850792605
2005-10-24,10.295023918151855,10.31911578975316,9.885472056881431,9.941684892266256,57706100,2850792605
2005-10-25,10.415478706359863,10.479722151596254,10.19865650430534,10.222747604808417,51784400,2850792605
2005-10-26,10.16653823852539,10.423512106847506,10.094264146599162,10.31911704722355,43585600,2850792605
2005-10-27,9.99789810180664,10.22275021760312,9.989867477639006,10.118355166793751,29631200,2850792605
2005-10-28,10.20669174194336,10.254874730580406,10.021991178984406,10.086235419114677,33849500,2850792605
2005-10-31,10.182600021362305,10.26290397649629,10.09426467511957,10.15850814556379,41947800,2850792605
2005-11-01,10.222750663757324,10.32714648496534,10.102294359355579,10.102294359355579,24436100,2850792605
2005-11-02,10.021988868713379,10.166537035460623,9.877441467808582,10.102293575982392,50044000,2850792605
2005-11-03,9.797133445739746,9.965772661272673,9.435763916981243,9.957742040094393,111121100,2850792605
2005-11-04,10.126385688781738,10.150477562863577,9.773046626515857,9.781077251209803,44196600,2850792605
2005-11-07,10.126385688781738,10.150477562863577,9.99789875704869,10.110325205236368,29100600,2850792605
2005-11-08,10.134414672851562,10.158505777190856,10.030018866258095,10.078201840779078,25869100,2850792605
2005-11-09,10.046083450317383,10.134418039467478,10.021991572132459,10.086235814782937,23907100,2850792605
2005-11-10,10.198657989501953,10.206688612786543,9.941684171134153,10.030018729737487,31650400,2850792605
2005-11-11,10.286994934082031,10.463664079112935,10.158507238819771,10.198659595724072,30479200,2850792605
2005-11-14,10.295023918151855,10.391389107029745,10.238811082767029,10.26290218852589,23442500,2850792605
2005-11-15,10.174566268920898,10.278962067767122,10.118353441019986,10.222748474023868,27329000,2850792605
2005-11-16,10.030019760131836,10.142446200138629,9.965776298940089,10.134415576029044,31078200,2850792605
2005-11-17,10.126385688781738,10.14244693816963,9.941685915876112,9.99789875704869,42275000,2850792605
2005-11-18,10.134414672851562,10.295023311517514,10.094262321724475,10.27896283057212,33066200,2850792605
2005-11-21,9.98986530303955,10.158504544638046,9.909561376371219,10.062139373130664,41774600,2850792605
2005-11-22,9.94971752166748,10.03002147899779,9.885474049466193,9.901534534595216,46235900,2850792605
2005-11-23,10.150476455688477,10.174567561300027,9.909563102045656,9.917593725863652,34181400,2850792605
2005-11-25,10.126385688781738,10.254873386357309,10.118355829930314,10.174568671102893,7851700,2850792605
2005-11-28,10.070172309875488,10.118355289623738,10.0139594717046,10.110324665358615,23031900,2850792605
2005-11-29,10.222750663757324,10.278964269541644,10.094263734837462,10.102294359355579,28170600,2850792605
2005-11-30,10.118355751037598,10.286995039082974,10.086234018354789,10.206690324454694,34494400,2850792605
2005-12-01,10.327146530151367,10.375329511628392,10.174568492852057,10.182599117405312,30461000,2850792605
2005-12-02,10.246843338012695,10.399421386567044,10.222751462575772,10.391390761421404,28696700,2850792605
2005-12-05,10.046083450317383,10.230783254679215,9.973809347447917,10.214722768398586,44188500,2850792605
2005-12-06,10.054113388061523,10.14244797116412,9.97380866462818,10.07017387324263,31834600,2850792605
2005-12-07,10.046083450317383,10.102296301063566,9.925626356920722,10.054114076379024,40344700,2850792605
2005-12-08,9.98986530303955,10.054109516553444,9.821226061441058,10.038048271714395,74267000,2850792605
2005-12-09,10.038050651550293,10.102294114452816,9.981837812971207,9.981837812971207,44904200,2850792605
2005-12-12,10.31108570098877,10.327146183714003,10.038050602077465,10.046081226361324,47509200,2850792605
2005-12-13,10.303054809570312,10.327145915954775,10.11835505088532,10.198658994114354,40282800,2850792605
2005-12-14,10.286994934082031,10.35926825749876,10.182599112467857,10.295024792788885,36832500,2850792605
2005-12-15,10.303054809570312,10.319116057721597,10.150476781345427,10.206689618189994,39606200,2850792605
2005-12-16,10.190628051757812,10.22274978121467,9.628497403341592,10.070171757755208,203707200,2850792605
2005-12-19,9.893502235412598,10.134415598333094,9.86138050474603,10.078202761127216,88450900,2850792605
2005-12-20,9.861383438110352,9.97380991180692,9.837292324404906,9.949718798101475,88569800,2850792605
2005-12-21,9.781075477600098,9.893501139559024,9.748953750491493,9.893501139559024,42154200,2850792605
2005-12-22,9.893502235412598,9.973806945000252,9.756984688619067,9.765015312746327,64662200,2850792605
2005-12-23,9.909563064575195,10.046080605595174,9.88547195905474,9.941684793883283,28028200,2850792605
2005-12-27,9.917593002319336,9.965775210027273,9.829257678450812,9.901531755855101,20909100,2850792605
2005-12-28,9.861383438110352,9.989870398996318,9.853353577437,9.917597057879984,21423600,2850792605
2005-12-29,9.869410514831543,9.925623348540046,9.821227538908241,9.853350033418723,21138100,2850792605
2005-12-30,9.805169105529785,9.957747157111896,9.765016744847362,9.805169105529785,22598000,2850792605
