Date,Close_TSM,High_TSM,Low_TSM,Open_TSM,Volume_TSM,SharesOutstanding
1998-04-02,2.7196450233459473,2.7262784839109138,2.659945782991321,2.7196450233459473,1446672,5186523104
1998-04-03,2.69311261177063,2.7196455063779257,2.679845926375681,2.7196455063779257,600310,5186523104
1998-04-06,2.686479330062866,2.7196456886359424,2.686479330062866,2.699746254438204,330735,5186523104
1998-04-07,2.6002469062805176,2.6533129364416896,2.6002469062805176,2.6533129364416896,1165336,5186523104
1998-04-08,2.626779317855835,2.653312447088546,2.6201460950704747,2.6201460950704747,1172863,5186523104
1998-04-09,2.606879234313965,2.626779379318217,2.573712881519855,2.573712881519855,829425,5186523104
1998-04-13,2.487480640411377,2.553813349554296,2.467580970523274,2.553813349554296,1350227,5186523104
1998-04-14,2.5339136123657227,2.5339136123657227,2.4543142206535977,2.4742138900131674,1475370,5186523104
1998-04-15,2.5604472160339355,2.5737134266335833,2.5339140805606615,2.5538137535971224,1158749,5186523104
1998-04-16,2.480846881866455,2.5140132324652256,2.454313991860446,2.5140132324652256,1011494,5186523104
1998-04-17,2.4145143032073975,2.4344144479043717,2.4012478575311107,2.4277809869749563,1130521,5186523104
1998-04-20,2.401247978210449,2.4145144245534667,2.361448401090113,2.407880963290674,1067950,5186523104
1998-04-21,2.494112968444824,2.5073794102748996,2.427780283112042,2.427780283112042,1178979,5186523104
1998-04-22,2.6334123611450195,2.640045344787299,2.51401294139441,2.5471795262444346,2119904,5186523104
1998-04-23,2.5803468227386475,2.6068797194385267,2.5737133604723574,2.586980285004937,2294916,5186523104
1998-04-24,2.6334123611450195,2.640045344787299,2.600246014386227,2.600246014386227,1254253,5186523104
1998-04-27,2.5140132904052734,2.5670800240053504,2.4941136224421427,2.5670800240053504,882117,5186523104
1998-04-28,2.5936126708984375,2.6002461310207265,2.573712528622812,2.573712528622812,1609452,5186523104
1998-04-29,2.586979866027832,2.586979866027832,2.533913605039837,2.567080196725795,819075,5186523104
1998-04-30,2.606879234313965,2.626779379318217,2.6002464875559492,2.626779379318217,1226025,5186523104
1998-05-01,2.5737130641937256,2.593613210610426,2.5538133939596106,2.586979987199054,359433,5186523104
1998-05-04,2.606879234313965,2.633412840350059,2.560446673729997,2.560446673729997,926811,5186523104
1998-05-05,2.5604472160339355,2.5604472160339355,2.5405470668148222,2.5405470668148222,715103,5186523104
1998-05-06,2.567080020904541,2.600246372227629,2.5405464160452875,2.5737127673683755,850596,5186523104
1998-05-07,2.5538134574890137,2.567080380824374,2.5405467722449515,2.567080380824374,399423,5186523104
1998-05-08,2.5538134574890137,2.5604469191566936,2.5339137867598684,2.547180233912632,371665,5186523104
1998-05-11,2.5803468227386475,2.620146643971106,2.5737133604723574,2.5737133604723574,1157808,5186523104
1998-05-12,2.54718017578125,2.5803465309975393,2.54718017578125,2.5803465309975393,1122994,5186523104
1998-05-13,2.54718017578125,2.5670803222388336,2.54718017578125,2.5670803222388336,746624,5186523104
1998-05-14,2.5538134574890137,2.5604469191566936,2.547180233912632,2.5538134574890137,2121315,5186523104
1998-05-15,2.5140132904052734,2.547179879859689,2.5073800677508964,2.547179879859689,1482427,5186523104
1998-05-18,2.4476804733276367,2.46094715610786,2.441047012891898,2.46094715610786,828484,5186523104
1998-05-19,2.421147346496582,2.427780806934069,2.421147346496582,2.427780806934069,895761,5186523104
1998-05-20,2.401247978210449,2.441047317239502,2.3946147550389405,2.4277811089877686,2110024,5186523104
1998-05-21,2.3879809379577637,2.401247620415278,2.3879809379577637,2.401247620415278,780027,5186523104
1998-05-22,2.4078800678253174,2.4078800678253174,2.387980405711267,2.394613864507146,1144635,5186523104
1998-05-26,2.122650146484375,2.2022497829256884,2.122650146484375,2.149183279267712,3804160,5186523104
1998-05-27,2.0231518745422363,2.069584934737529,2.003252195679736,2.003252195679736,4008340,5186523104
1998-05-28,2.0231518745422363,2.069584934737529,2.01651841016334,2.062951708450029,1392569,5186523104
1998-05-29,2.003251314163208,2.029784207637597,2.003251314163208,2.0165175228091115,708987,5186523104
1998-06-01,1.8838516473770142,1.8971184497186968,1.8639519795698327,1.8639519795698327,1521946,5186523104
1998-06-02,1.830786108970642,1.8573191253896453,1.830786108970642,1.83741945235964,1113114,5186523104
1998-06-03,1.8971184492111206,1.9236514586592284,1.8573186374248793,1.8573186374248793,1964181,5186523104
1998-06-04,1.8705857992172241,1.8705857992172241,1.8042529652362709,1.8506856514088015,2058744,5186523104
1998-06-05,1.9302849769592285,1.936918438258185,1.890485280576273,1.897118622829587,1428324,5186523104
1998-06-08,1.9103846549987793,1.9236514573277297,1.9037517895396465,1.9236514573277297,485047,5186523104
1998-06-09,1.8573182821273804,1.8971180863000794,1.8241519373776096,1.8971180863000794,837423,5186523104
1998-06-10,1.7511860132217407,1.7777191418490783,1.7312864643653185,1.7777191418490783,2057332,5186523104
1998-06-11,1.718019962310791,1.764453124094692,1.6914869480904895,1.751186319370408,2420059,5186523104
1998-06-12,1.7379200458526611,1.7379200458526611,1.6848535431843161,1.731286703257706,1160160,5186523104
1998-06-15,1.7312864065170288,1.7379197479750363,1.6715869286231027,1.6715869286231027,809666,5186523104
1998-06-16,1.830786108970642,1.8440523195659861,1.7379202538899734,1.7379202538899734,1420326,5186523104
1998-06-17,1.9767177104949951,2.0165175269713096,1.9103848814438802,1.9103848814438802,2269041,5186523104
1998-06-18,1.9568179845809937,1.976717654160741,1.950184642342102,1.976717654160741,558439,5186523104
1998-06-19,1.9966180324554443,2.009884242295682,1.9369186596264993,1.950184869466737,1015729,5186523104
1998-06-22,1.9103846549987793,1.9170181156860704,1.8705854384682448,1.8904851062563277,652061,5186523104
1998-06-23,1.9369183778762817,1.9501845857867754,1.863952091547066,1.863952091547066,1544528,5186523104
1998-06-24,1.9170182943344116,1.9369184401595305,1.8573188092241968,1.9369184401595305,1180861,5186523104
1998-06-25,1.9170182943344116,1.9899844639642772,1.9170182943344116,1.9302849788540624,1187918,5186523104
1998-06-26,1.9568179845809937,1.9634514458655277,1.9236516305234632,1.9302849727623548,884940,5186523104
1998-06-29,1.8440520763397217,1.8506855378994442,1.8307858674941604,1.8440520763397217,1479134,5186523104
1998-06-30,1.7909854650497437,1.8175184692957882,1.7843521247040264,1.8175184692957882,1034547,5186523104
1998-07-01,1.8440520763397217,1.8506855378994442,1.8175190634203624,1.8175190634203624,2183416,5186523104
1998-07-02,1.8108855485916138,1.8307856932858904,1.8108855485916138,1.8307856932858904,608308,5186523104
1998-07-06,1.7644531726837158,1.784352844612694,1.7578198296617336,1.784352844612694,894349,5186523104
1998-07-07,1.8573182821273804,1.8573182821273804,1.7578191288324594,1.764452469209779,1214264,5186523104
1998-07-08,1.9236514568328857,1.9369182591584233,1.8440518333359763,1.857318635661514,1397744,5186523104
1998-07-09,1.9634515047073364,1.9634515047073364,1.9037520179964174,1.9302850306102124,1223202,5186523104
1998-07-10,1.8639521598815918,1.8971186332388565,1.8573188175918816,1.8971186332388565,2306678,5186523104
1998-07-13,1.7777190208435059,1.8307855125773216,1.7644526955241127,1.8307855125773216,2275157,5186523104
1998-07-14,1.8042523860931396,1.8241520513313925,1.771085920225869,1.771085920225869,2037573,5186523104
1998-07-15,1.8705857992172241,1.877218665955528,1.8042529652362709,1.8241526368620748,3286651,5186523104
1998-07-16,2.0961170196533203,2.0961170196533203,1.9236515566160386,1.9369183596297483,6345598,5186523104
1998-07-17,2.062950849533081,2.096117205253047,2.0563173879160503,2.096117205253047,1444790,5186523104
1998-07-20,2.0695836544036865,2.089483320955394,2.0629504322197842,2.0629504322197842,934809,5186523104
1998-07-21,2.0231518745422363,2.0297851008297365,2.01651841016334,2.0231518745422363,747565,5186523104
1998-07-22,2.003251314163208,2.0165175228091115,1.9899845102890767,2.0165175228091115,2061096,5186523104
1998-07-23,1.9369183778762817,1.9833510579281208,1.9369183778762817,1.9833510579281208,1383630,5186523104
1998-07-24,1.9966180324554443,2.01651770435277,1.976717884375494,1.976717884375494,445058,5186523104
1998-07-27,1.9700846672058105,1.9966176773961926,1.95018452266471,1.9966176773961926,1040663,5186523104
1998-07-28,1.9501845836639404,1.9700847288274914,1.9435512416246363,1.9700847288274914,676996,5186523104
1998-07-29,1.9700846672058105,1.983350993732549,1.95018452266471,1.95018452266471,1097119,5186523104
1998-07-30,1.9899842739105225,2.0098838226069184,1.9700846061684956,1.9700846061684956,1337054,5186523104
1998-07-31,1.9501845836639404,1.9833510557691834,1.9501845836639404,1.9767175946842404,604074,5186523104
1998-08-03,1.8506855964660645,1.9369185756953748,1.8175191209373993,1.9369185756953748,1775055,5186523104
1998-08-04,1.8639521598815918,1.9103848416357039,1.8639521598815918,1.9103848416357039,1380337,5186523104
1998-08-05,1.87721848487854,1.9236516427547345,1.8573188151722633,1.8705856187800438,684993,5186523104
1998-08-06,1.9501845836639404,1.9634513867881873,1.8705855506030407,1.8705855506030407,1489014,5186523104
1998-08-07,1.9833511114120483,2.0165174654021336,1.9634514418727678,2.0165174654021336,851067,5186523104
1998-08-10,1.8838516473770142,1.9767174780843175,1.8838516473770142,1.9767174780843175,1239669,5186523104
1998-08-11,1.8108855485916138,1.8705855064918995,1.8042526828912775,1.8705855064918995,1431147,5186523104
1998-08-12,1.9236514568328857,1.9236514568328857,1.8307856262385969,1.8307856262385969,1200620,5186523104
1998-08-13,1.9037513732910156,1.9236510367281063,1.897118033099713,1.9170176965368038,641711,5186523104
1998-08-14,1.9833511114120483,1.9833511114120483,1.950184638376321,1.950184638376321,1967945,5186523104
1998-08-17,1.9833511114120483,1.9833511114120483,1.9302849688370405,1.9435512961509187,1356343,5186523104
1998-08-18,1.9833511114120483,1.9833511114120483,1.9103848231151914,1.9103848231151914,1937835,5186523104
1998-08-19,1.9700846672058105,2.0032511382736495,1.963451325373989,1.983350993732549,793670,5186523104
1998-08-20,1.9103846549987793,1.9170181156860704,1.9103846549987793,1.9103846549987793,685464,5186523104
1998-08-21,1.8440520763397217,1.8639522229275949,1.8440520763397217,1.8573188804135197,585726,5186523104
1998-08-24,1.7777190208435059,1.790985703299772,1.7777190208435059,1.784352362071639,724983,5186523104
1998-08-25,1.8573182821273804,1.8573182821273804,1.804252273382478,1.804252273382478,705223,5186523104
1998-08-26,1.7697596549987793,1.8178505229600306,1.7312866034928525,1.7697596549987793,1463625,5186523104
1998-08-27,1.7120498418807983,1.760141181071346,1.6928132585863276,1.760141181071346,1047671,5186523104
1998-08-28,1.7120498418807983,1.7120498418807983,1.606248752806838,1.6928132585863276,975317,5186523104
1998-08-31,1.6351035833358765,1.7312863781500853,1.6351035833358765,1.7024315039921347,416278,5186523104
1998-09-01,1.596630573272705,1.6447220348857956,1.587012399995725,1.6447220348857956,1879903,5186523104
1998-09-02,1.5870120525360107,1.6351033845743683,1.5870120525360107,1.5966302237071928,2026558,5186523104
1998-09-03,1.5485402345657349,1.5773946451834169,1.5389219389656028,1.5773946451834169,1403276,5186523104
1998-09-04,1.5581581592559814,1.5966307372699584,1.5581581592559814,1.5581581592559814,1047996,5186523104
1998-09-08,1.7312864065170288,1.7697594536457133,1.7024315318862944,1.7216681149734507,2580406,5186523104
1998-09-09,1.6928142309188843,1.7216691224345007,1.6735776365751402,1.7120508252626285,757931,5186523104
1998-09-10,1.6543405055999756,1.673576973273889,1.6447222122401934,1.6543405055999756,516211,5186523104
1998-09-11,1.779377818107605,1.8274686825681017,1.6735767258381793,1.6928133097136446,1990867,5186523104
1998-09-14,1.8274682760238647,1.846704855619901,1.7793774222618077,1.7793774222618077,2340632,5186523104
1998-09-15,1.8370869159698486,1.8659417908636298,1.808232160121697,1.8274686243385883,1809172,5186523104
1998-09-16,1.8274682760238647,1.8659414352159374,1.8082318154734351,1.837086565821883,614197,5186523104
1998-09-17,1.8370869159698486,1.8370869159698486,1.7697594697791734,1.7986143446729546,408491,5186523104
1998-09-18,1.8467051982879639,1.8659417814534722,1.798614335602337,1.8082321510025758,756309,5186523104
1998-09-21,1.8467051982879639,1.856323489870718,1.7697594608540743,1.7793777524368286,861757,5186523104
1998-09-22,1.8467051982879639,1.8851783646189806,1.8370869067052096,1.8755600730362263,373450,5186523104
1998-09-23,1.9332700967788696,1.9525066838577427,1.8659421610484668,1.8659421610484668,1207953,5186523104
1998-09-24,1.8851786851882935,1.9332700322342333,1.8659420987516577,1.9332700322342333,459755,5186523104
1998-09-25,1.9332700967788696,1.9428883903183063,1.8755604545879034,1.8947969226211234,887390,5186523104
1998-09-28,1.9813615083694458,2.0005982151050365,1.921247142076988,1.9236518643453009,1308535,5186523104
1998-09-29,1.9621244668960571,2.0102158030352912,1.9525061758590858,2.000597631043942,734570,5186523104
1998-09-30,1.8851786851882935,1.952506618670869,1.8851786851882935,1.9332700322342333,3648842,5186523104
1998-10-01,1.7024314403533936,1.8467050914762817,1.7024314403533936,1.8467050914762817,1345847,5186523104
1998-10-02,1.5870120525360107,1.7120495872631079,1.538921077634489,1.7024312970463138,7057262,5186523104
1998-10-05,1.5389213562011719,1.6158670966357382,1.5389213562011719,1.5870123398078466,1775104,5186523104
1998-10-06,1.6543405055999756,1.692813559993453,1.5966307454412831,1.6062490388010653,824769,5186523104
1998-10-07,1.6831955909729004,1.702432181399212,1.644722529165951,1.644722529165951,1192379,5186523104
1998-10-08,1.7024314403533936,1.7505227764399782,1.6928131493269523,1.6928131493269523,712832,5186523104
1998-10-09,1.8563237190246582,1.8563237190246582,1.8178505479443197,1.8467054262545735,1846484,5186523104
1998-10-12,1.952506422996521,1.9621247152509225,1.9044149617245143,1.9044149617245143,999652,5186523104
1998-10-13,1.8851786851882935,1.9332700322342333,1.8659420987516577,1.9332700322342333,521078,5186523104
1998-10-14,1.8563237190246582,1.9236516493696074,1.7889962648622832,1.8467054262545735,1791975,5186523104
1998-10-15,1.9236514568328857,1.942888040447681,1.8467052414193366,1.8659418250341318,718672,5186523104
1998-10-16,1.9621244668960571,1.9813609299243775,1.923651302748172,1.923651302748172,1687176,5186523104
1998-10-19,1.9140326976776123,1.9428875660543343,1.8851779483464928,1.9236509871365197,408491,5186523104
1998-10-20,1.9332700967788696,1.9717431518909627,1.9140335096999965,1.9332700967788696,1165774,5186523104
1998-10-21,1.8851786851882935,1.9621249118891868,1.8467055123150222,1.9428883254525513,1415605,5186523104
1998-10-22,1.8274682760238647,1.8755597250139555,1.8274682760238647,1.8659414352159374,1044751,5186523104
1998-10-23,1.7505230903625488,1.8467054226472994,1.7505230903625488,1.8082323706877559,1511969,5186523104
1998-10-26,1.865942358970642,1.8947971236039494,1.769760008602394,1.769760008602394,1240074,5186523104
1998-10-27,1.8755602836608887,1.9044150426039002,1.865941990998004,1.8851785763237732,1082064,5186523104
1998-10-28,1.8947967290878296,1.8947967290878296,1.865941970462379,1.865941970462379,494797,5186523104
1998-10-29,2.0005979537963867,2.0005979537963867,1.894796735321005,1.904415027909676,2697859,5186523104
1998-10-30,2.2987632751464844,2.2987632751464844,2.058306814806248,2.058306814806248,6619894,5186523104
1998-11-02,2.3757095336914062,2.385327945141997,2.1929628113167983,2.2891452591837584,2396114,5186523104
1998-11-03,2.2891459465026855,2.3757102470013725,2.269909832099671,2.3468554801684767,2725438,5186523104
1998-11-04,2.2891459465026855,2.337237303921295,2.279528008346853,2.2987641227498674,1565504,5186523104
1998-11-05,2.250671863555908,2.298762715348532,2.2121987059394015,2.298762715348532,2696886,5186523104
1998-11-06,2.16410756111145,2.2314354735926543,2.125634400238984,2.192962312720188,1804305,5186523104
1998-11-09,2.1256349086761475,2.173726252224235,2.1063983236386563,2.154489667186744,819254,5186523104
1998-11-10,2.0294525623321533,2.077543426488457,2.0294525623321533,2.0679252536571964,1825719,5186523104
1998-11-11,2.048689126968384,2.116017066081947,2.0198346020371227,2.0198346020371227,4605341,5186523104
1998-11-12,2.1544888019561768,2.1641072096578644,2.039070052356592,2.039070052356592,2330574,5186523104
1998-11-13,2.2602901458740234,2.3083810000487452,2.1929622357557665,2.212198815516871,1615795,5186523104
1998-11-16,2.5392205715179443,2.5392205715179443,2.289145856140557,2.2987640320080693,3845463,5186523104
1998-11-17,2.5007472038269043,2.5296014856741444,2.4430376877673163,2.5296014856741444,2208254,5186523104
1998-11-18,2.4815104007720947,2.500746983796502,2.462273817747687,2.500746983796502,1737467,5186523104
1998-11-19,2.712348699569702,2.7892943178695466,2.5488378618963945,2.5488378618963945,3586546,5186523104
1998-11-20,2.5296010971069336,2.5584560887956442,2.481510237929884,2.500746819691944,11671363,5186523104
1998-11-23,2.510366439819336,2.5488389076165934,2.462274843184505,2.5488389076165934,3563186,5186523104
1998-11-24,2.452655553817749,2.5103653007388846,2.423800799402805,2.5007468905397383,5037193,5186523104
1998-11-25,2.3757095336914062,2.433419288121116,2.2699091505564115,2.4141827033112127,4066094,5186523104
1998-11-27,2.394946575164795,2.423801576927301,2.3853283999715087,2.3853283999715087,506477,5186523104
1998-11-30,2.308382034301758,2.3564736242971973,2.298763859157463,2.3468552110615803,1336438,5186523104
1998-12-01,2.346855401992798,2.346855401992798,2.2506731665421875,2.308382222102944,2410066,5186523104
1998-12-02,2.385327100753784,2.4238002567543773,2.3276173667528948,2.3468539447531915,2912974,5186523104
1998-12-03,2.414182186126709,2.500746680181129,2.3083811113833925,2.3083811113833925,6401210,5186523104
1998-12-04,2.61616587638855,2.61616587638855,2.500747087719442,2.5392197791845454,4416507,5186523104
1998-12-07,2.5296010971069336,2.6161655959905845,2.4622736561678233,2.606547424155175,1930843,5186523104
1998-12-08,2.452655553817749,2.5296011687721887,2.4141823892036585,2.4911287184318396,921458,5186523104
1998-12-09,2.2891459465026855,2.4045652519256175,2.279528008346853,2.3180007133355813,2228694,5186523104
1998-12-10,2.1737265586853027,2.2891456089999487,2.164108383856187,2.2891456089999487,2005144,5186523104
1998-12-11,2.144871473312378,2.1929628164030377,2.096780130221718,2.1544896466939987,2552178,5186523104
1998-12-14,2.058306932449341,2.1352532708183185,2.058306932449341,2.116016686226074,1868872,5186523104
1998-12-15,2.2410528659820557,2.250671271903314,2.0679241784019555,2.077542346232073,4787037,5186523104
1998-12-16,2.144871473312378,2.1929628164030377,2.1352532999307576,2.1929628164030377,1990219,5186523104
1998-12-17,2.2602901458740234,2.2602901458740234,2.0967795750414613,2.1256343256375096,2753990,5186523104
1998-12-18,2.414182186126709,2.423800595516771,2.317999520773454,2.346854272761185,3291615,5186523104
1998-12-21,2.3757095336914062,2.385327945141997,2.3468547755221905,2.385327945141997,1670304,5186523104
1998-12-22,2.366091728210449,2.4141830786667793,2.337236965554914,2.4141830786667793,649563,5186523104
1998-12-23,2.3372364044189453,2.375709332692438,2.3276179937821286,2.375709332692438,450671,5186523104
1998-12-24,2.327617883682251,2.3564728761365576,2.3179997115916464,2.3564728761365576,160282,5186523104
1998-12-28,2.250671863555908,2.32761746451531,2.231435284747655,2.32761746451531,343600,5186523104
1998-12-29,2.2121992111206055,2.2506723775229034,2.1737260447183075,2.2506723775229034,1201788,5186523104
1998-12-30,2.2121992111206055,2.2314357943217544,2.1929626279194565,2.2121992111206055,443208,5186523104
1998-12-31,2.1833443641662598,2.2410538732679233,2.1737259539218172,2.1929625363194543,718023,5186523104
