Date,Close_GOOG,High_GOOG,Low_GOOG,Open_GOOG,Volume_GOOG,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2018-04-16,51.5462532043457,51.80746614132314,50.9880764996685,51.49758645777638,24224000,,,,,,,,,,,
2018-04-17,53.342960357666016,53.52769698062618,52.05676017815766,52.21120558717647,46406000,,,,,,,,,,,
2018-04-18,53.23966598510742,53.50534587873895,52.94890443644345,53.50534587873895,26882000,,,,,,,,,,,
2018-04-19,54.015357971191406,54.336410745165054,53.04599364436395,53.106579861983114,34954000,,,,,,,,,,,
2018-04-20,53.283363342285156,54.24627531634328,53.11501694807025,53.73229084896106,37794000,,,,,,,,,,,
2018-04-23,53.009742736816406,53.76805364341214,52.674535118665,53.52670521919866,46826000,,,,,,,,,,,
2018-04-24,50.65237045288086,52.49078751174178,50.18606006610717,52.24248671218052,95206000,,,,,,,,,,,
2018-04-25,50.71196365356445,51.273622252221834,50.42045949537755,50.927491611331256,47822000,,,,,,,,,,,
2018-04-26,51.648555755615234,52.04285682034747,50.563482387137995,51.1256335327743,41590000,,,,,,,,,,,
2018-04-27,51.15245056152344,52.11834059972129,50.930966654437434,51.9445307834845,32396000,,,,,,,,,,,
2018-04-30,50.520774841308594,51.49758789043829,50.49693590180427,51.15046459125742,33426000,,,,,,,,,,,
2018-05-01,51.51298904418945,51.570593504060156,50.067876370953215,50.338523370848236,28558000,,,,,,,,,,,
2018-05-02,50.87087631225586,51.66588518701662,50.79588898590936,51.055609136528425,32062000,,,,,,,,,,,
2018-05-03,50.83810806274414,51.13383293895215,49.972529423952466,50.6037120088899,36302000,,,,,,,,,,,
2018-05-04,52.05427551269531,52.06917295438441,50.499417551091646,50.499417551091646,38774000,,,,,,,,,,,
2018-05-07,52.38104248046875,52.723202495259606,51.99915721398557,52.10493209016548,29322000,,,,,,,,,,,
2018-05-08,52.33734130859375,52.66708551518945,52.001391097190584,52.56726658804805,24354000,,,,,,,,,,,
2018-05-09,53.77003860473633,53.90312672017447,52.45925687394358,52.545417287106645,40656000,,,,,,,,,,,
2018-05-10,54.50550842285156,54.64803057868303,53.913062268580596,53.932426671336124,28860000,,,,,,,,,,,
2018-05-11,54.539764404296875,54.69222448707836,54.17476572152052,54.30835015488806,25074000,,,,,,,,,,,
2018-05-14,54.63611602783203,55.1600309600419,54.58198965673585,54.62618566113435,30362000,,,,,,,,,,,
2018-05-15,53.594730377197266,54.132053648339,53.30868965655569,54.129572004405865,29898000,,,,,,,,,,,
2018-05-16,53.72087478637695,54.0933260039402,53.44724604915736,53.49939088667489,21946000,,,,,,,,,,,
2018-05-17,53.56295394897461,53.974137750629765,53.31018239432715,53.62751079470334,20876000,,,,,,,,,,,
2018-05-18,52.95561599731445,53.133400242271414,52.67354585724113,52.732142974547926,31304000,,,,,,,,,,,
2018-05-21,53.612117767333984,54.03025775583006,53.31763185497345,53.33799270324849,20464000,,,,,,,,,,,
2018-05-22,53.12296676635742,53.96023564214606,52.971999444186096,53.809768437590726,21800000,,,,,,,,,,,
2018-05-23,53.61758041381836,53.67171056550899,52.72468865287297,52.89452782903562,21214000,,,,,,,,,,,
2018-05-24,53.59523391723633,53.65631267204683,52.945179560939714,53.58331444805737,15336000,,,,,,,,,,,
2018-05-25,53.417449951171875,53.76010248718581,53.323840820074714,53.58430736540748,17988000,,,,,,,,,,,
2018-05-29,52.65565872192383,53.30372394944404,52.402394638539434,52.88260601263269,37302000,,,,,,,,,,,
2018-05-30,53.027122497558594,53.09714275288519,52.48235043801688,52.79024481868438,22770000,,,,,,,,,,,
2018-05-31,53.88078308105469,54.48663770458597,53.015204489381134,53.015204489381134,61766000,,,,,,,,,,,
2018-06-01,55.59455490112305,55.61938649988994,54.551692162004116,54.59390284889181,48432000,,,,,,,,,,,
2018-06-04,56.57732391357422,56.70644138997972,55.71894786910466,55.73508802725154,37792000,,,,,,,,,,,
2018-06-05,56.595706939697266,56.89753930331871,56.27440408694445,56.66175277868113,33560000,,,,,,,,,,,
2018-06-06,56.457645416259766,56.76156535813273,55.904579774556055,56.72034733370324,33964000,,,,,,,,,,,
2018-06-07,55.811073303222656,56.40500844672811,55.44656711963716,56.18153922182515,30400000,,,,,,,,,,,
2018-06-08,55.66258239746094,55.9506122340334,55.22954498498758,55.52899796166772,25816000,,,,,,,,,,,
2018-06-11,56.11548614501953,56.476514215651655,55.54985693605794,55.54985693605794,21586000,,,,,,,,,,,
2018-06-12,56.578819274902344,56.602158097763166,56.152487936848125,56.16912442567635,18240000,,,,,,,,,,,
2018-06-13,56.35385513305664,56.93537825476736,56.28383487836021,56.66820557469442,30128000,,,,,,,,,,,
2018-06-14,57.21446228027344,57.3808233608689,56.644366131483906,56.80377482002096,26868000,,,,,,,,,,,
2018-06-15,57.22141647338867,57.279024715664086,56.78565113400642,57.05257374344709,42450000,,,,,,,,,,,
2018-06-18,58.27421569824219,58.31642638249536,56.79086685941903,56.79384483247558,28274000,,,,,,,,,,,
2018-06-19,58.00605010986328,58.16545880940326,57.308325423061795,57.53129831312758,32420000,,,,,,,,,,,
2018-06-20,58.094444274902344,58.911155253696585,58.06067497083531,58.36608390514915,32970000,,,,,,,,,,,
2018-06-21,57.48958206176758,58.46465981906434,57.22002625620092,58.34324111806928,24762000,,,,,,,,,,,
2018-06-22,57.38132095336914,57.72978924833498,56.973115128158604,57.56307959727281,26220000,,,,,,,,,,,
2018-06-25,55.858245849609375,56.80675293350905,55.26083267114388,56.79135916293507,43146000,,,,,,,,,,,
2018-06-26,55.54290771484375,56.275394380758144,55.453470013515066,56.01666686451935,31264000,,,,,,,,,,,
2018-06-27,54.823829650878906,56.20716257342118,54.80595044585944,55.6859301360101,25878000,,,,,,,,,,,
2018-06-28,55.33234405517578,55.73409761350508,54.428032932661665,54.72996756524977,21448000,,,,,,,,,,,
2018-06-29,55.40336608886719,56.02794104043567,55.37108576816543,55.619386601206536,26302000,,,,,,,,,,,
2018-07-02,55.98984909057617,56.016666003236985,54.318285530261,54.57652050244744,24346000,,,,,,,,,,,
2018-07-03,54.76970291137695,56.405011864918684,54.62717695749545,56.405011864918684,13580000,,,,,,,,,,,
2018-07-05,55.83143615722656,55.99183752451135,55.04730094895556,55.14910519921402,21334000,,,,,,,,,,,
2018-07-06,56.621028900146484,56.65877262563089,55.65598374800999,55.79716846859329,19922000,,,,,,,,,,,
2018-07-09,57.31031036376953,57.34110169553481,56.7824248631513,57.03370365056815,18180000,,,,,,,,,,,
2018-07-10,57.250221252441406,57.585428871928386,57.08882723640385,57.455815056992364,15968000,,,,,,,,,,,
2018-07-11,57.302860260009766,57.818830067313776,56.662243719679154,56.840524276005084,22400000,,,,,,,,,,,
2018-07-12,58.77180862426758,58.81799372695928,57.40391878787665,57.600324820562044,25038000,,,,,,,,,,,
2018-07-13,59.036991119384766,59.364598431165355,58.59898664506239,58.8472874359313,24438000,,,,,,,,,,,
2018-07-16,58.790679931640625,59.14525194104461,58.563236299685386,59.06530132350502,21114000,,,,,,,,,,,
2018-07-17,59.53260040283203,59.7431612764593,58.1321839963052,58.21263473117882,32208000,,,,,,,,,,,
2018-07-18,59.387596130371094,59.81566650502305,59.11247839524951,59.42136543619557,27872000,,,,,,,,,,,
2018-07-19,58.94462585449219,59.592194795613395,58.76386365167626,59.14525257689235,25534000,,,,,,,,,,,
2018-07-20,58.84282302856445,59.43626183113543,58.808557394491686,58.944627273095115,24948000,,,,,,,,,,,
2018-07-23,59.865325927734375,59.91448900243019,58.64864970333237,58.649146032153666,52384000,,,,,,,,,,,
2018-07-24,61.979854583740234,62.86976459960588,61.358109898458814,62.700425537872,66364000,,,,,,,,,,,
2018-07-25,62.755550384521484,62.86281424697385,61.53539979571826,61.53539979571826,42556000,,,,,,,,,,,
2018-07-26,62.985477447509766,63.05703594517183,62.02653977830506,62.12486593552039,48112000,,,,,,,,,,,
2018-07-27,61.504112243652344,63.26158617183879,61.13166101433418,63.118067570697725,42612000,,,,,,,,,,,
2018-07-30,60.572486877441406,61.32613001607943,60.161799389540505,60.983178154112075,36998000,,,,,,,,,,,
2018-07-31,60.44932556152344,60.96221508369372,59.87028791185487,60.58589175979802,32894000,,,,,,,,,,,
2018-08-01,60.58589553833008,61.25432166957766,60.09922805983379,60.98268203128828,31344000,,,,,,,,,,,
2018-08-02,60.89080810546875,61.076041059965995,59.83006623043103,59.885189041946276,30626000,,,,,,,,,,,
2018-08-03,60.7696418762207,61.08200322430772,60.34007871912728,61.06313136128772,21792000,,,,,,,,,,,
2018-08-06,60.82227325439453,60.88772803724098,60.376672278164236,60.83369639460535,21634000,,,,,,,,,,,
2018-08-07,61.688846588134766,62.13330337160922,61.388400940548124,61.429618965997314,29880000,,,,,,,,,,,
2018-08-08,61.857200622558594,62.3980020971749,61.47968377538234,61.60194738833662,27406000,,,,,,,,,,,
2018-08-09,62.030513763427734,62.35042233897009,61.877061004810365,62.07023901586226,16972000,,,,,,,,,,,
2018-08-10,61.45991134643555,61.86141483081425,61.18131554553216,61.72758033602135,22174000,,,,,,,,,,,
2018-08-13,61.33080291748047,62.03910590761782,61.262817227047705,61.42863274988486,19946000,,,,,,,,,,,
2018-08-14,61.682891845703125,61.87011012627945,60.83916686655105,61.33973915840645,26962000,,,,,,,,,,,
2018-08-15,60.306304931640625,61.342215108693324,60.064456413880855,61.04524757355431,36576000,,,,,,,,,,,
2018-08-16,59.91448974609375,60.88335771621795,59.7188263137549,60.820289856203765,26864000,,,,,,,,,,,
2018-08-17,59.63986587524414,60.04012664218229,59.00818706615897,59.693003367731244,27792000,,,,,,,,,,,
2018-08-20,59.978050231933594,60.13845157500185,59.32531724381139,59.84148403742077,17416000,,,,,,,,,,,
2018-08-21,59.672645568847656,60.449328204596455,59.60977472425744,59.98947764718995,24112000,,,,,,,,,,,
2018-08-22,59.956207275390625,60.1801728290644,59.542538014030804,59.59219742079416,17748000,,,,,,,,,,,
2018-08-23,59.8593635559082,60.64895826672129,59.80275176261743,59.9467628898415,19852000,,,,,,,,,,,
2018-08-24,60.617679595947266,60.66733900153541,59.90798618343914,60.03020053043364,18932000,,,,,,,,,,,
2018-08-27,61.668983459472656,61.73205132114202,60.86925751297213,60.96281739378816,23126000,,,,,,,,,,,
2018-08-28,61.13911056518555,61.70498986828494,61.01694925791616,61.64266460374438,26080000,,,,,,,,,,,
2018-08-29,62.04043960571289,62.107978213081914,61.397788501599045,61.45196790726364,25978000,,,,,,,,,,,
2018-08-30,61.53489685058594,62.25571402063432,61.210616076322246,61.78865725972087,26628000,,,,,,,,,,,
2018-08-31,60.495513916015625,61.51205599487815,60.1526113098396,61.32930847478208,36328000,,,,,,,,,,,
2018-09-04,59.443214416503906,60.23728373764859,59.219745195425325,59.80424629193334,36620000,,,,,,,,,,,
2018-09-05,58.92079162597656,59.54303265132716,57.705108014283915,59.28430135262247,41226000,,,,,,,,,,,
2018-09-06,58.17390441894531,58.911854528119385,57.208510654830214,58.911854528119385,37770000,,,,,,,,,,,
2018-09-07,57.845645904541016,58.363601017526115,57.46748123431493,57.539736859148434,28026000,,,,,,,,,,,
2018-09-10,57.836212158203125,58.32785051229359,57.61125394798657,58.21114882318049,22308000,,,,,,,,,,,
2018-09-11,58.467891693115234,58.53344120114919,57.419069254412804,57.68673827028372,24186000,,,,,,,,,,,
2018-09-12,57.74583435058594,58.52996957112534,57.52435042968079,58.2374727327491,25910000,,,,,,,,,,,
2018-09-13,58.36708068847656,58.52996748563474,57.7473250683904,58.13914071148943,28624000,,,,,,,,,,,
2018-09-14,58.228031158447266,58.620100637865086,58.01945937937506,58.55430107224933,18880000,,,,,,,,,,,
2018-09-17,57.40963363647461,58.461930348197946,57.30931837860379,58.10934364227521,26130000,,,,,,,,,,,
2018-09-18,57.66637420654297,58.40432424507568,57.46127673699693,57.46127673699693,24072000,,,,,,,,,,,
2018-09-19,58.15652084350586,58.26179938879433,57.336631067696096,57.85309721737035,23828000,,,,,,,,,,,
2018-09-20,58.940155029296875,59.09012968926177,58.26924726764407,58.598495143695246,24508000,,,,,,,,,,,
2018-09-21,57.90822219848633,59.20534546172257,57.905736765431406,59.19491497818568,88112000,,,,,,,,,,,
2018-09-24,58.26974105834961,58.499670115363664,56.95573516190744,57.465248889513845,25420000,,,,,,,,,,,
2018-09-25,58.82991027832031,58.94065601840704,58.003071898502036,58.40779965058158,19554000,,,,,,,,,,,
2018-09-26,58.623329162597656,59.30565630433158,58.33902366102861,58.85474343691282,29246000,,,,,,,,,,,
2018-09-27,59.32601547241211,59.69648137888282,58.779258109323656,58.93320340193685,25216000,,,,,,,,,,,
2018-09-28,59.267913818359375,59.364254654230464,58.82246058747076,59.188455740260885,27612000,,,,,,,,,,,
2018-10-01,59.359291076660156,60.083832703729946,59.11049392225879,59.586734723786854,27152000,,,,,,,,,,,
2018-10-02,59.597660064697266,60.086812982038246,58.9282412677367,59.143269110523015,33758000,,,,,,,,,,,
2018-10-03,59.73868942260742,59.91051391209248,59.28579127263112,59.840493661377536,25124000,,,,,,,,,,,
2018-10-04,58.012508392333984,59.46854403910731,57.3860959062914,59.36028372739779,44190000,,,,,,,,,,,
2018-10-05,57.47418975830078,58.27620032720415,56.86684617901979,57.97824010795789,23686000,,,,,,,,,,,
2018-10-08,57.058040618896484,58.00307348601481,55.9850799373282,57.114652418200826,38648000,,,,,,,,,,,
2018-10-09,56.553985595703125,57.32520479303016,56.492008903376394,56.91799163038284,26174000,,,,,,,,,,,
2018-10-10,53.693565368652344,56.22375142632394,53.68909462007632,56.16962126962422,53514000,,,,,,,,,,,
2018-10-11,53.59920883178711,54.94400618936249,53.05046613088281,53.28237673697221,58980000,,,,,,,,,,,
2018-10-12,55.12675476074219,55.37108115365448,53.95089871193376,55.02346153187485,42026000,,,,,,,,,,,
2018-10-15,54.241310119628906,55.293906092484484,54.07991611181197,55.06864858413319,27448000,,,,,,,,,,,
2018-10-16,55.682945251464844,55.82894549024168,54.75032823380208,54.854117789817465,38570000,,,,,,,,,,,
2018-10-17,55.40534210205078,56.06582311635304,54.734930723152964,55.94018373430288,29344000,,,,,,,,,,,
2018-10-18,54.02876663208008,55.71075688521833,53.488465326188,55.71075688521833,41890000,,,,,,,,,,,
2018-10-19,54.45037841796875,55.1406543076237,54.01783735278094,54.29692568135969,25352000,,,,,,,,,,,
2018-10-22,54.683780670166016,55.2335197650355,54.17923401844562,54.778136186948785,30284000,,,,,,,,,,,
2018-10-23,54.80942916870117,55.01800095248431,53.13637657239737,53.67717422365719,36974000,,,,,,,,,,,
2018-10-24,52.178428649902344,54.93009842185369,52.08059882740994,54.83723567644148,39648000,,,,,,,,,,,
2018-10-25,54.40618133544922,55.17144458626176,53.114025269926714,53.225263543851405,50916000,,,,,,,,,,,
2018-10-26,53.20937728881836,54.950460995090985,51.353077092271256,51.499081126115954,83752000,,,,,,,,,,,
2018-10-29,50.65734100341797,54.47918674799539,49.45308052745916,53.7556378047366,77614000,,,,,,,,,,,
2018-10-30,51.45835876464844,51.52192295512571,49.697406772134414,50.08028847905828,64254000,,,,,,,,,,,
2018-10-31,53.47257614135742,54.225919985922815,52.49079220664626,52.63034017825619,50596000,,,,,,,,,,,
2018-11-01,53.136375427246094,53.83037576380471,52.761938882223546,53.4244052874649,29640000,,,,,,,,,,,
2018-11-02,52.53002166748047,53.78071346584297,52.37210196057646,53.32160551728607,36780000,,,,,,,,,,,
2018-11-05,51.65103530883789,52.5637877441097,50.714940265315235,52.39146693442545,48828000,,,,,,,,,,,
2018-11-06,52.43169403076172,52.855543677128495,51.55072176409062,51.6207420136169,24666000,,,,,,,,,,,
2018-11-07,54.29792404174805,54.40072094281368,52.93276588896669,53.086714970530885,41168000,,,,,,,,,,,
2018-11-08,53.752159118652344,54.29196787646926,53.24587339551611,54.198108683641,29764000,,,,,,,,,,,
2018-11-09,52.9451789855957,53.412482034892214,52.297610069197304,53.33451673479716,26864000,,,,,,,,,,,
2018-11-12,51.57853317260742,52.74504988465279,51.199625896785584,52.708798936578006,29436000,,,,,,,,,,,
2018-11-13,51.45041275024414,52.471175505747134,51.20707522738029,51.80995183986032,30274000,,,,,,,,,,,
2018-11-14,51.82831954956055,52.36981426194998,51.19962252050418,52.14316628726573,31318000,,,,,,,,,,,
2018-11-15,52.87367248535156,53.22824450338173,51.238363681353256,51.880469225272485,36722000,,,,,,,,,,,
2018-11-16,52.713768005371094,52.98739296031289,52.09251963252755,52.61047477431906,33162000,,,,,,,,,,,
2018-11-19,50.65336608886719,52.679005312889714,50.46763680708325,52.50072475242903,37172000,,,,,,,,,,,
2018-11-20,50.93940734863281,51.23637870194227,49.46251457617415,49.660163329562614,48982000,,,,,,,,,,,
2018-11-21,51.52788162231445,52.07166100391013,51.322287823626375,51.48567093915096,30686000,,,,,,,,,,,
2018-11-23,50.846046447753906,51.52688835373604,50.77249885132138,51.14996639394346,13830000,,,,,,,,,,,
2018-11-26,52.07463836669922,52.108903999412384,51.344137056822184,51.56462829536438,38856000,,,,,,,,,,,
2018-11-27,51.86557388305664,52.51959892312928,51.57158428158964,51.696231022986154,36064000,,,,,,,,,,,
2018-11-28,53.94236373901367,53.97265495568189,51.43601277696559,52.08159646339009,49508000,,,,,,,,,,,
2018-11-29,54.0451545715332,54.340383079328184,53.43433291913466,53.43830733848577,29378000,,,,,,,,,,,
2018-11-30,54.34956741333008,54.40617920569787,53.52769240010628,54.08338741916605,51604000,,,,,,,,,,,
2018-12-03,54.945491790771484,55.85029924314678,54.80818298898292,55.775315702510554,39824000,,,,,,,,,,,
2018-12-04,52.18388748168945,54.845672247898925,52.14217313091959,54.78111161782458,46904000,,,,,,,,,,,
2018-12-06,53.073307037353516,53.195968459467444,51.188208414608795,51.3615219001124,55384000,,,,,,,,,,,
2018-12-07,51.47672653198242,53.39758340434202,51.07547311143295,52.640265216831104,42024000,,,,,,,,,,,
2018-12-10,51.62422180175781,52.06619693605015,50.81674784847902,51.40074880172383,36154000,,,,,,,,,,,
2018-12-11,52.230079650878906,52.66956937982034,51.63862615068184,52.46546834619843,27894000,,,,,,,,,,,
2018-12-12,52.8225212097168,53.71491668806762,52.77832520970422,53.03705651230678,30476000,,,,,,,,,,,
2018-12-13,52.734127044677734,53.621055291757514,52.33833322112314,53.04052863664331,26596000,,,,,,,,,,,
2018-12-14,51.7508544921875,52.768889331186614,51.68580131655681,52.14217756994031,33732000,,,,,,,,,,,
2018-12-17,50.48104476928711,52.29960118743607,50.052478083511026,51.522914763141856,47708000,,,,,,,,,,,
2018-12-18,51.085906982421875,52.117346498997726,50.72487511472432,50.95579684107859,43850000,,,,,,,,,,,
2018-12-19,50.8028450012207,52.739092013911616,50.059927865610454,51.34811338316732,49586000,,,,,,,,,,,
2018-12-20,50.127464294433594,51.35953050023538,49.47939903873248,50.56050171879947,53470000,,,,,,,,,,,
2018-12-21,48.64411544799805,50.852998446616745,48.35360395984508,50.419961022898505,91920000,,,,,,,,,,,
2018-12-24,48.479248046875,49.83596111402874,48.17582440245518,48.364035340336166,31806000,,,,,,,,,,,
2018-12-26,51.6197509765625,51.64656788807736,48.81594020202713,49.114396741681155,47466000,,,,,,,,,,,
2018-12-27,51.83925247192383,51.839748800774636,49.511182215145226,50.5118342211436,42196000,,,,,,,,,,,
2018-12-28,51.501564025878906,52.41928366320624,51.303915265777775,52.12430140401568,28296000,,,,,,,,,,,
2018-12-31,51.42856216430664,52.277254205164695,50.831649040079604,52.19084751824311,29866000,,,,,,,,,,,
