Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
2021-03-25,223.8711700439453,228.3035052631716,223.12924724060233,226.72328408722728,34061900,7433166379,37.86637,34.497658,13.62
2021-03-26,227.86024475097656,228.0818717832289,223.10995145759244,223.10995145759244,25479900,7433166379,37.86637,34.497658,13.62
2021-03-29,226.6654510498047,228.16858632441054,223.4279232650373,227.96623440547395,25227500,7433166379,37.86637,34.497658,13.62
2021-03-30,223.3990020751953,225.32610146009205,222.67633980585904,225.01775850125983,24792000,7433166379,37.86637,34.497658,13.62
2021-03-31,227.1761016845703,230.38472373518223,223.91929921166198,224.42034913886343,43623500,7433166379,37.86637,34.497658,13.62
2021-04-01,233.51629638671875,233.98842637192715,229.37302936873,229.77771851430987,30338000,7433166379,37.86637,34.497658,13.62
2021-04-05,239.9913787841797,240.84893760040748,233.8535559711336,233.91136661226733,36910600,7433166379,37.86637,34.497658,13.62
2021-04-06,238.82542419433594,240.3092842319032,237.88114962497497,238.5845367744152,22931900,7433166379,37.86637,34.497658,13.62
2021-04-07,240.79107666015625,241.7835317265148,238.17986507093792,238.77726121114534,22719800,7433166379,37.86637,34.497658,13.62
2021-04-08,244.01898193359375,244.87654065021187,242.81454470786034,243.55648215564094,23625200,7433166379,37.86637,34.497658,13.62
2021-04-09,246.52420043945312,246.65909681143572,243.23849238300303,243.65281170316325,24326800,7433166379,37.86637,34.497658,13.62
2021-04-12,246.58201599121094,248.27787293295458,245.33902860071908,245.4257592507689,27148700,7433166379,37.86637,34.497658,13.62
2021-04-13,249.06797790527344,249.74247452603694,247.46848171177655,247.88283047292305,23837500,7433166379,37.86637,34.497658,13.62
2021-04-14,246.27366638183594,249.3955580266326,245.85934706457286,248.09478944476965,23070900,7433166379,37.86637,34.497658,13.62
2021-04-15,250.04119873046875,250.45551812968904,248.33572599552357,248.52841833215172,25627500,7433166379,37.86637,34.497658,13.62
2021-04-16,251.23597717285156,251.48650954221523,248.21044595029304,250.01227945558986,24878600,7433166379,37.86637,34.497658,13.62
2021-04-19,249.30885314941406,251.94899946253807,248.42240384546088,250.70601205036382,23209300,7433166379,37.86637,34.497658,13.62
2021-04-20,248.84634399414062,250.71563268239618,247.47809054198993,248.4223797923588,19722900,7433166379,37.86637,34.497658,13.62
2021-04-21,251.08177185058594,251.17813270314747,247.87316423723325,249.5015656083509,24030400,7433166379,37.86637,34.497658,13.62
2021-04-22,247.79608154296875,252.23803140664782,246.32183702164951,250.72525136767766,25606200,7433166379,37.86637,34.497658,13.62
2021-04-23,251.63096618652344,251.97785932499406,247.89238912242618,248.48016965517937,21462600,7433166379,37.86637,34.497658,13.62
2021-04-26,252.01641845703125,252.8739918255724,250.68674453877372,252.12242421733816,19763300,7433166379,37.86637,34.497658,13.62
2021-04-27,252.42117309570312,253.59670517141066,250.63859986706004,252.04537451332973,31014200,7433166379,37.86637,34.497658,13.62
2021-04-28,245.28121948242188,247.18905855365446,243.72990381278854,246.7458045014703,46903100,7433166379,37.86637,34.497658,13.62
2021-04-29,243.30593872070312,246.765093449427,239.92388443782954,246.1484222060443,40589000,7433166379,37.86637,34.497658,13.62
2021-04-30,242.98797607421875,243.85517969639238,240.50203058408832,240.63692696496827,30945100,7433166379,37.86637,34.497658,13.62
2021-05-03,242.67962646484375,245.07887049530544,241.96659439850615,244.16348652412827,19626600,7433166379,37.86637,34.497658,13.62
2021-05-04,238.75802612304688,242.0533797589674,236.80202097873325,241.82212248724872,32756100,7433166379,37.86637,34.497658,13.62
2021-05-05,237.48611450195312,240.40566914745548,236.85981302850186,239.98170489353652,21901300,7433166379,37.86637,34.497658,13.62
2021-05-06,240.62728881835938,240.75255499791135,235.77100426763195,237.46684663242817,26491100,7433166379,37.86637,34.497658,13.62
2021-05-07,243.25778198242188,245.03071003481767,242.0147945427054,242.9590692028245,27032900,7433166379,37.86637,34.497658,13.62
2021-05-10,238.17025756835938,242.55441256020535,238.11244692669274,241.72575905690567,29299900,7433166379,37.86637,34.497658,13.62
2021-05-11,237.2548370361328,237.6113604206807,233.72825633008125,235.6360806074667,33641600,7433166379,37.86637,34.497658,13.62
2021-05-12,230.2884063720703,235.47230909481863,229.39231209908553,233.34285752909457,36684400,7433166379,37.86637,34.497658,13.62
2021-05-13,234.17152404785156,236.64785427436397,232.620208166941,232.98636182287154,29624300,7433166379,37.86637,34.497658,13.62
2021-05-14,239.10484313964844,240.09729811694152,236.54181220846695,236.6285281495661,23901100,7433166379,37.86637,34.497658,13.62
2021-05-17,236.24310302734375,237.60171160213525,234.64362173562034,237.56317608415452,24970200,7433166379,37.86637,34.497658,13.62
2021-05-18,234.21969604492188,237.4283187651107,234.04624942898002,237.29342237609092,20168000,7433166379,37.86637,34.497658,13.62
2021-05-19,234.7991485595703,234.90538436974762,230.43385737322748,231.11954918173777,25739800,7433166379,37.86637,34.497658,13.62
2021-05-20,238.0441131591797,239.4638029635888,235.5137884879569,235.6103718400931,21800700,7433166379,37.86637,34.497658,13.62
2021-05-21,236.7789764404297,239.8308279648836,236.3637004017269,239.0968445135114,21863100,7433166379,37.86637,34.497658,13.62
2021-05-24,242.19699096679688,242.56399008801017,239.0389034036192,239.30931915507537,21411500,7433166379,37.86637,34.497658,13.62
2021-05-25,243.10479736328125,244.0995440791207,242.23560606830273,243.15308904334714,17704300,7433166379,37.86637,34.497658,13.62
2021-05-26,242.88267517089844,244.28304548417626,242.16799661550857,242.8247163124464,17771600,7433166379,37.86637,34.497658,13.62
2021-05-27,240.77728271484375,242.87301199859237,240.7193385919879,242.57362420613572,24426200,7433166379,37.86637,34.497658,13.62
2021-05-28,241.13461303710938,243.45248109189532,241.01872479216328,242.40944267772443,18270200,7433166379,37.86637,34.497658,13.62
2021-06-01,238.93264770507812,242.6895105857164,238.50771922855193,242.63156646330611,23213300,7433166379,37.86637,34.497658,13.62
2021-06-02,238.83607482910156,240.73865207598823,237.42603735048823,239.63766956013188,19406700,7433166379,37.86637,34.497658,13.62
2021-06-03,237.300537109375,237.90896522410046,234.68328086746874,236.827302143207,25307700,7433166379,37.86637,34.497658,13.62
2021-06-04,242.2066192626953,243.03718605552368,239.0388795729667,239.28032323673594,25281100,7433166379,37.86637,34.497658,13.62
2021-06-07,245.123291015625,245.3937067711973,241.26019195138838,241.42437189323203,23079200,7433166379,37.86637,34.497658,13.62
2021-06-08,243.92572021484375,247.24798750204266,243.86776135481398,246.42707312197177,22455000,7433166379,37.86637,34.497658,13.62
2021-06-09,244.91079711914062,246.78440235278245,244.54381276226331,245.1232687272785,17937600,7433166379,37.86637,34.497658,13.62
2021-06-10,248.4359130859375,248.64838473195024,244.9881045330119,245.58688022456346,24563600,7433166379,37.86637,34.497658,13.62
2021-06-11,249.06365966796875,249.64310092841745,247.82743971739598,249.16021356263965,18999700,7433166379,37.86637,34.497658,13.62
2021-06-14,250.99517822265625,251.05312234156568,248.01090873330963,249.0732667018195,19150500,7433166379,37.86637,34.497658,13.62
2021-06-15,249.51756286621094,251.09178050392276,248.8608430765851,250.87930886926642,18038900,7433166379,37.86637,34.497658,13.62
2021-06-16,248.57110595703125,251.66156742450917,245.71240625795707,250.52196031099743,27220000,7433166379,37.86637,34.497658,13.62
2021-06-17,251.97061157226562,252.7915259561424,247.24798864832576,247.3059327720719,27565500,7433166379,37.86637,34.497658,13.62
2021-06-18,250.55093383789062,253.32270262724634,249.89421408793928,250.74410057522036,37202200,7433166379,37.86637,34.497658,13.62
2021-06-21,253.64141845703125,254.50094262852164,249.09262779573734,250.9275938620824,26696100,7433166379,37.86637,34.497658,13.62
2021-06-22,256.4228820800781,256.69329785095465,253.41930706163052,253.72836207780614,24694100,7433166379,37.86637,34.497658,13.62
2021-06-23,256.1910705566406,257.6976768866212,255.37982326150552,256.8864295914861,19518700,7433166379,37.86637,34.497658,13.62
2021-06-24,257.56243896484375,258.6827410747314,256.3841927348846,257.05057958881,21446900,7433166379,37.86637,34.497658,13.62
2021-06-25,255.94956970214844,258.10325763529636,255.6984883519577,257.1181781696989,25611100,7433166379,37.86637,34.497658,13.62
2021-06-28,259.5229797363281,259.69681210956895,256.80915517490627,257.07957091320475,19590000,7433166379,37.86637,34.497658,13.62
2021-06-29,262.11126708984375,262.3527107827182,258.8083338762617,259.66785809687894,19937800,7433166379,37.86637,34.497658,13.62
2021-06-30,261.6283874511719,262.07263560674545,260.3728920002913,261.4255829956221,21656500,7433166379,37.86637,34.497658,13.62
2021-07-01,262.3043518066406,262.53612824792566,260.3728028676714,260.38244057065975,16725300,7433166379,37.86637,34.497658,13.62
2021-07-02,268.1473693847656,268.48539646198327,263.17363502118866,263.4826900331081,26458000,7433166379,37.86637,34.497658,13.62
2021-07-06,268.156982421875,269.8084487566481,264.9119643981238,268.5143143127748,31565600,7433166379,37.86637,34.497658,13.62
2021-07-07,270.34930419921875,271.0833024012596,267.66445171709097,269.83744478808626,23260000,7433166379,37.86637,34.497658,13.62
2021-07-08,267.9251708984375,269.1903331173637,265.4624282750565,267.4229493028893,24618600,7433166379,37.86637,34.497658,13.62
2021-07-09,268.4273986816406,268.53361974213453,265.89707390763294,266.28337785876886,23916700,7433166379,37.86637,34.497658,13.62
2021-07-12,267.8286437988281,270.1947741027663,267.1139504873323,269.6056656896285,18931700,7433166379,37.86637,34.497658,13.62
2021-07-13,271.3633728027344,273.16936668942884,267.8962453327776,268.02177128034975,26120100,7433166379,37.86637,34.497658,13.62
2021-07-14,272.841064453125,273.95169964474775,270.948124511582,272.6865369391352,23113700,7433166379,37.86637,34.497658,13.62
2021-07-15,271.4116516113281,272.8410087189218,270.2527102297004,272.3484542107645,22604200,7433166379,37.86637,34.497658,13.62
2021-07-16,271.1412658691406,274.3766172336164,269.89540816708495,272.4160956352856,26186800,7433166379,37.86637,34.497658,13.62
2021-07-19,267.529296875,270.77428617836256,265.05691565154973,269.3835680560332,32935600,7433166379,37.86637,34.497658,13.62
2021-07-20,269.7601623535156,271.3536845134993,266.8048945010074,268.5143048947206,26259700,7433166379,37.86637,34.497658,13.62
2021-07-21,271.7690124511719,271.8849007070508,267.79969232178405,269.3545755433379,24364300,7433166379,37.86637,34.497658,13.62
2021-07-22,276.3468017578125,276.6172175095201,273.7198932527501,274.1255021437583,23384100,7433166379,37.86637,34.497658,13.62
2021-07-23,279.7559509277344,280.0649764107566,276.69443237275715,277.5346515878261,22768100,7433166379,37.86637,34.497658,13.62
2021-07-26,279.15716552734375,279.77527548305756,276.8296744343283,279.10888858153703,23176100,7433166379,37.86637,34.497658,13.62
2021-07-27,276.7331237792969,279.66905799664846,273.2659957297597,279.52419766900096,33604100,7433166379,37.86637,34.497658,13.62
2021-07-28,276.424072265625,280.2195602635999,274.1158562811447,279.0992579270903,33566900,7433166379,37.86637,34.497658,13.62
2021-07-29,276.6944274902344,278.74186496050413,276.2887891833402,276.443316658676,18168300,7433166379,37.86637,34.497658,13.62
2021-07-30,275.1589660644531,276.8490723591547,274.19319103890933,275.4100770024912,20944800,7433166379,37.86637,34.497658,13.62
2021-08-02,275.07196044921875,276.9552034530972,274.0289072556845,276.55923228454304,16267400,7433166379,37.86637,34.497658,13.62
2021-08-03,277.293212890625,277.39946342817643,274.2800006972531,275.65141366890487,17879000,7433166379,37.86637,34.497658,13.62
2021-08-04,276.7041015625,277.7471252056278,274.90774540592605,276.42401866440616,16191300,7433166379,37.86637,34.497658,13.62
2021-08-05,279.6111145019531,279.7173650578754,276.3081811316384,277.0614843102284,13900200,7433166379,37.86637,34.497658,13.62
2021-08-06,279.55316162109375,279.5918008650478,277.7761395496052,278.6356932572146,16589300,7433166379,37.86637,34.497658,13.62
2021-08-09,278.4617919921875,281.57158754551716,277.9595997842777,279.8332049639728,16117600,7433166379,37.86637,34.497658,13.62
2021-08-10,276.6365661621094,279.350391287468,275.4390147112354,278.91578079094836,18616600,7433166379,37.86637,34.497658,13.62
2021-08-11,277.1290588378906,278.7805253038503,276.0763384903963,277.3801402153559,13955900,7433166379,37.86637,34.497658,13.62
2021-08-12,279.8912048339844,280.0457323456055,276.5399649505444,276.82004790742695,14561300,7433166379,37.86637,34.497658,13.62
2021-08-13,282.8271179199219,282.8753948641659,279.39860015858017,279.5724619986874,18249000,7433166379,37.86637,34.497658,13.62
2021-08-16,284.51727294921875,284.72974459233865,280.09400768966105,283.1555268919196,22507600,7433166379,37.86637,34.497658,13.62
2021-08-17,283.0492858886719,283.38731298774286,281.1177361489637,282.3829283437338,20075300,7433166379,37.86637,34.497658,13.62
2021-08-18,281.3172302246094,285.2748073508947,280.87210209094656,282.584814824955,21813000,7433166379,37.86637,34.497658,13.62
2021-08-19,287.16168212890625,287.83903054796286,279.2949260524418,279.34329542686044,29850500,7433166379,37.86637,34.497658,13.62
2021-08-20,294.5059509277344,295.93804471105017,288.40993310312365,290.01619207467786,40817600,7433166379,37.86637,34.497658,13.62
2021-08-23,294.78662109375,295.51233903318786,292.0772859316641,293.431953512707,22830200,7433166379,37.86637,34.497658,13.62
2021-08-24,292.8222351074219,295.75413329406643,292.2223132288288,295.1445257304872,18175800,7433166379,37.86637,34.497658,13.62
2021-08-25,292.2320251464844,294.7284811462343,290.693507101477,294.4478620221924,20006100,7433166379,37.86637,34.497658,13.62
2021-08-26,289.406494140625,292.6383529203464,289.2710422129665,291.24497278987053,17666100,7433166379,37.86637,34.497658,13.62
2021-08-27,290.0161437988281,291.1289050222775,287.2196974474057,289.3097679469551,22605700,7433166379,37.86637,34.497658,13.62
2021-08-30,293.76080322265625,294.37041072831073,291.3127170454971,291.37077209084276,16348100,7433166379,37.86637,34.497658,13.62
2021-08-31,292.1061706542969,294.64133935853647,291.73846902002873,294.5639424758335,26285300,7433166379,37.86637,34.497658,13.62
2021-09-01,292.0578308105469,295.3090616023399,291.72884231587955,293.06416766628405,18983800,7433166379,37.86637,34.497658,13.62
2021-09-02,291.3998718261719,293.538311938404,290.4612756544539,292.41589443055443,16285600,7433166379,37.86637,34.497658,13.62
2021-09-03,291.39019775390625,292.8029200030928,290.53868422414,291.2450305839683,14747900,7433166379,37.86637,34.497658,13.62
2021-09-07,290.4612121582031,291.341753077698,288.5453365467867,291.26435619148464,17180400,7433166379,37.86637,34.497658,13.62
2021-09-08,290.49029541015625,290.8773389745254,287.8390159882199,290.0742243166977,15046800,7433166379,37.86637,34.497658,13.62
2021-09-09,287.6260986328125,292.3577919400871,287.3841927466621,291.08052177412657,19927000,7433166379,37.86637,34.497658,13.62
2021-09-10,286.135986328125,290.20970322785337,285.81668351097755,288.7582677272122,19633400,7433166379,37.86637,34.497658,13.62
2021-09-13,287.37451171875,288.8743459549039,284.5587236147856,287.9163785501458,23652900,7433166379,37.86637,34.497658,13.62
2021-09-14,290.0838928222656,291.63209651757876,288.4486065448419,289.8613287594078,21853400,7433166379,37.86637,34.497658,13.62
2021-09-15,294.9510803222656,295.4348922001529,292.04820905494216,293.4415896256201,28356300,7433166379,37.86637,34.497658,13.62
2021-09-16,295.33807373046875,295.42515631014606,291.0224807813531,293.925351555378,19550800,7433166379,37.86637,34.497658,13.62
2021-09-17,290.1612548828125,294.6413564227662,289.8322664356044,294.3220536600285,41372500,7433166379,37.86637,34.497658,13.62
2021-09-20,284.7716064453125,289.0485156418267,280.14636693580707,286.73588112231,38278700,7433166379,37.86637,34.497658,13.62
2021-09-21,285.2554626464844,287.90677173611795,284.54911622532234,286.1166619369012,22364100,7433166379,37.86637,34.497658,13.62
2021-09-22,288.9131164550781,290.50003374498624,284.974909823731,287.1230359542551,26626300,7433166379,37.86637,34.497658,13.62
2021-09-23,289.86126708984375,291.15787891906757,287.8969927436246,289.1742627352264,18604600,7433166379,37.86637,34.497658,13.62
2021-09-24,289.65802001953125,290.0934327556411,287.31635880822057,288.57428672585667,14999000,7433166379,37.86637,34.497658,13.62
2021-09-27,284.6459045410156,286.87142745592587,283.4557166434828,286.552124596826,23571700,7433166379,37.86637,34.497658,13.62
2021-09-28,274.34063720703125,281.3655941145133,273.59557765271893,280.41731233941005,43186200,7433166379,37.86637,34.497658,13.62
2021-09-29,274.8050842285156,277.48539079265004,273.8471463773085,275.8694760240385,26353700,7433166379,37.86637,34.497658,13.62
2021-09-30,272.7924499511719,278.5110792660629,272.5021451623447,276.4597220216069,32343600,7433166379,37.86637,34.497658,13.62
2021-10-01,279.739990234375,280.59150373187396,272.1828522383653,272.9859668378756,30086300,7433166379,37.86637,34.497658,13.62
2021-10-04,273.94384765625,278.43363442373504,271.1764588957489,278.0949603265245,31350700,7433166379,37.86637,34.497658,13.62
2021-10-05,279.4109191894531,280.9978060780893,274.85339209333415,274.85339209333415,24993000,7433166379,37.86637,34.497658,13.62
2021-10-06,283.6201477050781,284.1233308910271,276.26623174874106,276.52747949792473,28002600,7433166379,37.86637,34.497658,13.62
2021-10-07,285.3038330078125,287.0358875725448,284.40395011964176,285.62313581249157,20430500,7433166379,37.86637,34.497658,13.62
2021-10-08,285.3038330078125,287.0358875725448,284.2491267954087,286.6294726552418,17685700,7433166379,37.86637,34.497658,13.62
2021-10-11,284.7038879394531,288.322790569449,283.2717944538559,283.43630345045904,19298600,7433166379,37.86637,34.497658,13.62
2021-10-12,283.39764404296875,285.87475844055797,282.8848046449413,285.77799016121577,17974100,7433166379,37.86637,34.497658,13.62
2021-10-13,286.7165222167969,287.6551182103089,283.98781680932575,285.3618551976884,23416300,7433166379,37.86637,34.497658,13.62
2021-10-14,292.947998046875,293.4511516077719,288.18727770329605,289.5226027824532,27262900,7433166379,37.86637,34.497658,13.62
2021-10-15,294.36077880859375,294.5930285619211,290.7902452200599,292.5513273292696,25384800,7433166379,37.86637,34.497658,13.62
2021-10-18,297.341064453125,298.2312616290106,292.8899899851107,293.74150347823866,22729300,7433166379,37.86637,34.497658,13.62
2021-10-19,298.2506103515625,299.2859450829905,297.2733011398646,298.36672045007583,17682100,7433166379,37.86637,34.497658,13.62
2021-10-20,297.45709228515625,299.6729579855755,296.1991642347803,299.1988024724206,16537100,7433166379,37.86637,34.497658,13.62
2021-10-21,300.6986999511719,300.9502619908337,296.44113276271713,297.2249349952262,16918100,7433166379,37.86637,34.497658,13.62
2021-10-22,299.1505126953125,301.01801913734624,297.83452925726135,300.35035649773357,17449300,7433166379,37.86637,34.497658,13.62
2021-10-25,298.15386962890625,299.382740991033,296.5379251966183,299.344027778111,17554500,7433166379,37.86637,34.497658,13.62
2021-10-26,300.0697021484375,302.28556817807555,298.6086107788768,300.9309012167668,28107300,7433166379,37.86637,34.497658,13.62
2021-10-27,312.7069396972656,315.5420698297333,305.769065317171,305.769065317171,52588700,7433166379,37.86637,34.497658,13.62
2021-10-28,313.8487854003906,314.3519391457011,310.95557015863426,313.82941402549045,26297900,7433166379,37.86637,34.497658,13.62
2021-10-29,320.8833312988281,321.25103298902206,313.4132759770589,313.63584003415747,34766000,7433166379,37.86637,34.497658,13.62
2021-11-01,318.7061767578125,320.7575340415981,315.8033059910529,320.63173825031396,27073200,7433166379,37.86637,34.497658,13.62
2021-11-02,322.344482421875,322.6541290876948,319.31581556767475,319.6157765472091,26487100,7433166379,37.86637,34.497658,13.62
2021-11-03,323.18634033203125,324.0571958222287,319.94479478506963,323.08957204877953,21500100,7433166379,37.86637,34.497658,13.62
2021-11-04,325.54730224609375,325.64407051672566,318.8416774576779,322.1122501101373,23992200,7433166379,37.86637,34.497658,13.62
2021-11-05,325.1796569824219,327.821280628621,323.59276928080993,327.55034714153925,22570100,7433166379,37.86637,34.497658,13.62
2021-11-08,326.0794982910156,326.7181334708356,323.61206968994304,326.3794592729646,20897000,7433166379,37.86637,34.497658,13.62
2021-11-09,325.0730895996094,327.7533957585994,323.6990513931691,326.1955067457441,21307400,7433166379,37.86637,34.497658,13.62
2021-11-10,320.08984375,323.79585831193276,319.238359870115,323.73780326397525,25500900,7433166379,37.86637,34.497658,13.62
2021-11-11,321.6671142578125,322.9637263705038,319.80929343616174,320.52532546851364,16849800,7433166379,37.86637,34.497658,13.62
2021-11-12,325.8182678222656,326.311765380492,322.98313734325006,323.1089331545261,23831000,7433166379,37.86637,34.497658,13.62
2021-11-15,325.189208984375,326.94060500757,323.21524894454166,326.61161658918496,16723000,7433166379,37.86637,34.497658,13.62
2021-11-16,328.51788330078125,329.6403301704933,324.64738907261324,324.811868540775,20886800,7433166379,37.86637,34.497658,13.62
2021-11-17,328.74090576171875,331.71695259761833,327.6551891582324,328.5664219326353,19053400,7433166379,37.86637,34.497658,13.62
2021-11-18,330.8250732421875,331.968980623258,326.8020941377926,327.8296493909569,22463500,7433166379,37.86637,34.497658,13.62
2021-11-19,332.6087951660156,334.5379095401843,331.72667256930407,332.1532083396236,21963400,7433166379,37.86637,34.497658,13.62
