Date,Close_GOOG,High_GOOG,Low_GOOG,Open_GOOG,Volume_GOOG,SharesOutstanding
2017-05-10,46.12336349487305,46.283268516088945,45.94359395461355,46.28227585845221,23478000,5430000000
2017-05-11,46.2137451171875,46.30958962299272,45.83781960386578,45.95153952487395,16700000,5430000000
2017-05-12,46.294193267822266,46.35477947989408,46.0771801319928,46.25992763703135,21012000,5430000000
2017-05-15,46.53554916381836,46.59364995249584,46.15117844250568,46.33045167484035,22162000,5430000000
2017-05-16,46.82954025268555,46.834999870496105,46.56038223125601,46.680558232181156,19390000,5430000000
2017-05-17,45.668479919433594,46.647429866643996,45.59498536069503,46.46552723443464,47242000,5430000000
2017-05-18,46.19587326049805,46.34137718129815,45.6252769298987,45.737011544217935,31938000,5430000000
2017-05-19,46.383087158203125,46.56906270194666,46.233608831851136,46.25695144125105,27860000,5430000000
2017-05-22,46.77292251586914,46.7740667244071,46.432255261926,46.432255261926,22408000,5430000000
2017-05-23,47.118560791015625,47.250008377593794,46.80843102219807,47.07386467125824,25416000,5430000000
2017-05-24,47.4234733581543,47.429929422235126,47.15232624429934,47.32514341033162,20496000,5430000000
2017-05-25,48.14751434326172,48.30091404925139,47.44879323135425,47.5411634356624,33210000,5430000000
2017-05-26,48.24335479736328,48.41766091969617,47.92354098846354,48.15545534863653,25040000,5430000000
2017-05-30,48.46236038208008,48.47825427180979,48.145031959121255,48.185753658004444,29334000,5430000000
2017-05-31,47.915103912353516,48.630707786010895,47.68269320253013,48.41965058211436,48962000,5430000000
2017-06-01,48.01889419555664,48.24484884526092,47.6742525450033,48.11821300549909,28210000,5430000000
2017-06-02,48.448448181152344,48.46235296455642,47.97171112639695,48.14353560382435,35020000,5430000000
2017-06-05,48.84970474243164,49.010109879497534,48.42362350594126,48.49562907152071,25042000,5430000000
2017-06-06,48.49662399291992,49.076654330212975,48.425611081651645,48.82388655689689,36292000,5430000000
2017-06-07,48.71364212036133,48.864609443161925,48.46534130052848,48.66696068723815,29078000,5430000000
2017-06-08,48.8363037109375,48.89390816768896,48.52791300048353,48.783662542685406,29638000,5430000000
2017-06-09,47.1687126159668,48.890428071775645,46.46353922345392,48.890428071775645,66188000,5430000000
2017-06-12,46.82456970214844,47.145126155887894,45.45062155702196,46.6587049340819,75270000,5430000000
2017-06-13,47.34600067138672,47.67276692941618,46.8836646449644,47.27200978191871,40266000,5430000000
2017-06-14,47.21488952636719,47.73085928990769,46.79228261685627,47.66977675063876,29794000,5430000000
2017-06-15,46.79527282714844,46.84637196843734,45.90784437993744,46.38110722094578,42662000,5430000000
2017-06-16,46.66962432861328,46.78185905021697,46.263157549317235,46.68055114011465,61894000,5430000000
2017-06-19,47.543148040771484,47.67325817771824,47.12997513799296,47.17516758182106,30666000,5430000000
2017-06-20,47.20844268798828,47.75420739644558,47.177651356032044,47.55059890877136,22520000,5430000000
2017-06-21,47.64643859863281,47.67871891384544,47.21489018744169,47.35791244318833,24044000,5430000000
2017-06-22,47.52924728393555,47.709513168166374,47.40311155561396,47.60920169564918,18828000,5430000000
2017-06-23,47.95135498046875,47.97171582878982,47.38572576448415,47.51633223328281,30558000,5430000000
2017-06-26,47.289886474609375,48.33473834026642,47.21639191202954,48.165395471462,31968000,5430000000
2017-06-27,46.05135726928711,47.092234561899794,46.027518331268205,46.802715736611425,51598000,5430000000
2017-06-28,46.70488739013672,46.81711832533279,45.48870748080585,46.134291100136075,54428000,5430000000
2017-06-29,45.577598571777344,46.246520997266416,45.22153379485336,46.17997504825767,65984000,5430000000
2017-06-30,45.12767791748047,45.987793013493544,45.106820741130015,45.987793013493544,41804000,5430000000
2017-07-03,44.62958908081055,45.38640719362754,44.43541463395933,45.29900785431118,34196000,5430000000
2017-07-05,45.27566909790039,45.414716957529514,44.61965872451226,44.78155286734475,36278000,5430000000
2017-07-06,45.02637481689453,45.43627047153447,44.67925150279527,44.898750101110316,28490000,5430000000
2017-07-07,45.61732864379883,45.763825211932705,45.133639152404754,45.133639152404754,32756000,5430000000
2017-07-10,46.12435531616211,46.20282073327699,45.66698642394307,45.775246724698285,23856000,5430000000
2017-07-11,46.18842315673828,46.25496532121455,45.786669581794676,46.16110991505352,22264000,5430000000
2017-07-12,46.870750427246094,46.993408052071736,46.4059290259948,46.61499711753443,30642000,5430000000
2017-07-13,47.0361213684082,47.3981421053261,46.83003123869057,46.99291423835397,25894000,5430000000
2017-07-14,47.4746208190918,47.52030959562875,47.07808436987258,47.27647572950478,21076000,5430000000
2017-07-17,47.34699630737305,47.710506050708176,47.13946643378865,47.524776759371235,23310000,5430000000
2017-07-18,47.94192123413086,48.07302403255265,47.2069491635749,47.32613628124541,23080000,5430000000
2017-07-19,48.21455001831055,48.32132132986142,47.87388281423346,48.06308638246125,24490000,5430000000
2017-07-20,48.07848358154297,48.463346778240926,47.74873940222601,48.41865445427706,32490000,5430000000
2017-07-21,48.315364837646484,48.33075860890873,47.68120435521891,47.78549024101593,34220000,5430000000
2017-07-24,48.683837890625,48.9748494795897,48.20859360073986,48.28059916321658,64966000,5430000000
2017-07-25,47.2119140625,47.658856261219995,46.94871582013421,47.36635567523618,93220000,5430000000
2017-07-26,47.067901611328125,47.42545538905083,46.79372728923149,47.40956528876929,41766000,5430000000
2017-07-27,46.387062072753906,47.265552790751535,45.68735204157309,47.265552790751535,64260000,5430000000
2017-07-28,46.75653076171875,46.87075079769962,46.05979877191324,46.154154289081376,36928000,5430000000
2017-07-31,46.20878601074219,46.85883664452069,45.98729830579993,46.774415271566596,39402000,5430000000
2017-08-01,46.22517013549805,46.55377014048566,46.14720483049822,46.30214278280957,25554000,5430000000
2017-08-02,46.20331573486328,46.31306501889397,45.52247386859077,46.114919955330706,36488000,5430000000
2017-08-03,45.86861038208008,46.29519177570148,45.79859012526099,46.200836249711415,24050000,5430000000
2017-08-04,46.082645416259766,46.19919934479379,45.83782268265084,46.022559314363946,21646000,5430000000
2017-08-07,46.15216827392578,46.26837363293443,46.01014244862506,46.13727083101156,20644000,5430000000
2017-08-08,46.02454376220703,46.47267566914734,45.96594285921795,46.03944120518583,21232000,5430000000
2017-08-09,45.831363677978516,45.984316309159006,45.55078255202602,45.71763996785928,23842000,5430000000
2017-08-10,45.053688049316406,45.650604966120795,44.9985652353183,45.56568347646835,36480000,5430000000
2017-08-11,45.40876007080078,45.57710648548658,44.97125186213058,45.089938869229975,24136000,5430000000
2017-08-14,45.81993865966797,45.919158955461896,45.59746211434112,45.812986267626506,21290000,5430000000
2017-08-15,45.79758834838867,46.01261615338985,45.67840503687015,45.89740347195276,17668000,5430000000
2017-08-16,46.03298568725586,46.31803378893454,45.85842948149338,45.950053303423275,20134000,5430000000
2017-08-17,45.23941421508789,46.0280163154667,45.23941421508789,45.97438628053448,25544000,5430000000
2017-08-18,45.22401809692383,45.45270064587849,45.04941265491821,45.20613889369448,26854000,5430000000
2017-08-21,45.02488708496094,45.339733876624955,44.8629929404627,45.190751860477995,18868000,5430000000
2017-08-22,45.92026138305664,45.97836217286956,45.2640009327746,45.325829872387054,23334000,5430000000
2017-08-23,46.03497314453125,46.180477069648504,45.655569500189095,45.78319800819607,21804000,5430000000
2017-08-24,45.75090789794922,46.225659627862996,45.46387452891736,46.117399335531836,25406000,5430000000
2017-08-25,45.483245849609375,45.96321099903597,45.463881447065035,45.86066415511794,21068000,5430000000
2017-08-28,45.37995147705078,45.64985585462256,45.28361064051838,45.48870811196751,21730000,5430000000
2017-08-29,45.751407623291016,45.85271553158352,44.942444709682356,44.947411786527844,23712000,5430000000
2017-08-30,46.16259765625,46.22462360541887,45.66996666151949,45.68983118118795,26024000,5430000000
2017-08-31,46.647274017333984,46.77887312861612,46.27134854314372,46.27134854314372,31652000,5430000000
2017-09-01,46.548458099365234,46.80371130872334,46.43970146261315,46.736669027332354,18948000,5430000000
2017-09-05,46.10697937011719,46.531571645984286,45.78468387872006,46.33690465390773,26528000,5430000000
2017-09-06,46.0751953125,46.22939066539749,45.65109936610018,46.19140067071708,30554000,5430000000
2017-09-07,46.47943115234375,46.5022736457123,45.86712048087613,46.26986292615455,24254000,5430000000
2017-09-08,46.0101432800293,46.53107640644349,45.92969254031499,46.506248597394425,20230000,5430000000
2017-09-11,46.13826370239258,46.60010337872146,46.03099983965152,46.39500969012342,25340000,5430000000
2017-09-12,46.286746978759766,46.35676723040893,45.87908673219874,46.312571232601044,22688000,5430000000
2017-09-13,46.43672561645508,46.543989482823754,46.17700164685177,46.21673068866386,22052000,5430000000
2017-09-14,45.94110870361328,46.32150493094711,45.8859858989452,46.246021280015626,27952000,5430000000
2017-09-15,45.701751708984375,46.00964608782036,45.506588387158,45.918768655090894,50108000,5430000000
2017-09-18,45.43904495239258,45.79063896492188,45.220539042947536,45.687842073274936,26138000,5430000000
2017-09-19,45.77722930908203,45.807520519724704,45.31737501147934,45.559219734148925,18734000,5430000000
2017-09-20,46.26241683959961,46.37663689048763,45.786672349937064,45.83533910131055,33396000,5430000000
2017-09-21,46.30561828613281,46.50823031755038,45.87754794266398,46.33293152611429,25812000,5430000000
2017-09-22,46.1109504699707,46.41884485050869,46.009150013308236,46.07221787596049,21054000,5430000000
2017-09-25,45.73552322387695,46.0051775620199,45.1758536976335,45.95799979803187,37136000,5430000000
2017-09-26,45.9286994934082,46.22467440545895,45.74396286420554,45.87208769428299,33338000,5430000000
2017-09-27,46.903526306152344,47.17218797097169,46.07172084567055,46.07172084567055,44788000,5430000000
2017-09-28,47.15232467651367,47.211421909016345,46.70786787130428,46.748093241062,20406000,5430000000
2017-09-29,47.62956237792969,47.66313087934156,47.25214406324082,47.27647554360956,31620000,5430000000
2017-10-02,47.33954620361328,47.7998931044617,47.06988808838909,47.672764721532324,25668000,5430000000
2017-10-03,47.56400680541992,47.574437288486024,47.13444745976578,47.37579588032299,17766000,5430000000
2017-10-04,47.260581970214844,47.69312306655933,47.21141889546128,47.524772876701135,19048000,5430000000
2017-10-05,48.168373107910156,48.21555086927014,47.43439368135516,47.44979124176047,24276000,5430000000
2017-10-06,48.611839294433594,48.64014519468903,47.84061622837873,48.00648099900952,23478000,5430000000
2017-10-09,48.517974853515625,48.936364884504776,48.473778856888934,48.66695684917397,17828000,5430000000
2017-10-10,48.299476623535156,48.74492608249262,47.975692141706766,48.6669607767078,19368000,5430000000
2017-10-11,49.126319885253906,49.19882178651549,48.28209480452601,48.35509682341753,33866000,5430000000
2017-10-12,49.0557975769043,49.36816270095758,48.915260739661186,49.036929503427615,25248000,5430000000
2017-10-13,49.14767074584961,49.52161095088019,49.11390144133744,49.26287965548789,23396000,5430000000
2017-10-16,49.26288604736328,49.35759014756614,48.865606969311926,49.267853125110356,18210000,5430000000
2017-10-17,49.271820068359375,49.48336980977882,49.093539513117385,49.17796087815621,25804000,5430000000
2017-10-18,49.30310821533203,49.497278887269715,49.01334308840674,49.25146349193874,21152000,5430000000
2017-10-19,48.887943267822266,49.107938165737494,48.58700131068102,48.96491590789883,26272000,5430000000
2017-10-20,49.07417297363281,49.21322082396731,48.894403425876106,49.135751848605196,23664000,5430000000
2017-10-23,48.0933837890625,49.139724508517396,47.97767476461677,49.139724508517396,29568000,5430000000
2017-10-24,48.19717025756836,48.28109528822817,47.72341116728823,48.17035334785728,24244000,5430000000
2017-10-25,48.33572769165039,48.47279022974803,47.699581867507085,48.08941218615493,24226000,5430000000
2017-10-26,48.2974853515625,49.0443768830731,48.27960993625574,48.66695859231798,40842000,5430000000
2017-10-27,50.61711120605469,52.063212519597535,50.06737212475086,50.11653519717137,103354000,5430000000
2017-10-30,50.50984573364258,50.900176145742634,50.032612312871265,50.355404117805,41702000,5430000000
2017-10-31,50.48651123046875,50.8520100777665,50.17762418360765,50.41599464435398,26614000,5430000000
2017-11-01,50.9265022277832,51.1335850310216,50.501906137428485,50.51481826567256,27468000,5430000000
2017-11-02,50.93046951293945,51.055116249792526,50.30624317099283,50.7407695990364,20980000,5430000000
2017-11-03,51.273128509521484,51.28156988901951,50.6687628674084,50.758151317362156,21528000,5430000000
2017-11-06,50.94636154174805,51.39181479868578,50.90166921178141,51.09981430101464,22504000,5430000000
2017-11-07,51.315338134765625,51.34712212540511,50.90812493534486,51.01439614209737,22246000,5430000000
2017-11-08,51.639122009277344,51.82147550210758,51.0729964409067,51.175793344448564,21774000,5430000000
2017-11-09,51.21253967285156,51.348113221840876,50.63677927343953,51.348113221840876,24904000,5430000000
2017-11-10,51.05412292480469,51.187707367812784,50.91557140468549,50.97417230604138,14400000,5430000000
2017-11-13,50.93891143798828,51.228430283506995,50.78099551204154,50.82320619656584,17716000,5430000000
2017-11-14,50.951324462890625,50.99154982984127,50.36285276704677,50.7819854051663,19184000,5430000000
2017-11-15,50.69855880737305,50.85647473129203,50.42592272365695,50.61413365063871,17080000,5430000000
2017-11-16,51.274112701416016,51.4439518649171,50.77850378318419,50.77850378318419,22594000,5430000000
2017-11-17,50.60817337036133,51.36946602666553,50.541631207647846,51.34910517815319,27942000,5430000000
2017-11-20,50.572914123535156,50.78297866830331,50.52921445433098,50.666276985380925,19070000,5430000000
2017-11-21,51.37294006347656,51.4037313948882,50.78521474016324,50.817741328100844,21940000,5430000000
2017-11-22,51.445945739746094,51.63197055684719,51.2209837335913,51.39827164712541,14926000,5430000000
2017-11-24,51.67686080932617,51.80439079963753,51.39826877968908,51.44147212132665,10740000,5430000000
2017-11-27,52.35224151611328,52.41431672254536,51.56910277285701,51.646571751489624,26158000,5430000000
2017-11-28,52.014549255371094,52.757716433265045,51.646568786414825,52.39594196908772,28488000,5430000000
2017-11-29,50.73580551147461,51.8491848296979,50.43734894357147,51.7796609002158,49188000,5430000000
2017-11-30,50.723384857177734,51.07497889066422,50.40506379863794,50.77105894551231,34480000,5430000000
2017-12-01,50.16520690917969,50.777021249793805,49.76047914983077,50.44479538987573,38192000,5430000000
2017-12-04,49.59461212158203,50.45969438551538,49.440170492326246,50.28886253747882,38128000,5430000000
2017-12-05,49.915916442871094,50.68366144084023,49.07815118548502,49.45854748794262,41346000,5430000000
2017-12-06,50.572914123535156,50.90017668005054,49.71677342206753,49.73465262607087,25440000,5430000000
2017-12-07,51.1961555480957,51.36053133234147,50.55757352823888,50.67472229506796,29164000,5430000000
2017-12-08,51.50007247924805,51.74837329198583,51.27520899603291,51.52192231425566,25816000,5430000000
2017-12-11,51.701194763183594,51.835275533011135,51.251770905008925,51.42309906945555,23856000,5430000000
2017-12-12,51.6703987121582,52.15855890684014,51.33320960869891,51.62818803312812,25590000,5430000000
2017-12-13,51.67686080932617,51.97755273300622,51.566118857846355,51.950489550570275,25654000,5430000000
2017-12-14,52.10095977783203,52.56528108334187,51.80101045742434,51.894869649452176,31174000,5430000000
2017-12-15,52.84784698486328,53.01818249173747,52.118338328537575,52.37210254356982,65518000,5430000000
2017-12-18,53.490943908691406,53.55798618643939,52.73908910659234,52.94170492628189,31092000,5430000000
2017-12-19,53.170143127441406,53.47604839449477,52.81606744218992,53.39460500063077,26774000,5430000000
2017-12-20,52.88559341430664,53.30422596299768,52.71525789871695,53.22477167015922,25372000,5430000000
2017-12-21,52.820037841796875,53.103100614980534,52.728861098925485,52.88559113517567,19914000,5430000000
2017-12-22,52.64573287963867,52.84834492150523,52.611963574532616,52.694895956386816,15102000,5430000000
2017-12-26,52.47787857055664,52.64572863610347,52.1530976731072,52.543924400149265,15212000,5430000000
2017-12-27,52.111881256103516,52.55882346170408,52.04633175329255,52.51015671622076,25438000,5430000000
2017-12-28,52.05080032348633,52.37905173016282,51.883442799816414,52.2226248063251,16742000,5430000000
2017-12-29,51.964393615722656,52.12827306089524,51.88990261439242,51.98028371589961,17750000,5430000000
