Date,Close_JPM,High_JPM,Low_JPM,Open_JPM,Volume_JPM,SharesOutstanding
2012-02-02,25.970001220703125,26.391884494134047,25.88009102186847,26.066826371007767,26784200,2749753854
2012-02-03,26.47486686706543,26.627022123451102,26.315796661883343,26.467951918269016,41074400,2749753854
2012-02-06,26.3780460357666,26.502536240600413,26.1498157524292,26.322718521555394,23106200,2749753854
2012-02-07,26.191308975219727,26.364211732771484,26.073736366462153,26.184394025763808,21091900,2749753854
2012-02-08,26.48870277404785,26.523282799003685,26.260472498709913,26.31580001098189,23258700,2749753854
2012-02-09,26.184402465820312,26.75152348232808,26.170569924163104,26.696193315699244,28608400,2749753854
2012-02-10,26.01148223876953,26.12213985965828,25.665676843706464,25.741754452746065,22618800,2749753854
2012-02-13,26.48870277404785,26.516367849327235,26.129064710276236,26.336550136584822,24828000,2749753854
2012-02-14,26.22589683532715,26.461044761390816,25.893923758229178,26.440297268537034,27031900,2749753854
2012-02-15,25.866252899169922,26.55786391103771,25.804007802570357,26.33654859830295,26534900,2749753854
2012-02-16,26.281213760375977,26.364206328267564,25.624182888709345,25.693345560524136,22139600,2749753854
2012-02-17,26.60628318786621,26.723855823188707,26.44029534226629,26.696190742540836,28009300,2749753854
2012-02-21,26.599361419677734,26.952084546805388,26.56478139344423,26.730769212966695,22804200,2749753854
2012-02-22,26.329626083374023,26.55094135469148,26.212053499736815,26.48869626974056,23416900,2749753854
2012-02-23,26.620113372802734,26.640860862309214,26.108319979250584,26.32272037787016,31361400,2749753854
2012-02-24,26.47486686706543,26.751512308078205,26.41262177475188,26.737679772198923,17586400,2749753854
2012-02-27,27.014326095581055,27.131898696965564,26.13597982570548,26.32963005776775,34030400,2749753854
2012-02-28,27.11807632446289,27.35322425365166,26.869095853758594,27.06274879668834,37900900,2749753854
2012-02-29,27.138816833496094,27.62294242344926,26.986661569061333,27.201061929102444,41187700,2749753854
2012-03-01,27.920333862304688,27.97566400577116,27.29788557802557,27.325548011472357,44376700,2749753854
2012-03-02,28.10015106201172,28.27305378366623,27.823505652050034,27.961828357030875,34897900,2749753854
2012-03-05,27.94108009338379,28.155477773737164,27.664434691157776,28.148562825910254,30806900,2749753854
2012-03-06,27.19415283203125,27.574538473593037,27.0558300610213,27.284063028930827,33927500,2749753854
2012-03-07,27.629867553710938,27.70594520669713,27.235649386680045,27.290976909941712,22875100,2749753854
2012-03-08,27.9687557220459,28.183156141865616,27.816603053474893,27.989505851891245,22052300,2749753854
2012-03-09,28.376802444458008,28.660362888484684,28.010249407573685,28.18315218169451,33494200,2749753854
2012-03-12,28.037919998168945,28.342227990679266,27.802772073592227,28.259235381501448,30763800,2749753854
2012-03-13,30.009010314941406,30.244158234499242,28.231569696452354,28.369892467654743,77277600,2749753854
2012-03-14,30.140413284301758,30.430888682621752,29.7876901425852,30.168075723460568,68028700,2749753854
2012-03-15,30.915010452270508,31.06716306949781,29.690858735976686,30.181901884588285,57117700,2749753854
2012-03-16,30.825103759765625,31.067166567807224,30.583040951724026,31.03258654355653,48844500,2749753854
2012-03-19,31.122507095336914,31.36456998409671,30.57613355980753,30.735203835033627,41509300,2749753854
2012-03-20,31.385303497314453,31.537456101845066,30.686775008279188,30.797432647158825,34796200,2749753854
2012-03-21,31.205488204956055,31.585873734901163,31.0256705022083,31.48904861509186,27267900,2749753854
2012-03-22,30.880430221557617,31.19165304093541,30.714442431374565,30.928842777384673,27457200,2749753854
2012-03-23,31.233152389526367,31.295397484529826,30.735191629498722,30.742109216880532,30639300,2749753854
2012-03-26,31.931673049926758,31.931673049926758,31.399134994240296,31.45446249270847,33529400,2749753854
2012-03-27,31.738040924072266,32.153009271213925,31.696545936159445,31.75878841802868,33026400,2749753854
2012-03-28,32.00082778930664,32.02849285082687,31.37146215029152,31.648104850637395,29755800,2749753854
2012-03-29,31.58586311340332,31.82792846981299,31.30922038387396,31.75876580871633,32262300,2749753854
2012-03-30,31.800277709960938,31.9040204291292,31.468304702224213,31.86944040216876,25945800,2749753854
2012-04-02,31.904014587402344,32.05616720582604,31.440633868460715,31.641201681708385,27669300,2749753854
2012-04-03,31.61859893798828,32.015400194865656,31.305338841040136,31.841365627424796,31036400,2749753854
2012-04-04,30.915504455566406,31.22876724861894,30.60224166251387,31.103462131397926,41342900,2749753854
2012-04-05,30.866775512695312,31.138269052815744,30.497823025409307,30.72058709194695,28832300,2749753854
2012-04-09,30.553508758544922,30.82500226351547,29.98267558000255,30.06621143024961,29376400,2749753854
2012-04-10,29.906110763549805,30.63705569265538,29.697269734599317,30.546559595296753,38841000,2749753854
2012-04-11,30.63703727722168,30.776265431353437,30.330737462576742,30.344660543545537,32142200,2749753854
2012-04-12,31.214847564697266,31.319269392280866,30.63009117245537,30.713627041187817,33631100,2749753854
2012-04-13,30.080127716064453,31.291409220887623,29.975708590744862,31.291409220887623,58183900,2749753854
2012-04-16,30.163673400878906,30.490856591622748,29.82256447010194,30.19847978429121,40387600,2749753854
2012-04-17,30.560482025146484,30.630094814775166,30.045338352998062,30.41429091803393,26887000,2749753854
2012-04-18,30.13581657409668,30.56742141799294,30.121893494544427,30.365540747819114,20242900,2749753854
2012-04-19,30.087108612060547,30.41429192077159,29.77384573728802,30.240257285404386,25961800,2749753854
2012-04-20,29.73903465270996,30.337714128875387,29.73207178128067,30.288981995542446,26178100,2749753854
2012-04-23,29.829524993896484,29.906100631531746,29.09858031243084,29.182116164598007,25536300,2749753854
2012-04-24,30.12885856628418,30.149744516759377,29.801675438477698,29.920017650426434,21420400,2749753854
2012-04-25,30.045333862304688,30.55351458620094,29.920028735255496,30.386442853840222,31694000,2749753854
2012-04-26,30.49085235595703,30.553504899618474,29.975711579679828,30.087093584460558,28100300,2749753854
2012-04-27,30.17062759399414,30.623118454718085,30.09405197243566,30.58830942269601,26242900,2749753854
2012-04-30,29.920026779174805,30.191520318179528,29.613726852833576,30.163676801644602,23518000,2749753854
2012-05-01,30.4838924407959,30.797155162168853,29.906096459646164,29.93394262500298,26359700,2749753854
2012-05-02,30.073169708251953,30.302893925243566,29.822559540220094,30.2541644654103,22462200,2749753854
2012-05-03,29.940900802612305,30.20543404440108,29.704213724286834,30.198473831313407,19536400,2749753854
2012-05-04,29.06376075744629,29.711169293350025,29.03591460082436,29.467522061797286,31279900,2749753854
2012-05-07,29.084646224975586,29.516253718267023,28.799229737118146,28.840998975178692,25910100,2749753854
2012-05-08,28.80620574951172,29.126428754100196,28.50686604570512,28.889741608196307,28049700,2749753854
2012-05-09,28.291059494018555,28.555592786028814,27.929067266940518,28.346751831518322,38769900,2749753854
2012-05-10,28.360679626464844,28.820130864923286,28.22145141514711,28.701785955858174,35827100,2749753854
2012-05-11,25.72927474975586,26.446299110965054,25.49258758640125,25.854579874799903,217294200,2749753854
2012-05-14,24.914783477783203,25.388157602815173,24.893897528802647,25.13058459131863,96488500,2749753854
2012-05-15,25.22804832458496,25.94506978636389,25.144509832597162,25.193239291811867,89903700,2749753854
2012-05-16,24.685068130493164,25.74319886447581,24.685068130493164,25.610933518561996,68729600,2749753854
2012-05-17,23.619972229003906,24.434452748011093,23.585165845855673,24.392686150455944,95429200,2749753854
2012-05-18,23.31367301940918,23.661742172155733,22.951680781885937,23.661742172155733,82650100,2749753854
2012-05-21,22.631460189819336,23.466826873804333,22.457425574637355,23.33456152226672,99554800,2749753854
2012-05-22,23.675661087036133,24.072462338899395,22.965602397739904,23.195326642969455,84721000,2749753854
2012-05-23,23.849693298339844,23.961075302878985,23.11874872757945,23.40416528018328,52512900,2749753854
2012-05-24,23.6478214263916,24.002850828864112,23.40417140203539,23.97500465655646,37843800,2749753854
2012-05-25,23.32063865661621,23.75920663461017,23.17445021580406,23.66870789029705,28796400,2749753854
2012-05-29,23.4111328125,23.66870325138559,23.22317514448392,23.65478016610029,35855200,2749753854
2012-05-30,22.94471549987793,23.278861532723926,22.937755285999657,23.181402605088422,34203600,2749753854
2012-05-31,23.076982498168945,23.299746510747134,22.909908160957052,22.944714540005553,42124900,2749753854
2012-06-01,22.227697372436523,22.728917826198305,22.116315344440242,22.561843456425372,50472200,2749753854
2012-06-04,21.58028221130371,22.39476255557947,21.46193867509834,22.38780234266573,60492400,2749753854
2012-06-05,22.26946258544922,22.36692284389553,21.48282694267562,21.503710240516842,46502800,2749753854
2012-06-06,23.02129554748535,23.188369923743707,22.464385385886043,22.770685310876384,47980500,2749753854
2012-06-07,22.840295791625977,23.550357089638638,22.833332922363862,23.508587840735583,53888800,2749753854
2012-06-08,23.445938110351562,23.445938110351562,22.659301089342108,22.812452364819222,34238200,2749753854
2012-06-11,22.847259521484375,23.975002859859107,22.819413351263528,23.926273389751103,46404900,2749753854
2012-06-12,23.508588790893555,23.51554900488044,22.631453117373606,22.889026179351415,43334400,2749753854
2012-06-13,23.877546310424805,24.41357319084044,23.41113486253165,23.45290146648792,72456600,2749753854
2012-06-14,24.12119483947754,24.28826655601757,23.7174333226512,23.954120467380456,44428000,2749753854
2012-06-15,24.385717391967773,24.41356355398495,23.954112502926233,24.28825848046383,40917100,2749753854
2012-06-18,24.10030746459961,24.573681726193374,24.016771611246856,24.162960018503398,31084400,2749753854
2012-06-19,24.629369735717773,24.803404282016263,24.176878853119135,24.357876268381162,32489000,2749753854
2012-06-20,25.37424659729004,25.715352944812395,24.942641509267762,25.081867072427762,61149700,2749753854
2012-06-21,24.71986961364746,25.77800013757422,24.664179931102282,25.40208747761297,95637000,2749753854
2012-06-22,25.054014205932617,25.402083295089156,25.03312825480487,25.07489750150396,44193500,2749753854
2012-06-25,24.587610244750977,24.692032076186297,24.114235878543838,24.545840981065354,33115800,2749753854
2012-06-26,24.859102249145508,25.144518894070135,24.76860616688068,25.102752288580927,35053600,2749753854
2012-06-27,25.603965759277344,25.631811928540362,24.712909587315707,24.810368524179403,34156800,2749753854
2012-06-28,24.977447509765625,25.01225390001175,24.260423124020186,24.587609034559925,69904800,2749753854
2012-06-29,24.873022079467773,25.617889876147313,24.53887600151819,25.548277105741683,56063200,2749753854
2012-07-02,25.255903244018555,25.311595597173056,24.775568648069996,25.24894302765302,34274900,2749753854
2012-07-03,25.18570899963379,25.368212953691568,24.947048334974017,25.241863032536436,26705900,2749753854
2012-07-05,24.13279151916504,25.0312773459792,24.020480790813266,24.99618074543783,58519800,2749753854
2012-07-06,23.795862197875977,23.950287794382493,23.676530528435308,23.809898697622593,32057200,2749753854
2012-07-09,23.837968826293945,23.950279529404813,23.5431542347648,23.73267904833284,30545000,2749753854
2012-07-10,24.041536331176758,24.18192540003725,23.732682521842687,24.020478908042254,33175500,2749753854
2012-07-11,24.280195236206055,24.427602543171304,23.950281349256468,24.013456291912803,35144300,2749753854
2012-07-12,23.894132614135742,24.26616142662831,23.8239367302792,24.097696660770957,39301500,2749753854
2012-07-13,25.319074630737305,25.410327937461272,24.46972455083467,24.61011363555637,83001000,2749753854
2012-07-16,24.63117218017578,25.16464751311756,24.378472351735233,25.101472556007423,52368300,2749753854
2012-07-17,24.560972213745117,24.904922580693636,24.055572695961303,24.876844234661544,43998300,2749753854
2012-07-18,24.539918899536133,24.729443771100016,24.32231835187698,24.39251155866396,28944900,2749753854
2012-07-19,24.18894386291504,24.68732251797335,24.083654068610507,24.58203272366882,34384700,2749753854
2012-07-20,23.795862197875977,23.957308721955105,23.795862197875977,23.901152012171423,36301200,2749753854
2012-07-23,24.174901962280273,24.217019481872377,23.234298779644536,23.332572992026115,41248300,2749753854
2012-07-24,24.37847137451172,24.490782107350018,24.020481750370607,24.27318156868155,29920400,2749753854
2012-07-25,24.687318801879883,24.883864541520843,24.420582554300218,24.55395067809005,32127700,2749753854
2012-07-26,25.136568069458008,25.227818688951718,24.80665415647659,25.115507968445097,28900500,2749753854
2012-07-27,25.894668579101562,26.112271803640777,24.92598679843237,25.276958186444478,63636200,2749753854
2012-07-30,25.368206024169922,25.634944971268883,25.227816963712648,25.620905797453293,30698200,2749753854
2012-07-31,25.269935607910156,25.50157796961139,25.206760661782432,25.347149728477234,19681600,2749753854
2012-08-01,25.269935607910156,25.550713741299763,25.14358571565471,25.40330374853592,22180200,2749753854
2012-08-02,24.687318801879883,25.157621714283252,24.399522456450377,25.00319349264358,36675000,2749753854
2012-08-03,25.333110809326172,25.47349987743571,24.918964531137348,25.143585969033108,24516300,2749753854
2012-08-06,25.48051643371582,25.831487741832287,25.34714830060305,25.438401590468935,18979200,2749753854
2012-08-07,25.978893280029297,26.5825643173253,25.67003951388412,25.67003951388412,37225800,2749753854
2012-08-08,26.084192276000977,26.308813740003426,25.796395857891643,25.866589061255258,18672400,2749753854
2012-08-09,25.915725708007812,26.154386356224204,25.684085986982605,25.775339296573947,23406700,2749753854
2012-08-10,25.950820922851562,25.971878345727745,25.550713822011655,25.803410929622068,15492700,2749753854
2012-08-13,25.964859008789062,26.035052200566064,25.72619840796918,25.88062396541831,14453500,2749753854
2012-08-14,26.042072296142578,26.421121985105657,25.957839924494834,26.266693739002445,18065100,2749753854
2012-08-15,26.021013259887695,26.259673862846604,25.936780893460625,26.021013259887695,17521300,2749753854
2012-08-16,26.042072296142578,26.217557965733025,25.831490028173807,26.098228995706954,15894100,2749753854
2012-08-17,25.957841873168945,26.112270130865202,25.83149196736274,26.112270130865202,17079800,2749753854
2012-08-20,26.23158836364746,26.32284163105721,25.831481385071225,25.915713728535188,17922100,2749753854
2012-08-21,26.701902389526367,27.277495220327282,26.364970196694056,26.414105974125913,36880600,2749753854
2012-08-22,26.554502487182617,26.800181443082884,26.364977573616784,26.589599098354114,16899400,2749753854
2012-08-23,26.133325576782227,26.596607637086308,26.112268153308936,26.54045361525793,16429500,2749753854
2012-08-24,26.091203689575195,26.28072850224188,25.740232409310593,25.929757221977283,20019300,2749753854
2012-08-27,26.133325576782227,26.280732896492886,25.901685885479594,26.18948227630942,17618200,2749753854
2012-08-28,26.06313705444336,26.315836892239304,25.90169053089579,26.042076949494167,18050500,2749753854
2012-08-29,26.182462692260742,26.31583352162566,26.01399794044046,26.196501867862256,13681900,2749753854
2012-08-30,25.901691436767578,26.063137965961488,25.76832058565567,26.01400218219375,13700700,2749753854
2012-08-31,26.07015609741211,26.25266273146117,25.873612963235622,26.07015609741211,16771600,2749753854
2012-09-04,25.978893280029297,26.140342427146653,25.81744681061034,25.957835859839378,13631400,2749753854
2012-09-05,26.049095153808594,26.175445059497644,25.929763497236042,26.028037728760093,13537500,2749753854
2012-09-06,27.15816307067871,27.2845129754151,26.322852191765005,26.37900889506962,41346800,2749753854
2012-09-07,27.586345672607422,27.74779216115314,27.375763412665123,27.403841761377087,28082400,2749753854
2012-09-10,27.207298278808594,27.92328016479026,27.18624085435879,27.5372122095832,20853500,2749753854
2012-09-11,27.796918869018555,27.81797896253498,27.18622971099908,27.235365466374333,22378900,2749753854
2012-09-12,28.021547317504883,28.25318966088945,27.930296707412644,27.993471648544933,29882200,2749753854
2012-09-13,29.0604305267334,29.186780434234773,27.78991320250248,27.965398887621163,47018600,2749753854
2012-09-14,29.179758071899414,29.544768600314455,28.941097444770307,29.453515298785963,43471600,2749753854
2012-09-17,28.913015365600586,29.08850101945815,28.744550637408526,28.779647232640325,19740100,2749753854
2012-09-18,28.962146759033203,29.011285198172462,28.540982324481536,28.814739474709935,25186600,2749753854
2012-09-19,29.018306732177734,29.313121334219897,28.80772449104784,29.01128848447608,22887200,2749753854
2012-09-20,28.955135345458984,28.976192768846612,28.463774937390223,28.75157132704926,20997400,2749753854
2012-09-21,28.695415496826172,29.27100823986561,28.61820137900648,29.15167660022646,28287400,2749753854
2012-09-24,28.941085815429688,29.109553175348992,28.49184309257533,28.50588226237676,20499500,2749753854
2012-09-25,28.463773727416992,29.16571637261938,28.449734553189103,29.16571637261938,21988200,2749753854
2012-09-26,28.246179580688477,28.519936845521386,27.867129824289393,28.18300462128863,23782700,2749753854
2012-09-27,28.555023193359375,28.77262634817479,28.225109337474343,28.35848013591212,20843400,2749753854
2012-09-28,28.414648056030273,28.519940561314755,28.19002654394305,28.372530518376553,21380700,2749753854
2012-10-01,28.758602142333984,29.130631031169344,28.639270454139794,28.695427172748758,21956400,2749753854
2012-10-02,28.723487854003906,28.948111933433964,28.470790785329452,28.877916071831343,26946100,2749753854
2012-10-03,28.893198013305664,28.9921953218331,28.582060532248754,28.871985075042456,22419100,2749753854
2012-10-04,29.572052001953125,29.692264999021504,28.928566516400362,29.10534827284316,24326500,2749753854
2012-10-05,29.494253158569336,30.010455310977758,29.317471488670254,29.727606257623748,22774400,2749753854
2012-10-08,29.458908081054688,29.586191145484765,29.069988805285096,29.225557594583012,18631300,2749753854
2012-10-09,29.260902404785156,29.663964391505605,29.20433097631076,29.53668137491239,19947500,2749753854
2012-10-10,29.53668785095215,29.699326697264002,29.22555301854792,29.38111908601265,25797600,2749753854
2012-10-11,29.770038604736328,30.151887742135322,29.593256896400664,29.960963173435825,27755000,2749753854
2012-10-12,29.43061637878418,30.003390052388326,29.098268620250597,29.4164735192227,44564000,2749753854
2012-10-15,29.968036651611328,29.989249593914643,29.508403120223864,29.635686168993473,26268000,2749753854
2012-10-16,30.286251068115234,30.484245767298326,29.890258972273585,30.2579653403818,28588100,2749753854
2012-10-17,30.632732391357422,30.788301148676133,30.243813195535278,30.35695337427399,26177500,2749753854
2012-10-18,30.413522720336914,30.653945942127017,30.229670937779634,30.470094159569737,23630400,2749753854
2012-10-19,29.92561149597168,30.279174961375386,29.741759680850826,30.265032099062218,29747500,2749753854
2012-10-22,29.762968063354492,30.067032812791005,29.345763130230537,29.87610824704193,27993000,2749753854
2012-10-23,29.225557327270508,29.51547926082608,29.027559952481823,29.324554665927263,22896400,2749753854
2012-10-24,29.494253158569336,29.614466096787304,29.232617042411473,29.473040221373193,18918900,2749753854
2012-10-25,29.465974807739258,29.89732262168565,29.275052930312878,29.869039597514075,17311700,2749753854
2012-10-26,29.1053409576416,29.458904381664205,28.900273524314528,29.289192751244418,21892700,2749753854
2012-10-31,29.473051071166992,29.550835466152915,29.098274656207774,29.310412198685157,19423500,2749753854
2012-11-01,30.293317794799805,30.335746381698847,29.402339049721206,29.487193526044127,23325400,2749753854
2012-11-02,29.99632453918457,30.455958145097892,29.932685701956107,30.43474519935507,17029200,2749753854
2012-11-05,29.890249252319336,29.953890770286357,29.600327381019472,29.932677830122213,13252500,2749753854
2012-11-06,30.321605682373047,30.44181597428272,29.98925513831042,30.102395347303496,17190900,2749753854
2012-11-07,28.62450408935547,29.70640766667633,28.504293779642378,29.70640766667633,47631200,2749753854
2012-11-08,28.567913055419922,29.345751163907526,28.567913055419922,29.190182463220545,27830900,2749753854
2012-11-09,28.723487854003906,29.154835603464694,28.186072710438086,28.50428028770215,27553200,2749753854
2012-11-12,28.695215225219727,28.92856573473166,28.49721782907045,28.886137143240646,12816000,2749753854
2012-11-13,28.3133602142334,28.652780784444573,28.28507449234707,28.412357543360628,19793500,2749753854
2012-11-14,27.78302574157715,28.546721643591045,27.669885508038945,28.43358141005284,30986600,2749753854
2012-11-15,27.853731155395508,28.08708435228337,27.556739120238596,27.620380655982984,24858700,2749753854
2012-11-16,27.952726364135742,28.051723701622084,27.457739676704023,27.882014750924107,32458000,2749753854
2012-11-19,28.702287673950195,28.780072082690072,28.34872414147851,28.34872414147851,26781200,2749753854
2012-11-20,28.780061721801758,29.119482267085314,28.461854117637575,28.518425557255522,19375900,2749753854
2012-11-21,28.801273345947266,28.978055040457726,28.53256441499848,28.94976932194215,13030200,2749753854
2012-11-23,29.05583381652832,29.147761035245782,28.970979374813624,29.06290389605702,8316700,2749753854
2012-11-26,28.9073543548584,28.9073543548584,28.348723341914926,28.84371281290945,20376600,2749753854
2012-11-27,28.815418243408203,29.13362585552975,28.737633860725737,28.900272707482355,19875000,2749753854
2012-11-28,28.871994018554688,28.90734982577012,28.200222891560795,28.631570753024512,26106900,2749753854
2012-11-29,29.147769927978516,29.239694477267292,28.928559631072808,29.098271263753823,18915000,2749753854
2012-11-30,29.048765182495117,29.232616931604618,28.88612367302715,28.985123673673712,20066600,2749753854
2012-12-03,28.857851028442383,29.25384038346275,28.815422441486557,29.18312876934488,18955500,2749753854
2012-12-04,28.688125610351562,28.93561883846461,28.42648952670722,28.83662154721939,24031100,2749753854
2012-12-05,29.133625030517578,29.33869245224152,28.63863572539847,28.77298884783414,25515600,2749753854
2012-12-06,29.324554443359375,29.3811231946731,29.069988318759727,29.168985656665114,20541700,2749753854
2012-12-07,30.095319747924805,30.10238982954546,29.508403166840534,29.586187552042052,34552900,2749753854
2012-12-10,29.918537139892578,30.17310053274145,29.706396932973007,30.081175987049406,22394500,2749753854
2012-12-11,30.151897430419922,30.470105147164283,29.99632861390586,30.123611700603607,21955000,2749753854
2012-12-12,30.24382781982422,30.675175802803054,30.194329136283294,30.40646673681238,23110600,2749753854
2012-12-13,30.250886917114258,30.349884248240162,30.052892254862446,30.15896236534018,18457000,2749753854
2012-12-14,30.272106170654297,30.484243719453307,30.201391856071105,30.24382044482102,16208600,2749753854
2012-12-17,30.745872497558594,30.76708543806123,30.272098843168834,30.40645196214325,23879800,2749753854
2012-12-18,31.021657943725586,31.071156613474216,30.625668585736552,30.993374916351506,33858600,2749753854
2012-12-19,30.781225204467773,31.389354614197998,30.70344083380818,31.106505545178276,34348500,2749753854
2012-12-20,31.488361358642578,31.49543413853517,30.696379951607874,30.894374628997756,25014900,2749753854
2012-12-21,31.113576889038086,31.255002778028608,30.64687334360149,30.98629385869406,38973500,2749753854
2012-12-24,31.057010650634766,31.12772495569855,30.908514656213203,30.91558743545704,8621200,2749753854
2012-12-26,31.08529281616211,31.24086157202874,30.91558389837543,31.078222735202086,11498900,2749753854
2012-12-27,30.85194969177246,31.127728771641628,30.335747340162825,31.085300183402044,19567000,2749753854
2012-12-28,30.576160430908203,30.894365295588496,30.4700903443652,30.4771604246467,15401200,2749753854
2012-12-31,31.09237289428711,31.113585839622047,30.44181469677152,30.477170504821498,24209600,2749753854
