Date,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2024-03-12,91.87125396728516,91.9182296909345,86.11087110664366,88.00901063110172,668075000,,,,,,,,,,,
2024-03-13,90.84671020507812,91.4624276728691,88.39482167096672,91.01363415420467,635713000,,,,,,,,,,,
2024-03-14,87.90404510498047,90.60482099682989,86.56065394827854,89.53630642599725,602318000,,,,,,,,,,,
2024-03-15,87.79710388183594,89.50532731640718,86.21782728727133,86.89051814443762,642086000,,,,,,,,,,,
2024-03-18,88.4148178100586,92.36302032319799,87.04543743889901,90.34693832973477,668976000,,,,,,,,,,,
2024-03-19,89.35739135742188,90.50286685393166,84.97138422754449,86.66061131736247,672171000,,,,,,,,,,,
2024-03-20,90.33094787597656,90.36893262675873,88.18292203943432,89.7562045087411,479063000,,,,,,,,,,,
2024-03-21,91.3934555053711,92.60590946151324,90.3639246898217,92.25806799689252,480372000,,,,,,,,,,,
2024-03-22,94.24617004394531,94.73494632617268,90.79273767099636,91.0995974210595,586719000,,,,,,,,,,,
2024-03-25,94.9588394165039,96.72203796887115,93.46752046670314,93.89832441902517,552136000,,,,,,,,,,,
2024-03-26,92.51895141601562,96.33122190575376,92.45998010784325,95.80745785714453,513648000,,,,,,,,,,,
2024-03-27,90.2090072631836,93.19764703060397,89.0825202595378,93.06970681708792,586067000,,,,,,,,,,,
2024-03-28,90.31494903564453,91.25852036781959,89.15247543816959,89.95910797996004,435212000,,,,,,,,,,,
2024-04-01,90.32194519042969,92.18309875741171,89.16347516442184,90.25797890351257,452441000,,,,,,,,,,,
2024-04-02,89.41136932373047,90.0530759828404,87.580200789575,88.40781996760923,433064000,,,,,,,,,,,
2024-04-03,88.92359161376953,90.3329548866708,88.35985240535257,88.44381388856061,370067000,,,,,,,,,,,
2024-04-04,85.865966796875,90.59282202260623,85.84097663074387,90.36492116364104,434965000,,,,,,,,,,,
2024-04-05,87.96802520751953,88.44080991811138,85.88697023320091,86.82653804838375,399678000,,,,,,,,,,,
2024-04-08,87.09342193603516,88.78964964856534,86.69260311937641,88.65970382216,283220000,,,,,,,,,,,
2024-04-09,85.3152084350586,87.59517772557601,82.98427507127602,87.40226463843116,501700000,,,,,,,,,,,
2024-04-10,86.99946594238281,87.36030202720293,83.67097669028665,83.88788099023252,431929000,,,,,,,,,,,
2024-04-11,90.5748291015625,90.69777431894295,86.88651070979101,87.3802819466206,431637000,,,,,,,,,,,
2024-04-12,88.14594268798828,90.13404531847848,87.49024241419995,89.65825596730527,426805000,,,,,,,,,,,
2024-04-15,85.9619140625,90.57181753123821,85.88994818794089,89.0575066724164,443077000,,,,,,,,,,,
2024-04-16,87.37528991699219,88.07796585968008,86.02490572525448,86.39373376393459,370453000,,,,,,,,,,,
2024-04-17,83.996826171875,88.73467063272588,83.91185807695048,88.29986306960333,495400000,,,,,,,,,,,
2024-04-18,84.63253021240234,86.15084492565727,82.36456386223763,84.93139797129201,447260000,,,,,,,,,,,
2024-04-19,76.16539001464844,84.28570097395453,75.57166564195786,83.11223818340684,875198000,,,,,,,,,,,
2024-04-22,79.48187255859375,80.03662072603697,76.36529285459991,78.0685134774025,596341000,,,,,,,,,,,
2024-04-23,82.38555908203125,82.7314025960764,80.22754314018754,80.73231101825336,438559000,,,,,,,,,,,
2024-04-24,79.64080047607422,84.04379783139292,79.14702163200681,83.91185402351564,512208000,,,,,,,,,,,
2024-04-25,82.59446716308594,83.28514753299602,78.18746579696108,78.83216944223621,424641000,,,,,,,,,,,
2024-04-26,87.69515991210938,88.29088993799844,83.34913477758114,83.77993881529957,551011000,,,,,,,,,,,
2024-04-29,87.71713256835938,87.9520187834122,85.22725937914602,87.55520360857133,388971000,,,,,,,,,,,
2024-04-30,86.36275482177734,88.77865678653,86.26080377564183,87.20037162224358,363709000,,,,,,,,,,,
2024-05-01,83.00326538085938,85.96092040406639,81.21807385271738,85.0383433055248,559863000,,,,,,,,,,,
2024-05-02,85.77801513671875,86.19782250273573,83.16219963332766,84.41063276835533,377898000,,,,,,,,,,,
2024-05-03,88.74866485595703,89.24043810826264,87.00045887297132,87.74911915331617,398341000,,,,,,,,,,,
2024-05-06,92.09813690185547,92.17810238522513,89.01453944248995,89.34938632493116,376203000,,,,,,,,,,,
2024-05-07,90.51286315917969,91.73930312313776,88.97056485934608,91.05661474475471,437342000,,,,,,,,,,,
2024-05-08,90.37093353271484,91.15257599630715,89.37937974936176,89.44235467047578,325721000,,,,,,,,,,,
2024-05-09,88.7066879272461,91.03062873527097,88.1909234816851,90.4878761275282,378013000,,,,,,,,,,,
2024-05-10,89.83717346191406,91.35948429960405,89.18646818667818,90.26398145980926,335325000,,,,,,,,,,,
2024-05-13,90.3579330444336,90.95665993755156,88.48877985590597,90.43689190742707,289680000,,,,,,,,,,,
2024-05-14,91.31450653076172,91.60937070385219,88.89360196869727,89.55830082348145,296507000,,,,,,,,,,,
2024-05-15,94.58700561523438,94.81890247189259,91.5573844071605,92.42998889004295,417735000,,,,,,,,,,,
2024-05-16,94.3161392211914,95.7754751109485,94.06025117593339,94.86689143447046,323952000,,,,,,,,,,,
2024-05-17,92.43699645996094,94.69697120125089,91.7643055838333,94.32614512249134,359691000,,,,,,,,,,,
2024-05-20,94.73695373535156,95.1567611589933,93.3975659668004,93.70742273768889,318764000,,,,,,,,,,,
2024-05-21,95.34266662597656,95.35666020460762,93.13766755607001,93.55647591838027,328946000,,,,,,,,,,,
2024-05-22,94.90686798095703,95.97638165173369,93.20664422258311,95.41563946312446,548648000,,,,,,,,,,,
2024-05-23,103.75186157226562,106.27171271407624,101.47388966284153,101.9816621796603,835065000,,,,,,,,,,,
2024-05-24,106.42063903808594,106.4266330182304,102.95321303565972,104.40155233715765,429494000,,,,,,,,,,,
2024-05-28,113.84925842285156,114.88678889703833,109.83308596330244,110.19392203047549,652728000,,,,,,,,,,,
2024-05-29,114.7728271484375,115.43952391941134,110.85061401228768,112.99863970593697,557442000,,,,,,,,,,,
2024-05-30,110.4498062133789,115.76639034201462,109.61318842752371,114.59792263255132,484553000,,,,,,,,,,,
2024-05-31,109.58319854736328,112.66579716472957,106.89142114521177,112.46888043622216,613263000,,,,,,,,,,,
2024-06-03,114.94775390625,114.94775390625,111.95211383768398,113.56938260132851,438392000,,,,,,,,,,,
2024-06-04,116.38410186767578,116.54702983384996,113.99319020529364,115.66343635588582,403324000,,,,,,,,,,,
2024-06-05,122.3843765258789,122.39336749547275,117.41463524122511,118.31722487581986,528402000,,,,,,,,,,,
2024-06-06,120.94303894042969,125.5299513206976,118.26625399255828,123.99164893221229,664696000,,,,,,,,,,,
2024-06-07,120.83308410644531,121.63671972354634,117.96838874257641,119.71558814229236,412386000,,,,,,,,,,,
2024-06-10,121.73467254638672,123.04407498199869,116.95684528802722,120.31531947295237,313434100,,,,,,,,,,,
2024-06-11,120.86500549316406,122.8242751394822,118.6958072896019,121.7246784169854,222551200,,,,,,,,,,,
2024-06-12,125.15340423583984,126.83277933516129,122.52438572610106,123.01420123899119,299595000,,,,,,,,,,,
2024-06-13,129.561767578125,129.75169931207168,127.11268237111577,129.34184822861945,260704500,,,,,,,,,,,
2024-06-14,131.8309326171875,132.7905668615139,128.27225972601377,129.9116488754234,309320400,,,,,,,,,,,
2024-06-17,130.93125915527344,133.68023590303568,129.53178618492996,132.94052101290185,288504400,,,,,,,,,,,
2024-06-18,135.529541015625,136.2792618770274,130.64136160940566,131.09119107562512,294335100,,,,,,,,,,,
2024-06-20,130.7313232421875,140.70760447472028,129.4717976978072,139.74797032274762,517768400,,,,,,,,,,,
2024-06-21,126.52288818359375,130.5813821684496,124.25373647196925,127.07268651484108,649445800,,,,,,,,,,,
2024-06-24,118.06603240966797,124.41366700261213,117.99605877326907,123.19411994547033,476060900,,,,,,,,,,,
2024-06-25,126.0430679321289,126.45291899832442,119.27559095881188,121.15488851140898,414192600,,,,,,,,,,,
2024-06-26,126.35295867919922,128.0723121328984,122.55436989135586,126.08305489542055,362975900,,,,,,,,,,,
2024-06-27,123.94385528564453,126.36296048467365,122.87425378862146,124.05381495953473,252571700,,,,,,,,,,,
2024-06-28,123.4940185546875,127.6624646242392,122.7043116824408,124.53363237537093,315516700,,,,,,,,,,,
2024-07-01,124.25373840332031,124.79353070313833,118.78577312531401,123.42404550019782,284885500,,,,,,,,,,,
2024-07-02,122.62433624267578,123.36406628074265,120.9849473163218,121.0849085676254,218374000,,,,,,,,,,,
2024-07-03,128.2322540283203,128.2322540283203,121.31483142526585,121.61472281837746,215749000,,,,,,,,,,,
2024-07-05,125.78317260742188,128.80205294716893,125.63322690650442,127.33259117942191,214176700,,,,,,,,,,,
2024-07-08,128.15228271484375,130.72133351853034,126.99271841631584,127.44254788203128,237677300,,,,,,,,,,,
2024-07-09,131.33111572265625,133.77021018974597,128.60212062869667,130.30150022676182,285366600,,,,,,,,,,,
2024-07-10,134.8597869873047,135.0497187053357,132.3707083327198,133.98010966299657,248978600,,,,,,,,,,,
2024-07-11,127.35257720947266,136.0993124183688,127.00270902136553,135.69946741856324,374782700,,,,,,,,,,,
2024-07-12,129.19189453125,131.87088955135133,127.17264222679036,128.21224836439907,252680500,,,,,,,,,,,
2024-07-15,128.39219665527344,131.34109560506872,127.13266349593106,130.51140270339172,208326200,,,,,,,,,,,
2024-07-16,126.31297302246094,128.9919682814133,124.53363670793642,128.3922007361648,214769500,,,,,,,,,,,
2024-07-17,117.94608306884766,121.80464702237855,116.67655910688254,121.30483311779221,390086200,,,,,,,,,,,
2024-07-18,121.044921875,122.35443942749386,116.51660933955519,121.80464110852073,320979500,,,,,,,,,,,
2024-07-19,117.8861083984375,121.55474064508192,117.3263192631504,120.30520587770535,217223800,,,,,,,,,,,
2024-07-22,123.4940185546875,124.02382006512462,119.81538796863644,120.3052034521371,258068900,,,,,,,,,,,
2024-07-23,122.54436492919922,124.64358935199353,122.05454945627272,122.73429664640844,173911000,,,,,,,,,,,
2024-07-24,114.20748138427734,119.90535705479644,113.39778526966548,119.12564855531016,327776900,,,,,,,,,,,
2024-07-25,112.23821258544922,116.58659216144551,106.26044237682176,112.99793187881421,460067000,,,,,,,,,,,
2024-07-26,113.01791381835938,116.15674442221705,111.53846898200278,116.14675363558489,293399100,,,,,,,,,,,
2024-07-29,111.5484619140625,116.23671871019991,111.2585765650607,113.64768638350331,248152100,,,,,,,,,,,
2024-07-30,103.69139099121094,111.94831080491622,102.50183151527264,111.4784845370564,486833300,,,,,,,,,,,
2024-07-31,116.9764404296875,118.29594880516444,110.83872641972829,112.85797882293917,473174200,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-01,109.16935729980469,120.11528690507727,106.77024891874801,117.4862607613273,523462300,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-02,107.23007202148438,108.67953692460011,101.3322740328123,103.72138389300983,482027500,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-05,100.41261291503906,103.37151801623692,90.65625074239716,92.02573599453234,552842400,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-06,104.2112045288086,107.66991601333109,100.51258449303656,103.8013534449751,409012100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-07,98.8731918334961,108.75951041282163,98.65327249174283,107.76987337493198,411440400,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-08,104.93093872070312,105.46074027148637,97.48370651422417,101.9620427269347,391910000,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-09,104.71101379394531,106.5603237294343,103.39150538103131,105.60068194063821,290844200,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-12,108.97941589355469,111.02865586823579,106.22044874545279,106.28042397102533,325559900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-13,116.09677124023438,116.18674170739067,111.53847094577725,112.3981514576694,312646700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-14,118.03606414794922,118.55586729976085,114.02755413739949,118.4858936518909,339246400,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-15,122.81427001953125,123.1941258314807,117.42627687972316,118.71579763487502,318086700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-16,124.53363037109375,124.95347220733727,121.13489440174322,121.89461364819915,302589900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-19,129.95162963867188,129.95162963867188,123.37407609274109,124.23375671432139,318333600,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-20,127.20264434814453,129.8316704836438,125.84314985736411,128.35221027833737,300087400,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-21,128.45217895507812,129.30186873034427,126.61286736853016,127.27261778490315,257883600,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-22,123.6939468383789,130.70134013517236,123.05418563063326,129.9716160825352,376189100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-23,129.32183837890625,129.5517637458536,125.1733892777955,125.81315043381734,323230300,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-26,126.41293334960938,131.2111423152786,124.32371486411647,129.5217841101186,331964700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-27,128.25225830078125,129.15191727923408,123.83389733541988,125.00346773520825,303134600,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-28,125.5632553100586,128.28224429229948,122.59435936439931,128.0723157316594,448101100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-29,117.54623413085938,124.38369252727087,116.66656437657561,121.31483536128766,453023300,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-08-30,119.32557678222656,121.70468827145996,117.17637542296369,119.48551326917712,333751600,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-03,107.95980834960938,116.16675212470322,107.25007348768284,115.96682960430755,477155100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-04,106.17047882080078,113.22784938600932,104.08126016116134,105.3707810731414,372470300,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-05,107.17009735107422,109.60919166518133,104.72101224991617,104.95092237696757,306850700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-06,102.79173278808594,108.10975260064535,100.9124275647732,107.99979292793853,413638100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-09,106.43037414550781,106.5103462006769,103.65141005409866,104.8409619618805,273912000,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-10,108.05976104736328,109.3592802066297,104.910932028029,107.7698680771714,268283700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-11,116.86649322509766,117.14638779715078,107.38001963060195,109.34928767526075,441422400,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-12,119.10584259033203,120.75537106961634,115.346918426563,116.80649893712271,366052700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-13,119.06584930419922,119.92560332926655,117.56627939450601,119.04585839470772,238358300,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-16,116.74651336669922,118.14611345715065,114.32720910628294,116.75651263492436,248772300,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-17,115.5568618774414,118.76594842655497,114.7970852268969,118.13612413784692,231925900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-18,113.3375015258789,117.66625439302568,113.18754300284537,115.85677572945441,310318900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-19,117.83621215820312,119.62569992209964,117.21638715198857,117.31635695887289,293506400,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-20,115.96674346923828,118.58599507614844,115.35691774254244,117.02643713264742,382462400,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-23,116.22667694091797,116.9564634197924,114.82707671663402,116.51659472951452,206228500,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-24,120.8353500366211,121.76508371624787,115.34691849533687,116.48659105394941,354966800,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-25,123.47459411621094,124.90418446690079,121.57513728542474,121.98501577990396,284692900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-26,124.00444030761719,127.63339688941237,121.76508462125145,126.76365118817954,302582900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-27,121.36520385742188,123.99444725769884,119.22581786965418,123.93446689659378,271009200,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-09-30,121.40518188476562,121.46516224022741,118.11612431295472,118.27607446992181,226553700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-01,116.9664535522461,122.40489622649267,115.7568014008595,121.73508253340503,302094500,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-02,118.81593322753906,119.34578009653441,115.10699751736388,116.40662795721522,221845900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-03,122.81478118896484,124.3243504544059,120.30549859251518,120.88533415502995,277118000,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-04,124.88418579101562,125.00415413490973,121.79507530101387,124.90418432860164,243678100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-07,127.68339538574219,130.6025566538886,124.91418502432315,124.95417447518639,346250200,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-08,132.85189819335938,133.44172537204778,129.38289186465897,130.2226473652744,285722500,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-09,132.61196899414062,134.48144332062452,131.34234403030248,134.0715571884807,246191600,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-10,134.7713623046875,134.96131029321415,130.9624566548967,131.87219951867377,242311300,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-11,134.76136779785156,135.74108264717918,133.62169514533127,133.97158567859756,170209500,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-14,138.0304412841797,139.56000161928338,136.26094423310064,136.43089368651033,232347700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-15,131.56228637695312,138.53028982768672,128.70310551155586,137.8304782609884,377831000,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-16,135.68109130859375,136.58082718354044,131.54227882589296,133.9415846620271,264879700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-17,136.8907470703125,140.84961880375567,136.83076670766295,139.30005999950754,306435900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-18,137.96043395996094,138.86016981880368,137.24063917112105,138.63024003343975,176090200,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-21,143.66880798339844,143.66880798339844,137.96043821210023,138.090405825162,264554500,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-22,143.54884338378906,144.37860733596548,141.73936457126644,142.86904559419827,226311600,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-23,139.51998901367188,142.3891613712536,137.42060018656866,141.9892821435429,285930000,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-24,140.3697509765625,141.30948393843238,138.42031305269128,140.77963709898057,172354900,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-25,141.49942016601562,144.0886893234089,140.7596420534019,140.88959441527413,205122100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-28,140.479736328125,143.09898064959424,140.00986979275078,142.95902137870084,173586700,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-29,141.20950317382812,142.2192081120129,138.86017082456863,140.2497716969522,157593600,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-30,139.300048828125,140.28977049571748,136.77077537646986,139.49998843906093,179418100,30040000000.0,22574000000.0,18642000000.0,16599000000.0,85227000000.0,,25000000.0,,,,
2024-10-31,132.72193908691406,137.57055494467397,132.07213151004177,137.56056330274592,270039600,35082000000.0,26156000000.0,21869000000.0,19309000000.0,96013000000.0,,25000000.0,,,,
