Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SharesOutstanding
1997-04-25,0.131337970495224,0.13415216948612851,0.13039990834004414,0.13227603265040386,87382400,14840390000
1997-04-28,0.13227610290050507,0.13415224073262189,0.13133804024713244,0.13321417807924926,46771200,14840390000
1997-04-29,0.13274508714675903,0.13509026162584833,0.13133798746945208,0.13509026162584833,51755200,14840390000
1997-04-30,0.12758569419384003,0.1294618309908917,0.12570955739678835,0.12758569419384003,257633600,14840390000
1997-05-01,0.12758569419384003,0.1285237688550482,0.12570955739678835,0.1266476320579965,72340800,14840390000
1997-05-02,0.12758569419384003,0.1285237688550482,0.12570955739678835,0.12758569419384003,101987200,14840390000
1997-05-05,0.12758569419384003,0.1285237688550482,0.12570955739678835,0.12758569419384003,98492800,14840390000
1997-05-06,0.1266477406024933,0.12852387900750495,0.12570966513729975,0.12758580354231142,83148800,14840390000
1997-05-07,0.12383268028497696,0.12758579607550546,0.12289460487468316,0.12664773319058634,114217600,14840390000
1997-05-08,0.12758569419384003,0.1285237688550482,0.1238325814003041,0.12477149526094483,82936000,14840390000
1997-05-09,0.12805479764938354,0.1313380356082813,0.12758576007657782,0.12758576007657782,188372800,14840390000
1997-05-12,0.13180707395076752,0.13227609900094095,0.12758576082160816,0.12946189859841553,164976000,14840390000
1997-05-13,0.13180707395076752,0.13415223677774832,0.12758576082160816,0.13133803637522287,197019200,14840390000
1997-05-14,0.13274508714675903,0.13509026162584833,0.13133798746945208,0.134152186824066,135643200,14840390000
1997-05-15,0.13321414589881897,0.13509028327771885,0.1313380085199191,0.13321414589881897,99008000,14840390000
1997-05-16,0.12946189939975739,0.13227609981970212,0.12946189939975739,0.13133803718817763,93296000,14840390000
1997-05-19,0.12758569419384003,0.1322760299237869,0.12758569419384003,0.1313379677879434,52259200,14840390000
1997-05-20,0.12946189939975739,0.13086899960972975,0.12570962382291687,0.12758576161133714,84828800,14840390000
1997-05-21,0.1266477406024933,0.12852387900750495,0.12383268753213629,0.12852387900750495,122248000,14840390000
1997-05-22,0.12477152794599533,0.12664766523451845,0.1238326138393974,0.12570959032757292,76764800,14840390000
1997-05-23,0.1266477406024933,0.12758580354231142,0.12477160219748162,0.12477160219748162,67032000,14840390000
1997-05-27,0.12946189939975739,0.13039997455665314,0.12570962382291687,0.12570962382291687,82084800,14840390000
1997-05-28,0.12758569419384003,0.1313379677879434,0.12758569419384003,0.13039990565209988,87539200,14840390000
1997-05-29,0.12477152794599533,0.12852380252304157,0.12477152794599533,0.12852380252304157,111182400,14840390000
1997-05-30,0.12477152794599533,0.12758572761609605,0.12289453893245188,0.1238326138393974,177329600,14840390000
1997-06-02,0.12711668014526367,0.12758571756177423,0.12570958042109903,0.12758571756177423,41585600,14840390000
1997-06-03,0.12524054944515228,0.12711668668230885,0.12477152452988885,0.12570958688578332,65240000,14840390000
1997-06-04,0.12477152794599533,0.12570959032757292,0.1238326138393974,0.12477152794599533,80404800,14840390000
1997-06-05,0.12524054944515228,0.12852379900420197,0.1243016478896284,0.12477152452988885,64612800,14840390000
1997-06-06,0.12570959329605103,0.12570959329605103,0.12383261676355303,0.12477153089232225,52875200,14840390000
1997-06-09,0.12477152794599533,0.12711669016262325,0.12477152794599533,0.12524055287410016,74804800,14840390000
1997-06-10,0.1219564899802208,0.1257096041701969,0.12054938999022638,0.1257096041701969,139048000,14840390000
1997-06-11,0.12242554128170013,0.12336360387228529,0.12195650372372219,0.12242554128170013,105403200,14840390000
1997-06-12,0.12054937332868576,0.12289453547942046,0.12008033588839177,0.12289453547942046,78691200,14840390000
1997-06-13,0.11867325007915497,0.12101841250627961,0.11820421258358241,0.12054938753607612,132070400,14840390000
1997-06-16,0.11632807552814484,0.1191422754605547,0.11539001305913126,0.1191422754605547,134008000,14840390000
1997-06-17,0.12266001850366592,0.12383260579852377,0.11632805713172724,0.11679709455474381,142251200,14840390000
1997-06-18,0.11961133778095245,0.12195651322823955,0.11820423752272889,0.12101843803917603,109648000,14840390000
1997-06-19,0.11820419877767563,0.12008033601546941,0.11773516133688527,0.12008033601546941,121027200,14840390000
1997-06-20,0.11679710447788239,0.11820420434111284,0.11632806701501616,0.11773516687824662,110185600,14840390000
1997-06-23,0.11539001762866974,0.1172661551663626,0.11539001762866974,0.11632808013483137,99545600,14840390000
1997-06-24,0.11492094397544861,0.11679708092318099,0.11445190660717411,0.11585900618663196,111148800,14840390000
1997-06-25,0.11351391673088074,0.11539005487415151,0.11257584139655853,0.1149210172069904,198632000,14840390000
1997-06-26,0.11022978276014328,0.113513871805179,0.10976074527861446,0.113513871805179,381987200,14840390000
1997-06-27,0.11022978276014328,0.11116785772320095,0.10976074527861446,0.11022978276014328,157953600,14840390000
1997-06-30,0.10694653540849686,0.11069880985802338,0.1050703981837336,0.11069880985802338,171180800,14840390000
1997-07-01,0.09897293895483017,0.10507038079485809,0.09850390159492195,0.10460134969763259,450676800,14840390000
1997-07-02,0.09803405404090881,0.10038006820868575,0.09756502280491082,0.0994419994740052,249961600,14840390000
1997-07-03,0.10272523015737534,0.10413232994971863,0.09756501043956088,0.09850391825497791,186782400,14840390000
1997-07-07,0.10366334021091461,0.10694657854725974,0.10319430258418742,0.10460140920168269,191475200,14840390000
1997-07-08,0.10319428145885468,0.10507041905631886,0.10272525019083113,0.10413235025758677,95692800,14840390000
1997-07-09,0.10272523015737534,0.10413232994971863,0.10225619271813839,0.10366329877316546,142016000,14840390000
1997-07-10,0.09944199025630951,0.10038005890403655,0.09568887646574589,0.09662694511347292,492508800,14840390000
1997-07-11,0.11398288607597351,0.11632806073839977,0.09991102395252717,0.10038005512740217,734944000,14840390000
1997-07-14,0.11726612597703934,0.11726612597703932,0.11163771476495797,0.1144519141083154,411006400,14840390000
1997-07-15,0.11961133778095245,0.12008037537548422,0.11726617485903708,0.11820423752272889,418353600,14840390000
1997-07-16,0.12336351722478867,0.12383255445332642,0.11726608335524571,0.11867318251549702,446252800,14840390000
1997-07-17,0.131337970495224,0.13602830632185317,0.12336354661260315,0.12758569682377469,746267200,14840390000
1997-07-18,0.1301654428243637,0.13462126827750753,0.12805479261772842,0.1341522307231317,317564800,14840390000
1997-07-21,0.12125289440155029,0.13274506674151096,0.12008030734225286,0.1318070046092918,354916800,14840390000
1997-07-22,0.12430167198181152,0.1252405737193136,0.12242553438102148,0.12289455938719147,231336000,14840390000
1997-07-23,0.1210184171795845,0.12664768149282712,0.1200803546775838,0.12570960646545684,141288000,14840390000
1997-07-24,0.11867325007915497,0.12101841250627961,0.11726615011780636,0.12101841250627961,133492800,14840390000
1997-07-25,0.1219564899802208,0.1243016649804577,0.11820421498998948,0.11914227747486264,217963200,14840390000
1997-07-28,0.12336351722478867,0.12383255445332642,0.12195641806453736,0.12336351722478867,110510400,14840390000
1997-07-29,0.12383268028497696,0.12477159489537343,0.12289460487468316,0.12336364257983005,71243200,14840390000
1997-07-30,0.13039997220039368,0.13274513499951468,0.1257096215514096,0.1271167217359564,374304000,14840390000
1997-07-31,0.131337970495224,0.13321410733094866,0.12946183365949934,0.13039990834004414,263816000,14840390000
1997-08-01,0.14400272071361542,0.14400272071361542,0.13180699914842725,0.1322760239324225,481913600,14840390000
1997-08-04,0.14822405576705933,0.1486930931533762,0.1440027443409398,0.1440027443409398,611318400,14840390000
1997-08-05,0.14822405576705933,0.15010019278696066,0.14623108213168642,0.14963115540064378,247128000,14840390000
1997-08-06,0.19747601449489594,0.20826463853820246,0.1876254527084808,0.18950158974762987,4190480000,14840390000
1997-08-07,0.21905329823493958,0.2218674978281086,0.21295499735758613,0.21576919695075517,3755438400,14840390000
1997-08-08,0.2012282907962799,0.21295497722602935,0.19606891701296286,0.20873367823533345,1814164800,14840390000
1997-08-11,0.18434226512908936,0.19841412960823349,0.17636783825747931,0.19747606710144733,1550998400,14840390000
1997-08-12,0.16558000445365906,0.18199703941843356,0.16417290482243613,0.18058993978721066,1048398400,14840390000
1997-08-13,0.17730669677257538,0.1791828337219604,0.15338426287489093,0.16698709808877432,1201424000,14840390000
1997-08-14,0.17261552810668945,0.1819970530949773,0.17027035352817418,0.17730671646331383,434448000,14840390000
1997-08-15,0.17449167370796204,0.17589877351301297,0.1712084366543873,0.1735535988210163,260960000,14840390000
1997-08-18,0.17730669677257538,0.17824475898458503,0.17073937198754432,0.17496068325500203,217840000,14840390000
1997-08-19,0.18340419232845306,0.18387322985023785,0.1749607403634014,0.17777577964314512,289161600,14840390000
1997-08-20,0.18481126427650452,0.18856353882968482,0.18152802717381372,0.18340416445040386,324307200,14840390000
1997-08-21,0.18012094497680664,0.18528031986105442,0.1791828825093839,0.18387321989723576,259280000,14840390000
1997-08-22,0.17730669677257538,0.18012089593397004,0.175429708098324,0.17589874546701167,227628800,14840390000
1997-08-25,0.1730845868587494,0.17777576326815647,0.17214651190158625,0.17730673831494353,138633600,14840390000
1997-08-26,0.1669870913028717,0.17261550192230338,0.16604902912898234,0.16980130287527012,226206400,14840390000
1997-08-27,0.1702703982591629,0.17073943580315817,0.16417296028870598,0.16792523558992734,190635200,14840390000
1997-08-28,0.16511103510856628,0.16886331068834287,0.16511103510856628,0.1660491102661961,95670400,14840390000
1997-08-29,0.16323401033878326,0.16511098677914085,0.16135787309805671,0.1637030477803068,109670400,14840390000
1997-09-02,0.16792519390583038,0.16933229366316122,0.16464194443823546,0.16511098186580148,186043200,14840390000
1997-09-03,0.1688632220029831,0.1744916324166603,0.16745612253090497,0.1679251598633859,284132800,14840390000
1997-09-04,0.1688632220029831,0.17167742094713934,0.166987085198424,0.16933225933546403,122539200,14840390000
1997-09-05,0.16651810705661774,0.17167748197177002,0.1651110070843706,0.1698013570256866,136707200,14840390000
1997-09-08,0.16135789453983307,0.16698714620967753,0.16088885703598224,0.16698714620967753,175156800,14840390000
1997-09-09,0.1637030839920044,0.16417296073709733,0.15948177113525847,0.15995080868053477,159028800,14840390000
1997-09-10,0.1721465289592743,0.17355362900907736,0.16276500188519025,0.1632340394102479,274064000,14840390000
1997-09-11,0.16792519390583038,0.1726155306053889,0.1655800192933675,0.17167745575025684,209876800,14840390000
1997-09-12,0.16558000445365906,0.16698710408488196,0.16088881644956368,0.1665180666993523,113680000,14840390000
1997-09-15,0.16135789453983307,0.1660490837273452,0.16135789453983307,0.1641729462373112,96913600,14840390000
1997-09-16,0.16464196145534515,0.16616591052130267,0.16323402235288614,0.16558003640743502,134220800,14840390000
1997-09-17,0.1637030839920044,0.16511102330227953,0.1627650089014518,0.16511102330227953,86766400,14840390000
1997-09-18,0.16745616495609283,0.1688632647846611,0.16135787646549124,0.16135787646549124,169164800,14840390000
1997-09-19,0.16464196145534515,0.16651809883415633,0.16323402235288614,0.16651809883415633,94931200,14840390000
1997-09-22,0.171208456158638,0.17308459362089337,0.1651110062749657,0.16604908126877793,200368000,14840390000
1997-09-23,0.16323401033878326,0.1669871240198674,0.16276497289725972,0.1669871240198674,200536000,14840390000
1997-09-24,0.16135789453983307,0.16323403202986705,0.1604198195321314,0.16276499452601623,222432000,14840390000
1997-09-25,0.1585436910390854,0.16323404129302155,0.15760562850352017,0.15995080363048825,223384000,14840390000
1997-09-26,0.15995076298713684,0.16464193872346938,0.15854365075328,0.16135786269562685,208320000,14840390000
1997-09-29,0.16558000445365906,0.16698710408488196,0.16182689122062305,0.16276495346631628,167238400,14840390000
1997-09-30,0.1627649962902069,0.16745618552856628,0.1627649962902069,0.1651110105092624,140571200,14840390000
1997-10-01,0.16159236431121826,0.16323398887803875,0.16041977712425592,0.16276495149818063,130468800,14840390000
1997-10-02,0.16464196145534515,0.16511099893139008,0.1604198100219851,0.16088884749803004,135408000,14840390000
1997-10-03,0.166049063205719,0.16698712557211834,0.1627649744102631,0.1651109883139519,162232000,14840390000
1997-10-06,0.16464196145534515,0.16698713631020126,0.1627649848768412,0.16651809883415633,93296000,14840390000
1997-10-07,0.1637030839920044,0.16511102330227953,0.1637030839920044,0.16417296073709733,109289600,14840390000
1997-10-08,0.16135789453983307,0.16370306953371788,0.1599507945536499,0.16323403202986705,108841600,14840390000
1997-10-09,0.16323401033878326,0.16886326126059398,0.1590126984158066,0.15948173585733014,187331200,14840390000
1997-10-10,0.1702703982591629,0.17073943580315817,0.16135790835029043,0.16135790835029043,270401600,14840390000
1997-10-13,0.1702703982591629,0.17167749836577834,0.16651812295794155,0.17073943580315817,158625600,14840390000
1997-10-14,0.1702703982591629,0.17073943580315817,0.16651812295794155,0.1702703982591629,165816000,14840390000
1997-10-15,0.1787138730287552,0.18574938647612746,0.16604910711855014,0.16604910711855014,810868800,14840390000
1997-10-16,0.16135789453983307,0.16558004622349437,0.15666755707743274,0.15854368204209743,739188800,14840390000
1997-10-17,0.15103913843631744,0.15854367556447085,0.14916214929785987,0.15854367556447085,438670400,14840390000
1997-10-20,0.14025047421455383,0.1515081358476172,0.1397814493405159,0.15103911097357925,411835200,14840390000
1997-10-21,0.14306475222110748,0.1449408901606535,0.14025053904910229,0.14165765189779103,475272000,14840390000
1997-10-22,0.13931246101856232,0.1444718366534735,0.13884342345392378,0.1430647364849288,151177600,14840390000
1997-10-23,0.13321414589881897,0.1364973831805516,0.13321414589881897,0.13509028327771885,186782400,14840390000
1997-10-24,0.12430167198181152,0.13790535111846597,0.12383263445027151,0.13602836179251385,388236800,14840390000
1997-10-27,0.12570959329605103,0.13602834236390884,0.12570959329605103,0.12570959329605103,329358400,14840390000
1997-10-28,0.13602831959724426,0.1388433705876924,0.11914224722831267,0.12008032200040684,343313600,14840390000
1997-10-29,0.131337970495224,0.13884335703757245,0.12946183365949934,0.13837431969730005,177587200,14840390000
1997-10-30,0.12383268028497696,0.13180711037107823,0.12383268028497696,0.12805483378065238,188955200,14840390000
1997-10-31,0.12782028317451477,0.1303999837756722,0.12477157001249378,0.1303999837756722,267086400,14840390000
1997-11-03,0.13039997220039368,0.13321417256948728,0.12805479687590163,0.1318070723849405,126011200,14840390000
1997-11-04,0.13462130725383759,0.13602840779898626,0.131338068473366,0.13321420670868894,168593600,14840390000
1997-11-05,0.1379053294658661,0.13978146677208267,0.13555931550209305,0.13696641535041346,387116800,14840390000
1997-11-06,0.14259572327136993,0.1463479993785128,0.14165766050727074,0.14165766050727074,617086400,14840390000
1997-11-07,0.14822405576705933,0.15010019278696066,0.14071950768745403,0.14165758246008775,795614400,14840390000
1997-11-10,0.14025047421455383,0.16135785860827803,0.138843374541707,0.15760558446377548,1398241600,14840390000
1997-11-11,0.1379053294658661,0.14259566646872351,0.13602834043462114,0.14259566646872351,332483200,14840390000
1997-11-12,0.13227610290050507,0.13884343077549524,0.13180707783650453,0.13555935350073817,208062400,14840390000
1997-11-13,0.13509027659893036,0.13555931405180852,0.131338002026641,0.13509027659893036,257521600,14840390000
1997-11-14,0.13837435841560364,0.13884339588711664,0.1350902819660648,0.13696641932674838,135038400,14840390000
1997-11-17,0.13884340226650238,0.14212663966721023,0.1375531389547424,0.14165761469951554,205027200,14840390000
1997-11-18,0.1355593204498291,0.13884339692389083,0.1355593204498291,0.13884339692389083,146641600,14840390000
1997-11-19,0.13696640729904175,0.13743544472936622,0.13415219524246222,0.13415219524246222,79587200,14840390000
1997-11-20,0.13884340226650238,0.13978147725262977,0.136028350633766,0.1364973881268297,128172800,14840390000
1997-11-21,0.1364973485469818,0.1402504615521943,0.13509024900117342,0.13978143672050178,97776000,14840390000
1997-11-24,0.13227610290050507,0.13509031591136608,0.13133804024713244,0.13180707783650453,157348800,14840390000
1997-11-25,0.13039997220039368,0.13415223518406147,0.12664769669135484,0.13274513499951468,205430400,14840390000
1997-11-26,0.131337970495224,0.13274506999067626,0.12946183365949934,0.13039990834004414,60412800,14840390000
1997-11-28,0.13321414589881897,0.13415220832558464,0.130868971043852,0.13227607094668475,41316800,14840390000
1997-12-01,0.13321414589881897,0.13462124580165175,0.12946187114101923,0.13274510842275186,87236800,14840390000
1997-12-02,0.11914230138063431,0.13133804300837768,0.11914230138063431,0.13039998033528327,396816000,14840390000
1997-12-03,0.11820419877767563,0.1210183983716825,0.11773516133688527,0.12054937345625975,343056000,14840390000
1997-12-04,0.11726612597703934,0.12008032532039677,0.11726612597703932,0.12008032532039677,199640000,14840390000
1997-12-05,0.11867325007915497,0.12008035004050356,0.1167971126222338,0.1167971126222338,221468800,14840390000
1997-12-08,0.11679710447788239,0.11820420434111284,0.11539000461465193,0.11679710447788239,133582400,14840390000
1997-12-09,0.11445191502571106,0.11773515179440053,0.11257577793997899,0.11632805211144312,243051200,14840390000
1997-12-10,0.11069881170988083,0.11304482561104663,0.10882267445373206,0.11304482561104663,194880000,14840390000
1997-12-11,0.10929172486066818,0.10929172486066818,0.10413234366303536,0.10835364985865803,256939200,14840390000
1997-12-12,0.10600843280553818,0.1116376947324122,0.10507037070120273,0.11069878090330815,160563200,14840390000
1997-12-15,0.1046014055609703,0.10694657482492238,0.10319429899245021,0.10600849960411828,165894400,14840390000
1997-12-16,0.1074155792593956,0.10788460419956443,0.10507040445707838,0.10507040445707838,185628800,14840390000
1997-12-17,0.1046014055609703,0.10929175035156054,0.1046014055609703,0.10741561243532444,265294400,14840390000
1997-12-18,0.10366334021091461,0.10507044056572358,0.10319430258418742,0.10507044056572358,202048000,14840390000
1997-12-19,0.10272523015737534,0.10413232994971863,0.09944198687076802,0.10178716154158522,190612800,14840390000
1997-12-22,0.09991103410720825,0.10507040886863656,0.0989729653994318,0.1041323401608601,159476800,14840390000
1997-12-23,0.09709597378969193,0.0999110251222587,0.09709597378969193,0.09850391905579217,458830400,14840390000
1997-12-24,0.09850391745567322,0.09944198606385143,0.09756500964787491,0.09756500964787491,97832000,14840390000
1997-12-26,0.09991103410720825,0.10038006532975428,0.09756502000671571,0.09803405122926175,107878400,14840390000
1997-12-29,0.09850391745567322,0.10084909210746063,0.0966269410396967,0.09991102349928241,278196800,14840390000
1997-12-30,0.09897293895483017,0.10084907586909764,0.09568885702403576,0.09756499393830323,342507200,14840390000
1997-12-31,0.09850391745567322,0.10225619188838608,0.09709597221244394,0.09850391745567322,406358400,14840390000
