Date,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,SharesOutstanding
2007-02-28,20.033126831054688,20.090018865621165,19.85533905348282,19.87667407510016,86333300,7433166379
2007-03-01,19.976238250732422,20.14691438394476,19.72022337270725,19.78422709221354,80175700,7433166379
2007-03-02,19.741558074951172,20.026018292316657,19.741558074951172,19.926457555342065,63254700,7433166379
2007-03-05,19.592206954956055,19.848221715654496,19.492646261978976,19.54953828031055,56454300,7433166379
2007-03-06,19.791339874267578,19.86956694835356,19.66333242809539,19.770004847767744,49361800,7433166379
2007-03-07,19.634885787963867,19.841118938211498,19.592215737777472,19.741558200603215,52044700,7433166379
2007-03-08,19.428647994995117,19.805558569408195,18.91661968708658,19.713108166055417,72175200,7433166379
2007-03-09,19.407323837280273,19.542441636967915,19.2224242964083,19.499772929509383,80125000,7433166379
2007-03-12,19.513992309570312,19.54243765661107,19.293534427040434,19.329092806358226,36516400,7433166379
2007-03-13,19.00196075439453,19.48554381741761,18.994849079183798,19.37887140208331,75169500,7433166379
2007-03-14,19.485538482666016,19.485538482666016,19.009067225301994,19.07307092826231,75730300,7433166379
2007-03-15,19.400203704833984,19.535321445633656,19.343311667546452,19.42864904527117,51757100,7433166379
2007-03-16,19.435760498046875,19.54243289719401,19.34331144716286,19.449983846309998,65055300,7433166379
2007-03-19,19.791339874267578,19.791339874267578,19.343315169078334,19.44287591325074,49412000,7433166379
2007-03-20,19.798444747924805,20.026012860087373,19.74155271988416,19.862448449022146,47902400,7433166379
2007-03-21,20.282039642333984,20.282039642333984,19.59933354625119,19.84112514732075,72808200,7433166379
2007-03-22,20.104246139526367,20.303367621188933,19.91934665197301,20.282033951818434,47934900,7433166379
2007-03-23,19.926462173461914,20.10425002007079,19.770008000341385,20.06869163690084,50519800,7433166379
2007-03-26,20.068683624267578,20.068683624267578,19.698886081841035,19.86956218367169,47491500,7433166379
2007-03-27,19.713117599487305,20.026024615597375,19.663337215281693,19.940687201648828,58979800,7433166379
2007-03-28,19.656213760375977,19.912228561649318,19.48553767833139,19.61354507896806,46947000,7433166379
2007-03-29,19.734451293945312,19.80556670502604,19.549551767700873,19.798455028276607,42629900,7433166379
2007-03-30,19.819787979125977,19.876680030738985,19.55666139265737,19.73444922349971,47061000,7433166379
2007-04-02,19.727333068847656,19.862452169407856,19.599325642676227,19.834005471852784,41977600,7433166379
2007-04-03,19.819787979125977,19.95490575394843,19.73444922349971,19.81267630312266,39821300,7433166379
2007-04-04,20.267807006835938,20.466929809597787,19.841116061725188,19.919343119312543,63244200,7433166379
2007-04-05,20.303363800048828,20.37447918286425,20.12557602121683,20.139799369062537,30131200,7433166379
2007-04-09,20.31758689880371,20.4242592935125,20.189579482587927,20.324698572639374,31384600,7433166379
2007-04-10,20.196697235107422,20.36737338929321,20.068689780364704,20.267812638454874,38643100,7433166379
2007-04-11,19.990461349487305,20.31759026159284,19.905122605747902,20.125579105489166,44050200,7433166379
2007-04-12,20.296255111694336,20.353147151230704,19.94067952548873,19.95490151806291,43762100,7433166379
2007-04-13,20.346040725708008,20.41004445625007,19.983353371440845,20.218033264623884,36002900,7433166379
2007-04-16,20.431371688842773,20.44559503701637,20.06157277480802,20.338922638540655,30740100,7433166379
2007-04-17,20.51671600341797,20.545161351091103,20.310481468030325,20.360261843768445,33170200,7433166379
2007-04-18,20.338926315307617,20.388706686501116,20.16825017560988,20.346037990680028,41778400,7433166379
2007-04-19,20.40292739868164,20.545156818496217,20.097132179281147,20.154024218489617,43648800,7433166379
2007-04-20,20.637609481811523,20.69450152722769,20.410041300146858,20.609162780896764,60311500,7433166379
2007-04-23,20.466928482055664,20.616269557130533,20.388701429542333,20.59493453651425,41739100,7433166379
2007-04-24,20.474048614501953,20.594943045369632,20.331817797789775,20.474048614501953,34236700,7433166379
2007-04-25,20.616281509399414,20.62339318706116,20.402936605202243,20.523832412624326,39475000,7433166379
2007-04-26,20.69449806213379,20.872285843842132,20.559378968239773,20.68738638809588,68760300,7433166379
2007-04-27,21.41987419128418,21.860787164380906,21.33453545265175,21.45543120780664,128298800,7433166379
2007-04-30,21.2918758392334,21.597671194788603,21.2918758392334,21.426993644756173,67788800,7433166379
2007-05-01,21.61899757385254,21.633220924289862,21.26342195139966,21.2918686522743,73539300,7433166379
2007-05-02,21.768342971801758,21.8252350247984,21.547885079577924,21.61188880875084,80686700,7433166379
2007-05-03,22.02435302734375,22.045688052477523,21.71144746386166,21.76122783276048,82036800,7433166379
2007-05-04,21.732772827148438,21.83233488331059,21.540763099976523,21.818111538657025,104385900,7433166379
2007-05-07,21.83945655822754,21.875014938355854,21.67589207887781,21.70433878298046,59889100,7433166379
2007-05-08,21.867900848388672,22.003019965133806,21.747005082124787,21.818120478117667,60551700,7433166379
2007-05-09,21.889238357543945,21.995910785429054,21.73989587337398,21.83234630557765,51735000,7433166379
2007-05-10,21.746999740600586,21.995902887233093,21.711442729544384,21.81811511912602,55398600,7433166379
2007-05-11,21.967456817626953,22.031460524477684,21.725665337615983,21.739888685007937,43425300,7433166379
2007-05-14,22.02435302734375,22.038576377432932,21.91056893945693,21.931903964590706,70188500,7433166379
2007-05-15,22.045757293701172,22.18131411283446,22.002950378482822,22.045757293701172,75013900,7433166379
2007-05-16,22.167041778564453,22.181311202033793,21.98154335588439,22.117100157228883,45833600,7433166379
2007-05-17,22.102834701538086,22.216987388170626,22.088565275507175,22.138508266615357,41045600,7433166379
2007-05-18,21.995819091796875,22.10997179069733,21.817455329663975,22.095702363132894,58453000,7433166379
2007-05-21,22.152774810791016,22.231255287765045,21.924469453201773,21.924469453201773,41836400,7433166379
2007-05-22,21.895936965942383,22.067166023250877,21.874532823475977,22.04576188078447,39999500,7433166379
2007-05-23,21.817447662353516,22.002946073078885,21.81031295107865,22.002946073078885,46322500,7433166379
2007-05-24,21.524932861328125,21.974408817705385,21.37510663533095,21.78891175436737,64046400,7433166379
2007-05-25,21.746110916137695,21.874533050654694,21.53207493248109,21.603420713969157,47726500,7433166379
2007-05-29,21.967283248901367,21.99582074536808,21.681900119388583,21.75324590176678,42373100,7433166379
2007-05-30,22.195581436157227,22.209849499340564,21.767508242092244,21.796045729266087,57376800,7433166379
2007-05-31,21.895936965942383,22.231260366403905,21.838860613506217,22.202722870589614,85290500,7433166379
2007-06-01,21.8245906829834,22.04576137348317,21.79605182701824,21.967282241194088,39469400,7433166379
2007-06-04,21.917339324951172,21.945878181022707,21.689033919609113,21.70330334764488,41434500,7433166379
2007-06-05,21.817447662353516,21.853119857920802,21.63908396290301,21.84598650745297,44265000,7433166379
2007-06-06,21.610549926757812,21.7817789422545,21.582011077104738,21.667626265256708,38217500,7433166379
2007-06-07,21.13253402709961,21.610548848479596,21.111129890927785,21.41791570535471,71971400,7433166379
2007-06-08,21.439319610595703,21.446454323028988,20.982708901323647,21.103996291074942,61346200,7433166379
2007-06-11,21.41791343688965,21.58200771440549,21.353702395982225,21.36083710728383,48467400,7433166379
2007-06-12,21.296628952026367,21.574875926455736,21.239552614686822,21.375108065363722,56981800,7433166379
2007-06-13,21.681896209716797,21.6961656357809,21.296631231637562,21.38224506640745,64435600,7433166379
2007-06-14,21.77465057373047,21.91020606665394,21.6176895765236,21.653363148983182,59065700,7433166379
2007-06-15,21.75324249267578,22.031489503456488,21.710435574280456,22.01722143786298,100933000,7433166379
2007-06-18,21.76750946044922,21.91733433831392,21.703298409705134,21.89593156193739,45412600,7433166379
2007-06-19,21.731834411621094,21.874525928135736,21.674758077176666,21.74610383543399,46802600,7433166379
2007-06-20,21.4107723236084,21.767499617182402,21.375098777767022,21.717558013811104,46861600,7433166379
2007-06-21,21.56060791015625,21.61768425122375,21.3394372586206,21.389378886953747,56564800,7433166379
2007-06-22,21.039783477783203,21.47499137411157,21.0112459912475,21.403645616561604,86219900,7433166379
2007-06-25,21.039783477783203,21.23955132676168,20.961303008397525,21.02551405411178,53905800,7433166379
2007-06-26,21.061193466186523,21.260960009872896,21.046924038549633,21.08259624683434,48340300,7433166379
2007-06-27,21.310901641845703,21.367977987930555,20.947039425251987,20.947039425251987,53468600,7433166379
2007-06-28,21.282360076904297,21.382243329625226,21.175342111730835,21.303764214261893,46055200,7433166379
2007-06-29,21.025524139404297,21.35371423723391,20.718739548156513,21.310907306493625,71193900,7433166379
2007-07-02,21.218151092529297,21.260958010607116,21.039787346263104,21.168209461303945,47316000,7433166379
2007-07-03,21.41791343688965,21.56060358050067,21.2466844480722,21.25381915937381,35202600,7433166379
2007-07-05,21.396512985229492,21.56060729098523,21.28236030637269,21.439319899598974,47838500,7433166379
2007-07-06,21.382240295410156,21.432183275490793,21.161069683995585,21.339433387576673,57541000,7433166379
2007-07-09,21.310901641845703,21.367977987930555,21.268093361676492,21.30376692848417,33831400,7433166379
2007-07-10,20.925630569458008,21.396510658744397,20.81861261476694,21.189609461115953,66013500,7433166379
2007-07-11,21.039783477783203,21.153936145540293,20.840015628804725,20.861419764311854,48017000,7433166379
2007-07-12,21.45358657836914,21.4821254248337,21.004110633009137,21.089724450788616,54302400,7433166379
2007-07-13,21.275224685668945,21.417916208552516,21.161072011684976,21.360839871560533,42173000,7433166379
2007-07-16,21.4250545501709,21.574879449852418,21.203882516154213,21.23242136988828,48023200,7433166379
2007-07-17,21.96014404296875,22.031488449946917,21.410783400069914,21.4179181129292,77539600,7433166379
2007-07-18,22.060022354125977,22.095694549615086,21.760371285273536,21.767505996532762,64414400,7433166379
2007-07-19,22.48096466064453,22.716404729478654,22.067160862063123,22.15277469028975,121159300,7433166379
2007-07-20,22.23125457763672,22.2597934268274,21.967277026659065,22.22411986533905,98292600,7433166379
2007-07-23,22.252656936645508,22.48809698042914,22.20271531535915,22.373944314401143,48910600,7433166379
2007-07-24,21.974403381347656,22.45955277665648,21.910192351921086,22.12422957027858,59729300,7433166379
2007-07-25,21.910202026367188,22.33114057811479,21.667628582411307,22.1099699128803,54950100,7433166379
2007-07-26,21.389371871948242,21.78177277879921,21.0540486482525,21.57487025978212,87025300,7433166379
2007-07-27,20.968441009521484,21.403648974120284,20.94703823146407,21.35370734424318,69214600,7433166379
2007-07-30,20.975582122802734,21.03979319818255,20.65452810671141,20.98271683793469,67499600,7433166379
2007-07-31,20.68306541442871,21.203887366956607,20.67593069936299,21.196752651890886,66554000,7433166379
2007-08-01,20.90422821044922,21.082591937025775,20.561770182015973,20.654520081887835,80006300,7433166379
2007-08-02,21.061193466186523,21.253826656861968,20.70446594010941,20.82575335340793,47938300,7433166379
2007-08-03,20.661651611328125,21.24668572598424,20.61884470175084,21.011245682098494,61535500,7433166379
2007-08-06,21.075456619262695,21.075456619262695,20.511826642676517,20.725862550277252,59530500,7433166379
2007-08-07,21.082592010498047,21.253822386118642,20.725864556101754,20.92563242045429,49163000,7433166379
2007-08-08,21.403644561767578,21.41077927325168,20.84001460178697,21.20387672263387,52898600,7433166379
2007-08-09,20.90422821044922,21.474992951978535,20.633115944808043,21.146802987457914,72964500,7433166379
2007-08-10,20.483291625976562,20.72586642571248,20.16223770454305,20.618848451901307,76576200,7433166379
2007-08-13,20.426219940185547,20.683064224544413,20.290664444158526,20.647392012075763,55492300,7433166379
2007-08-14,20.24005889892578,20.683950469333325,20.189942240871044,20.598036588547064,42944100,7433166379
2007-08-15,20.118349075317383,20.755549009648135,20.08255048230197,20.218582404607155,48117700,7433166379
2007-08-16,19.910720825195312,20.29733742644991,19.695934734882755,19.960837488563133,81447400,7433166379
2007-08-17,20.225744247436523,20.225744247436523,19.917883143054045,20.111191468909578,76747700,7433166379
2007-08-20,20.232906341552734,20.397575809315573,20.104034109189822,20.175629945566662,49952000,7433166379
2007-08-21,20.096872329711914,20.27586121952492,19.953682037207624,20.118351488097144,50786200,7433166379
2007-08-22,20.204267501831055,20.275863338353396,20.05391747415344,20.240066102880725,44763500,7433166379
2007-08-23,20.26154899597168,20.283028162005888,20.118358652475663,20.24723091752622,33886600,7433166379
2007-08-24,20.626686096191406,20.64816526167486,20.096878971128742,20.19711234556356,45158900,7433166379
2007-08-27,20.39757537841797,20.598043442922847,20.33313926359772,20.48349065337062,32789500,7433166379
2007-08-28,19.996639251708984,20.397573987807945,19.982319812596945,20.261542047397327,43924400,7433166379
2007-08-29,20.46917152404785,20.48349096435352,19.91788536247246,20.139831224902387,45753700,7433166379
2007-08-30,20.368938446044922,20.712596824524745,20.275863448387675,20.347459285298555,33690700,7433166379
2007-08-31,20.56940460205078,20.705436551995348,20.30450178779644,20.547926807454303,42511900,7433166379
2007-09-04,20.626686096191406,20.83431393246617,20.390420738182687,20.40474018183832,45689600,7433166379
2007-09-05,20.390413284301758,20.569402167834415,20.347456334615426,20.512125779727036,47669800,7433166379
2007-09-06,20.69827651977539,20.769872353696805,20.44053206388908,20.447691783838916,45430800,7433166379
2007-09-07,20.361785888671875,20.641008248714538,20.2758705810401,20.490658167330793,52160900,7433166379
2007-09-10,20.390413284301758,20.583721606255462,20.340296615404903,20.526445218148083,37247600,7433166379
2007-09-11,20.712594985961914,20.72691442518842,20.4620102618056,20.497807494294978,34380800,7433166379
2007-09-12,20.712594985961914,20.884424159949333,20.61951999656651,20.626679716179762,42364700,7433166379
2007-09-13,20.87726593017578,20.948861765840636,20.73407425884607,20.84862841525603,35288600,7433166379
2007-09-14,20.791353225708008,20.841469903907004,20.676799062654073,20.748394902471382,33496600,7433166379
2007-09-17,20.56940460205078,20.67679767176408,20.490650412568744,20.61236292239768,39536500,7433166379
2007-09-18,20.712594985961914,20.74123249883804,20.240064416102296,20.54792553158775,77462400,7433166379
2007-09-19,20.526443481445312,20.69827263122931,20.26153935537621,20.669635122386993,94242200,7433166379
2007-09-20,20.347461700439453,20.4620145068629,20.29018529722773,20.390418661453953,67168900,7433166379
2007-09-21,20.512130737304688,20.626683541205715,20.361780694276018,20.540769621068513,135636100,7433166379
2007-09-24,20.81998062133789,21.199437432005205,20.61951264041577,20.626672357474746,104459800,7433166379
2007-09-25,21.16364860534668,21.16364860534668,20.841469382593143,20.862947178097162,75621000,7433166379
2007-09-26,21.12068748474121,21.37127218564163,21.10636804684364,21.249559694665813,60337000,7433166379
2007-09-27,21.11353302001953,21.278202500090263,21.077735781944014,21.263884424206317,43407100,7433166379
2007-09-28,21.092042922973633,21.25671368325037,20.927373528273286,21.113522074029657,45819100,7433166379
2007-10-01,21.314006805419922,21.328326250711537,21.05626225248064,21.09205950013222,43875100,7433166379
2007-10-02,21.263885498046875,21.371278583273945,21.170810489426824,21.263885498046875,33700900,7433166379
2007-10-03,21.08488655090332,21.37126843065284,20.970333799003512,21.27103374855812,37633900,7433166379
2007-10-04,21.271039962768555,21.313998281463395,21.07773299094945,21.16364689718529,37868000,7433166379
2007-10-05,21.364116668701172,21.47150974290206,21.28536111035124,21.399913904909127,45012300,7433166379
2007-10-08,21.364116668701172,21.371276389058167,21.192287476864344,21.235244433429294,30265400,7433166379
2007-10-09,21.550275802612305,21.75790233183264,21.478679929730998,21.500159101268697,63603100,7433166379
2007-10-10,21.643342971801758,21.74357770991914,21.500152634684085,21.50731235637656,32251500,7433166379
2007-10-11,21.414236068725586,21.929723709787122,21.328322144670597,21.6934583702701,50788400,7433166379
2007-10-12,21.600383758544922,21.765053243597325,21.44287399443964,21.500150396439484,31121100,7433166379
2007-10-15,21.507312774658203,21.714939245468873,21.47867388733132,21.55026974007122,47150500,7433166379
2007-10-16,21.707773208618164,21.893921825358394,21.643337096455127,21.65049681620401,56286200,7433166379
2007-10-17,22.25190544128418,22.359298534461715,21.94404423941858,22.015640090062696,86092400,7433166379
2007-10-18,22.30917739868164,22.359294074462586,21.929720421862054,22.352134354268593,49208600,7433166379
2007-10-19,21.600383758544922,22.259063064331684,21.557426798439323,22.259063064331684,75200200,7433166379
2007-10-22,21.84381103515625,21.97984301586415,21.564588717640753,21.564588717640753,58785100,7433166379
2007-10-23,22.123027801513672,22.28053890772946,21.986995854939202,21.986995854939202,49956200,7433166379
2007-10-24,22.373615264892578,22.409412503085566,21.83664849853516,22.087233262617374,77979200,7433166379
2007-10-25,22.903419494628906,23.068090320571617,22.545441694402303,22.602718087815482,169588700,7433166379
2007-10-26,25.079927444458008,25.79588314866661,24.74343012066487,25.78156370684393,288121200,7433166379
2007-10-29,24.750585556030273,25.266074476214644,24.664671646384193,24.951052255589108,114655600,7433166379
2007-10-30,25.466543197631836,25.480862638902035,24.593076398228952,24.607395839499148,107297300,7433166379
2007-10-31,26.354337692260742,26.490368330200017,25.423592836275645,25.430753924730617,185635800,7433166379
2007-11-01,26.533313751220703,26.8411748571993,26.032144318384358,26.15385545132052,152078800,7433166379
2007-11-02,26.533313751220703,26.848333211014612,26.07509990358362,26.64786653034155,96389800,7433166379
2007-11-05,26.297048568725586,26.56195137306572,26.225454101980848,26.318526362518238,75485400,7433166379
2007-11-06,26.067935943603516,26.246924793183645,25.6813193730337,26.196808133793457,100966700,7433166379
2007-11-07,25.43073844909668,25.888949509794273,25.380621785029966,25.803035618701813,74897800,7433166379
2007-11-08,24.87230110168457,25.702809567106602,24.62887606538049,25.488020681838076,133742400,7433166379
2007-11-09,24.149187088012695,24.72911222796587,24.091912048288304,24.471367721320014,125136900,7433166379
2007-11-12,23.898595809936523,24.134859709236995,23.640851388042524,23.855637495903007,84865200,7433166379
2007-11-13,24.753395080566406,24.904242162476258,23.97760813061349,24.09253963209478,104311500,7433166379
2007-11-14,24.37269401550293,24.961718521102707,24.243395685963062,24.86833578528299,84063100,7433166379
2007-11-15,24.25057601928711,24.49480587582839,24.099728892060313,24.25057601928711,64014100,7433166379
2007-11-16,24.487627029418945,24.609740603434314,24.214663568429337,24.322413096241746,71113800,7433166379
2007-11-19,24.39423942565918,24.595371654806435,24.329590269894666,24.394239425659183,63026200,7433166379
2007-11-20,24.839603424072266,25.11974887408776,24.494806073085826,24.58818880315232,100009400,7433166379
2007-11-21,24.58819007873535,24.9473514928101,24.552274485364702,24.710306384416512,89518700,7433166379
2007-11-23,24.501991271972656,24.739036372291533,24.214661054426823,24.68157197289279,33467200,7433166379
2007-11-26,23.6830997467041,24.688749859275287,23.654366181726292,24.487620384797765,80335000,7433166379
2007-11-27,23.74775505065918,24.135647317624997,23.47479159301456,23.89860219560057,84178400,7433166379
2007-11-28,24.20747947692871,24.343959825669845,23.632821771460677,23.9776163947415,88585000,7433166379
2007-11-29,24.12845802307129,24.372687834690467,23.927328557096715,24.121276002222253,53633600,7433166379
2007-11-30,24.135644912719727,24.5091730964398,23.84113267519598,24.365507988826845,71027800,7433166379
2007-12-03,23.647180557250977,24.164373747239342,23.47478465404384,24.063809013671264,61770600,7433166379
2007-12-04,23.5394344329834,23.8770469677291,23.43886969672303,23.51788562955148,54801500,7433166379
2007-12-05,24.530717849731445,24.796496444086387,23.72619456599139,23.80521049030365,84894700,7433166379
2007-12-06,24.818052291870117,24.86115264650987,24.329592566689065,24.60973802138737,49209700,7433166379
2007-12-07,24.803682327270508,24.925798613003032,24.58100404063822,24.86114945942315,40771000,7433166379
2007-12-10,24.968900680541992,25.105383773683982,24.76058913975041,24.882702707104645,36083500,7433166379
2007-12-11,24.494800567626953,25.13411000957727,24.372687035911188,24.947344591421736,55070700,7433166379
2007-12-12,24.760587692260742,25.205947059199794,24.37269272419253,24.86115244542272,63345400,7433166379
2007-12-13,25.299333572387695,25.464547511594287,24.624108288465322,24.76777341739675,73913200,7433166379
2007-12-14,25.363975524902344,25.74468567906514,25.14847652274323,25.177210088388932,71126200,7433166379
2007-12-17,24.703115463256836,25.234675429252984,24.68156666064329,25.16284152023543,58121200,7433166379
2007-12-18,24.954538345336914,25.141301090614647,24.573825351210814,24.88270441239597,52791800,7433166379
2007-12-19,24.990442276000977,25.241854073472584,24.695930138884346,24.918608376592605,58469100,7433166379
2007-12-20,25.514820098876953,25.708767537437552,25.198759128731925,25.34960622310682,59345000,7433166379
2007-12-21,25.902713775634766,25.90271377563477,25.680032784603014,25.787782269982337,83240500,7433166379
2007-12-24,26.276229858398438,26.376794537411516,25.895517193329226,25.95298429001212,29622600,7433166379
2007-12-26,26.29779624938965,26.319345054976303,26.046381643415494,26.154131151716392,30252400,7433166379
2007-12-27,25.838071823120117,26.254697619487473,25.81652027593656,26.111032512394452,33311100,7433166379
2007-12-28,25.945816040039062,26.024831978158435,25.622570265997865,25.931449256727927,33447200,7433166379
2007-12-31,25.57229232788086,25.852440540740712,25.51482792485765,25.78779137472447,35229700,7433166379
